,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
481,who played roxy in the story of tracy beaker,Sophie Borja,Lisa Coleman,0.0,0.46616339683532715,59,7,54
482,when does the regular season start for the nfl 2018,"September 6, 2018","September 6, 2018",1.0,0.42361974716186523,63,9,54
483,what is the source of the yangtze river,Qinghai,The source of the Yangtze River is the Jianggendiru Glacier on the eastern part of the Qinghai-Tibet Plateau.,0.0,0.6563282012939453,81,10,52
484,when does season 2 of spirit riding free come out,"September 8, 2017",TBD,0.0,0.4026341438293457,57,3,53
485,who does flag go to at a military funeral,the next of kin,Next of kin or designated family member.,0.6,0.3669571876525879,61,5,51
486,whose voice is the robot on the orville,Rachael MacFarlane,Norm MacDonald,0.0,0.39539098739624023,55,4,51
487,every morning in africa a gazelle wakes up author,Abe Gubegna,ALEXANDER SOLZHENITSYN,0.0,0.43540024757385254,63,9,52
488,who did sweet pea belong to on popeye,Popeye,Olivia Oyl,0.0,0.4190962314605713,57,5,51
489,average salary of a person in the united states,"$31,099","$56,310",0.0,0.3894624710083008,57,6,51
490,where did the saudi foreign minister go to school,University of North Texas,Harvard University,0.3333333333333333,1.1507995128631592,57,5,52
491,who is bone thugs n harmony signed to,eOne Entertainment,Ruthless Records,0.0,0.35146594047546387,56,9,50
492,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Kapil Sharma,0.0,0.38381028175354004,58,6,52
493,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.2973618507385254,58,5,53
494,who won the most fa cups in england,Arsenal,Arsenal,1.0,0.30196356773376465,55,4,51
495,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,2-3 weeks,0.0,0.31701040267944336,59,16,53
496,when is the last time an 11 seed made it to the elite 8,2018,2018,1.0,0.3337829113006592,62,4,58
497,where was avril lavigne's head above water video filmed,Iceland,Iceland,1.0,0.3908810615539551,57,4,53
498,who are the associate justices of the supreme court,Anthony Kennedy,9 justices,0.0,0.4157273769378662,55,39,51
499,college that has produced the most nfl quarterbacks,Purdue,Stanford,0.0,0.3342890739440918,54,4,50
500,who's opening for justin timberlake in chicago,The Shadowboxers,unknown,0.0,0.245133638381958,55,6,52
501,who is representing mexico in little league world series,"Matamoros, Tamaulipas","Team from Matamoros, Mexico",0.3333333333333333,0.3452639579772949,61,3,51
502,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,private individuals and investment companies,0.0,0.37114882469177246,61,14,54
503,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.4487342834472656,57,5,52
504,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.32619595527648926,58,7,51
505,who wrote dr dre verse on forgot about dre,Eminem,Jay-Z,0.0,0.32563304901123047,55,4,51
506,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.3706529140472412,57,6,51
507,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Life-threatening emergency,0.0,0.35077548027038574,56,5,51
508,who played the frog in gnomeo and juliet,Ashley Jensen,N/A,0.0,0.34206724166870117,56,3,52
509,when is super girl season three coming out,"October 9, 2017","October 9, 2017",1.0,0.39707279205322266,59,6,50
510,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.33937764167785645,61,6,55
511,where did the battle of chattanooga take place,October and November 1863,"Chattanooga, Tennessee",0.0,0.33994340896606445,58,7,51
512,when did the cross become a symbol of christianity,from the 4th century,4th century AD,0.6666666666666666,0.38121914863586426,58,20,52
513,when did anime become popular in the west,The 1960s,1980s,0.0,0.37618350982666016,55,5,50
514,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"Midwest cities like Detroit, Pittsburgh, Cleveland",0.0,0.46663808822631836,66,11,55
515,punjab and haryana high court chief justice name,Krishna Murari,Chief Justice Ravi Shankar Jha,0.0,0.44485974311828613,62,21,52
516,who is the highest ranking member of the senate,president pro tempore,VICE PRESIDENT,0.4,0.38099193572998047,56,5,51
517,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.30315208435058594,56,4,52
518,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",After completing initial treatment,0.0,0.3241734504699707,57,15,51
519,where did system of a down come from,"Glendale, California","California, USA",0.5,0.3699471950531006,55,6,50
520,who played katherine chancellor's son on y&r,Beau Kazer,Beau Kazer,1.0,0.3650193214416504,58,5,52
521,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.43650007247924805,61,6,55
522,where is bile made and what does it do,produced by the liver of most vertebrates,"Liver, digestion",0.25,0.6663107872009277,80,41,51
523,who is dr altman on grey's anatomy,Kim Raver,Character on Grey's Anatomy,0.0,0.39280200004577637,58,10,51
524,when does the haunted mansion turn to nightmare before christmas,late summer,EARLY SEPTEMBER TO EARLY JANUARY,0.0,0.6708230972290039,88,17,52
525,when was the united states founded as a country,1776,1776,1.0,0.34976935386657715,55,4,51
526,who plays it in stephen king's it,Bill Skarsgård,Tim Curry,0.0,0.25658631324768066,55,8,51
527,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,When its position does not change.,0.6,0.6537489891052246,75,8,52
528,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,"Beowulf kills the dragon, but is mortally wounded.",0.36363636363636365,0.431255578994751,69,18,54
529,who plays the old lady in jackass 2,Spike Jonze,Papaya,0.0,0.35474562644958496,57,6,52
530,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka",India,0.0,0.3375110626220703,56,3,53
531,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.3791847229003906,61,9,52
532,when did india win the first t20 world cup,2007,2007,1.0,0.36762332916259766,56,4,52
533,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes,0.0,0.34700894355773926,55,5,50
534,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",Melbourne,0.0,0.3513665199279785,54,4,50
535,the average length of life of members of a species is called,mean life span,Lifespan,0.0,0.3778536319732666,59,5,54
536,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,",Canada,0.0,0.3835172653198242,56,15,53
537,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.3765552043914795,57,5,52
538,how many cards do you get when you play uno,seven cards,7,0.0,0.3180868625640869,55,3,52
539,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Richard McCourt,0.0,0.30898046493530273,64,3,59
540,who is the present captain of indian army,General Bipin Rawat,No idea,0.0,0.3834354877471924,54,12,50
541,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,Significant,0.0,0.370861291885376,60,4,56
542,what type of government do we have in the united states today,Republic,Democratic Republic,0.6666666666666666,0.35373997688293457,58,4,54
543,where is the ileum located in the body,the final section of the small intestine,Small intestine,0.5714285714285715,0.3914155960083008,55,4,51
544,when does season 2 a series of unfortunate events come out,"March 30, 2018",Unknown,0.0,0.42879557609558105,57,25,54
545,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.34848618507385254,59,5,54
546,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"Industrialization and urbanization led to mass media, consumerism, and entertainment becoming more prominent in American society.",0.0,0.5609569549560547,81,31,57
547,how soon after death does rigamortis set in,as soon as 4 hours post mortem,2-6 hours,0.22222222222222224,0.2932567596435547,59,7,53
548,who played cotton in pirates of the caribbean,David Bailie,David Bailie,1.0,0.34753847122192383,56,5,51
549,who is sasha on dancing with the stars engaged to,Emma Slater,No one,0.0,0.3399033546447754,57,6,53
550,when was the 22nd amendment proposed and ratified,"March 21, 1947","1951, 1951",0.0,0.42610597610473633,60,4,52
551,who played little jack in meet the fockers,Spencer and Bradley Pickren,Jordan Orr,0.0,0.3952639102935791,56,5,52
552,when did the pixel 2 xl come out,"October 19, 2017",October 2017,0.8,0.2820601463317871,57,9,51
553,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos,0.0,0.32874059677124023,57,4,53
554,when does iron and wines new album come out,August 2017,"September 24, 2021",0.0,0.4508078098297119,60,4,51
555,the joy of life was painted in which style,early modernism,Impressionism,0.0,0.301464319229126,56,5,51
556,camila cabello - crying in the club album,Camila,2017,0.0,0.3351285457611084,56,23,52
557,who wrote the kill by 30 seconds to mars,Jared Leto,30 Seconds to Mars,0.0,0.37824511528015137,58,6,52
558,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.40268588066101074,61,5,56
559,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.3838324546813965,60,7,53
560,to vote an election a person should be above the age of,18,18,1.0,0.3448677062988281,57,3,54
561,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,privacy,1.0,0.4015474319458008,66,3,63
562,1 million dollar winner on who wants to be a millionaire,John Carpenter,John Carpenter,1.0,0.332538366317749,57,4,53
563,where is wall drug located in south dakota,in the town of Wall,South Dakota,0.0,0.39525294303894043,55,4,51
564,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.3108479976654053,58,7,51
565,when is season 6 of voltron coming out,"June 15, 2018",UNKNOWN,0.0,0.317319393157959,55,3,52
566,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.40690064430236816,63,9,54
567,when does the 2018 19 nba schedule come out,"August 10, 2018",Summer 2018,0.4,0.3403904438018799,61,4,55
568,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons","Pope, Cardinals, Archbishops, Bishops, Priests",0.4444444444444445,0.4816417694091797,67,15,51
569,when is the new barbie movie coming out,"May 8, 2020",UNKNOWN,0.0,0.31237173080444336,54,10,51
570,how many new zealand soldiers died in ww1,"16,697","16,697",1.0,0.3195607662200928,57,5,52
571,how many secondary schools are there in wales,205,approximately 220,0.0,0.32628774642944336,56,3,51
572,where is the oval office in the white house,at the West Wing's southeast corner,"West Wing, second floor",0.22222222222222224,0.3587303161621094,58,4,51
573,who was the queen of britain during ww1,George V,Queen Mary,0.0,0.3440532684326172,56,4,52
574,who is the minister of karnataka in 2018,H. D. Kumaraswamy,H. D. Kumaraswamy,1.0,0.46563076972961426,64,9,54
575,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.37180328369140625,55,5,50
576,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.3969130516052246,59,5,54
577,who wrote the song can't you see,Toy Caldwell,Toy Caldwell,1.0,0.3822963237762451,54,6,50
578,who plays grace in grace stirs up success,Olivia Rodrigo,Olivia Rodrigo,1.0,0.41739463806152344,56,5,51
579,what is the biggest convention center in the us,McCormick Place,McCormick Place in Chicago,0.6666666666666666,0.41997742652893066,59,8,51
580,harry potter the name that cannot be said,Voldemort,Voldemort,1.0,0.33082127571105957,56,4,52
581,what area of san diego is sdsu in,The College Area,College Area,1.0,0.2933189868927002,57,4,53
582,what mlb team has the most perfect games,Dodgers,San Francisco Giants,0.0,0.3771352767944336,56,12,51
583,when was the last time jacksonville jaguars went to superbowl,2017,Never,0.0,0.36528825759887695,59,3,56
584,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.36855292320251465,56,5,51
585,who was mission san juan capistrano named after,Saint John the Baptist,St. John of Capistrano,0.28571428571428575,0.45186567306518555,62,8,53
586,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.38843679428100586,59,5,54
587,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,0.3823428153991699,57,4,53
588,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville Marching Band,1.0,0.3767812252044678,61,8,53
589,who wrote if a picture paints a thousand words,David Gates,Bread,0.0,0.3398733139038086,55,4,51
590,how many cigarettes in a pack in the us,at least 20,20,0.5,0.3411381244659424,54,5,51
591,when did the song rubberband man come out,August 1976,2005,0.0,0.27159833908081055,55,4,51
592,how many times have spain won world cup,one,2 times,0.0,0.3028233051300049,55,3,51
593,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,necessary to protect depositors and maintain stability in the financial system.,0.0,0.4955606460571289,75,18,60
594,where do they film still open all hours,MediaCityUK in Salford,"Sheffield, England",0.0,0.3441932201385498,56,3,50
595,when did we become the united states of america,1776,1776,1.0,0.34925246238708496,55,4,51
596,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Vladimir Lenin,1.0,0.4139266014099121,65,6,59
597,when did the song 99 problems come out,"April 27, 2004",2004,0.5,0.3787064552307129,55,4,51
598,where is shooting of yeh rishta kya kehlata hai,Mumbai,"Mumbai, India",0.6666666666666666,0.38170528411865234,62,6,56
599,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.4308147430419922,63,5,58
600,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.3721935749053955,60,7,53
601,my life as a teenage robot series finale,Turncoats,ENDING,0.0,0.2740292549133301,53,4,50
602,where is catholic university of east africa located,Nairobi Kenya,Kenya,0.6666666666666666,0.38018226623535156,54,13,50
603,when did the kings of comedy come out,2000,1999,0.0,0.3402576446533203,54,4,50
604,when was the first issue of vogue published,1892,1892,1.0,0.36011552810668945,55,4,51
605,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.35962700843811035,55,3,52
606,when is bring your daughter to work day,the fourth Thursday in April every year,"Varies by company, typically in April or June.",0.28571428571428575,0.4435453414916992,63,16,50
607,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,0.35857248306274414,71,8,63
608,what was number one on 21st march 1999,"""Believe""",Angel of Mine by Monica,0.0,0.376971960067749,61,6,54
609,queen of the south season 3 episode 12 air date,"September 6, 2018","July 26, 2018",0.3333333333333333,0.39743471145629883,63,9,54
610,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",United States,0.0,0.31909728050231934,54,4,50
611,who got second place on the world cup,Croatia,Germany,0.0,0.32611989974975586,53,4,50
612,what percentage of the uk population say they have no religion,26.1,53.5%,0.0,0.3094964027404785,59,6,53
613,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.3509845733642578,56,4,52
614,who get the flag at a military funeral,the next of kin,Next of kin,1.0,0.40284228324890137,55,12,50
615,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam,Dr. APJ Abdul Kalam,0.8571428571428571,0.3957397937774658,61,9,52
616,when did great britain win the davis cup,2015,1936,0.0,0.30794286727905273,56,4,52
617,a quorum for a decision in the supreme court is,six,6 justices,0.0,0.5150518417358398,68,4,53
618,where are receptors for water soluble hormones located,on the plasma membrane,Cell membrane,0.4,0.37564516067504883,54,5,50
619,what are the different kinds of mike's hard lemonade,lemonade,"Various flavors such as original lemonade, black cherry lemonade, strawberry lemonade, etc.",0.15384615384615385,0.6132948398590088,74,24,53
620,what percentage of blood is composed of plasma,55%,55%,1.0,0.27417778968811035,54,4,50
621,who was the winner of season 1 skin wars,Natalie Fletcher,Shannon Holt,0.0,0.32687807083129883,57,5,52
622,where was the movie lady in white filmed,"Wayne County, New York",Various locations in upstate New York,0.4,0.4247725009918213,59,17,50
623,when was steph curry drafted in the nba,2009,2009,1.0,0.333784818649292,56,4,52
624,the first public playhouse ( the theatre ) is built in london,1576,1596,0.0,0.31925153732299805,59,4,55
625,who is the current chief minister of kerala,Pinarayi Vijayan,Pinarayi Vijayan,1.0,0.36343932151794434,59,8,51
626,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",Burt Kwouk,0.6666666666666666,0.3391304016113281,60,7,53
627,where does the last name shinn come from,Korea,"Originated in England, meaning ""bright or fair valley"".",0.0,0.4235665798187256,65,3,51
628,when does the new season of legion come out,February 2018,UNKNOWN,0.0,0.33129119873046875,54,3,51
629,game of thrones season 7 season 3 release date,"July 30, 2017",07/16/2017,0.0,0.8387815952301025,62,9,54
630,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.3560364246368408,57,5,52
631,who won season 11 of food network star,Eddie Jackson,Eddie Jackson,1.0,0.36911964416503906,56,5,51
632,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.3277907371520996,60,4,56
633,who played the clown on american horror story,John Carroll Lynch,Evan Peters,0.0,0.33454203605651855,55,5,50
634,who managed the estate when the lord was away,the steward,Steward,1.0,0.308032751083374,55,4,51
635,how do you say great britain in french,Grande-Bretagne,Grande-Bretagne,1.0,0.4908905029296875,58,7,51
636,when was the last time man u was in the champions league,2017–18,2020-2021 season,0.0,0.3559737205505371,62,8,54
637,when did i can only imagine get released,2001,2018,0.0,0.37346792221069336,54,4,50
638,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.3689281940460205,56,4,52
639,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,Kellerman's Resort in the Catskill Mountains,0.888888888888889,0.43807339668273926,62,12,50
640,who did the marlins beat in the 2003 world series,New York Yankees,Yankees,0.5,0.38301610946655273,61,5,56
641,david tennant's last episode of doctor who,The End of Time,"""The End of Time - Part 2""",0.7499999999999999,0.3790285587310791,64,6,53
642,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,0.3946378231048584,57,6,51
643,who wrote love so soft by kelly clarkson,Mozella,"Maureen ""Mozella"" McDonald, Priscilla Renea, and Jesse Shatkin",0.2222222222222222,0.5673093795776367,75,17,53
644,who is the home minister of india 2013,Sushilkumar Shinde,Sushilkumar Shinde,1.0,0.3434271812438965,60,8,52
645,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),"Meredith Grey, Miranda Bailey, Richard Webber, Owen Hunt, Amelia Shepherd, Andrew DeLuca, Winston Ndugu, and several others survived the plane crash on Grey's Anatomy.",0.14285714285714285,0.766711950302124,92,28,51
646,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.371135950088501,54,4,50
647,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.31984496116638184,62,8,54
648,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab,0.0,0.3800690174102783,61,5,56
649,who wrote have a little talk with jesus,Cleavant Derricks,Anonymous,0.0,0.3283271789550781,54,7,51
650,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,0.35236120223999023,54,4,50
651,who wrote the song i'm coming home,Jermaine Cole,"Sean Combs, Jay-Z, and Skylar Grey",0.0,0.49271059036254883,63,7,50
652,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.31575632095336914,64,5,59
653,when does episode 5 come out for game of thrones,"April 12, 2015",Unknown,0.0,0.3335227966308594,57,3,54
654,who sang best of my love by the eagles,Don Henley,The Eagles,0.0,0.2717142105102539,56,4,52
655,where is the baseball all-star game being played,"July 11, 2017","Atlanta, Georgia",0.0,0.34390687942504883,56,5,51
656,who plays second base for the boston red sox,Dustin Luis Pedroia,Various players have played second base for the Boston Red Sox.,0.0,0.446164608001709,67,3,53
657,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.37412500381469727,55,4,51
658,who plays the role of julian on instinct,Naveen Andrews,Adam Rodriguez,0.0,0.2942168712615967,55,5,51
659,when does dynasty come back for season 2,"October 12, 2018",Fall 2018,0.4,0.33709096908569336,57,9,51
660,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.27591848373413086,54,4,50
661,who wrote turn me on by norah jones,John D. Loudermilk,John D. Loudermilk,1.0,0.4171102046966553,61,9,52
662,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.37029170989990234,57,4,53
663,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),UNKNOWN,0.0,0.3554227352142334,54,3,51
664,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,Mexico,0.16666666666666669,0.28319334983825684,54,3,51
665,what country has the most medals in olympic history,United States,United States,1.0,0.37375307083129883,57,4,53
666,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""","""Ooooooohhhhh....""",0.0,0.4180183410644531,61,8,50
667,which country has the largest population in europe,Germany,Russia,0.0,0.27002453804016113,53,3,50
668,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.3638484477996826,55,4,51
669,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.3415396213531494,63,7,56
670,when does greys anatomy season 13 come on now tv,"September 22, 2016",Check the Now TV schedule for the most up-to-date information.,0.0,0.7930514812469482,69,13,54
671,what type of paint are cars painted with,Enamel,Automotive paint,0.0,0.4057121276855469,55,5,50
672,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,full moon,0.3636363636363636,0.3288404941558838,54,4,50
673,what transmission is in a 2003 jeep liberty,manual transmission,automatic transmission,0.5,0.331662654876709,56,5,52
674,what family is rosaline from in romeo and juliet,Capulet,Capulet,1.0,0.3219578266143799,60,4,56
675,when does the next godzilla anime come out,November 2018,Release date not announced yet,0.0,0.41854000091552734,58,5,51
676,how many harry potter rides are at universal,four,4,0.0,0.31687092781066895,55,3,52
677,when did what happens in vegas stays in vegas start,2004,2003,0.0,0.35277628898620605,56,4,52
678,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Lexington, Massachusetts",0.0,0.31426000595092773,57,6,51
679,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,Illinois,0.125,0.4192078113555908,56,4,52
680,who sings i'm trying to leave something behind,Sean Rowe,Benjamin Booker,0.0,0.3737354278564453,56,5,51
681,when did sendong enter the philippine area of responsibility,Early on December 15,"December 14, 2011",0.28571428571428575,0.417388916015625,63,9,54
682,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.45920491218566895,59,6,53
683,when did the pepsi max open in blackpool,28 May 1994,2011,0.0,0.42069005966186523,56,4,52
684,when has the eagles been to the super bowl,1960,The Eagles have been to the Super Bowl three times.,0.0,0.4000816345214844,63,11,52
685,composition of the inner core of the earth,iron–nickel alloy and some light elements,Iron and nickel,0.2222222222222222,0.3042595386505127,55,5,50
686,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Vijaya Lakshmi Pandit,0.0,0.3971543312072754,62,10,52
687,which is the first news paper in malayalam,Rajyasamacharam,Deepika,0.0,0.4340031147003174,56,3,52
688,who is the girl in the bon jovi it's my life video,Shiri Appleby,Maria Grazia Cucinotta,0.0,0.4230773448944092,65,6,56
689,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.36115264892578125,56,6,50
690,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.3486597537994385,57,6,51
691,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.3232429027557373,66,6,57
692,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.2723672389984131,59,6,53
693,when does kanye come on keeping up with the kardashians,season seven,unknown,0.0,0.32347822189331055,58,3,55
694,what does mono no aware mean in japanese,the pathos of things,"Mono no aware means the pathos of things, the awareness of the impermanence of life and the bittersweetness of fleeting beauty.",0.3,0.766528844833374,81,12,50
695,who sings i always feel like someone is watching me,Rockwell,Rockwell,1.0,0.32480645179748535,56,4,52
696,the blueprint of any database system is the,schema,database schema,0.6666666666666666,0.3294408321380615,54,4,50
697,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,Pennsylvania,0.4,0.34552001953125,57,4,53
698,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.30683398246765137,56,5,51
699,what is the medical term for webbed toes,syndactyly,Syndactyly,1.0,0.32385754585266113,58,7,51
700,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.41385531425476074,61,6,55
701,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.3018147945404053,58,7,51
702,when did the chinese new year start 2018,15 Feb,"February 16, 2018",0.0,0.4668312072753906,61,5,52
703,who has the power to create post offices,Congress,Congress,1.0,0.3094673156738281,53,3,50
704,when does the new season of major crimes start 2015,"June 8, 2015","June 8, 2015",1.0,0.3235757350921631,63,9,54
705,how many seats do the democrats hold in the senate,46,50,0.0,0.31914830207824707,56,3,53
706,when does once upon a time season 7 episode 11 come on,"March 2, 2018",Check your local listings for the most accurate air date and time.,0.0,0.4476306438446045,71,6,56
707,what were the original m and m colors,tan,"brown, yellow, green, red, orange, and violet",0.0,0.4382510185241699,64,14,50
708,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk,1.0,0.36470961570739746,55,4,51
709,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,Remembrance Day poppy,0.0,0.3723928928375244,57,6,50
710,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.314647912979126,55,3,52
711,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.3361835479736328,55,5,50
712,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Drain blood from the upper body to the heart,0.5333333333333333,0.7233152389526367,65,19,53
713,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.3495306968688965,55,5,50
714,when did gareth southgate first play for england,1995,1995,1.0,0.34099674224853516,57,4,53
715,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)",4100 feet,0.0,0.3798840045928955,58,6,53
716,when did phantom of the opera take place,in the 1890s,late 19th century,0.0,0.42351651191711426,57,4,50
717,oriental bank of commerce is govt or private,public sector,Govt,0.0,0.3049299716949463,56,4,52
718,who is kyles mom on y & r,Diane Jenkins (Maura West),Diane Jenkins,0.6666666666666666,0.3881819248199463,56,5,51
719,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.39671969413757324,63,9,54
720,who writes the script for big bang theory,Chuck Lorre,Various writers contributed to writing the scripts for The Big Bang Theory.,0.0,0.4699065685272217,65,9,50
721,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Frank Dillane,0.8,0.33910703659057617,58,7,52
722,is pure gold an element or a compound,chemical element,Element,0.6666666666666666,0.3371000289916992,53,3,50
723,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Indian Rebellion of 1857,1.0,0.3689432144165039,59,5,51
724,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.3185231685638428,57,5,52
725,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.3526160717010498,57,5,52
726,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),DHS,0.25,0.3513326644897461,56,4,52
727,where in the bible is the story of ruth and naomi,The Book of Ruth,Ruth,0.5,0.39404726028442383,58,5,54
728,what country gave united states the statue of liberty,France,France,1.0,0.33701229095458984,54,3,51
729,what part of the brain is memory affected by alcohol,hippocampus,Hippocampus,1.0,0.34604978561401367,58,6,52
730,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.4078636169433594,56,5,51
731,relaying signals from the neuron to other cells is a function of the,thalamus,neurotransmitters,0.0,0.3857612609863281,62,6,56
732,where does black lightning tv show take place,Freeland,"Freeland, USA",0.6666666666666666,0.31315135955810547,56,4,50
733,who killed peter on the tv show soap,Chester,Billy Crystal,0.0,0.3443286418914795,54,5,50
