,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
480,where did the concept of informed consent first appear officially,a medical malpractice United States court case in 1957,Hippocratic Oath,0.0,0.38448023796081543,59,21,156
481,who played roxy in the story of tracy beaker,Sophie Borja,Chelsie Padley,0.0,0.41219329833984375,61,16,162
482,when does the regular season start for the nfl 2018,"September 6, 2018","September 6, 2018",1.0,0.41809678077697754,63,27,162
483,what is the source of the yangtze river,Qinghai,Tibetan Plateau,0.0,0.3822195529937744,60,23,156
484,when does season 2 of spirit riding free come out,"September 8, 2017",Unknown,0.0,0.34473228454589844,56,15,159
485,who does flag go to at a military funeral,the next of kin,Next of kin,1.0,0.3969764709472656,56,24,153
486,whose voice is the robot on the orville,Rachael MacFarlane,Mark Jackson,0.0,0.38741302490234375,55,15,153
487,every morning in africa a gazelle wakes up author,Abe Gubegna,William Blake,0.0,0.25542259216308594,56,11,156
488,who did sweet pea belong to on popeye,Popeye,Popeye,1.0,0.3537712097167969,56,20,153
489,average salary of a person in the united states,"$31,099","$56,310",0.0,0.2977774143218994,57,18,153
490,where did the saudi foreign minister go to school,University of North Texas,Various sources indicate that Saudi Foreign Minister Prince Faisal bin Farhan Al Saud studied at Princeton University in the United States.,0.08333333333333334,0.6046533584594727,78,10,156
491,who is bone thugs n harmony signed to,eOne Entertainment,"Various record labels over the years, including Ruthless Records, Interscope Records, and BTNH Worldwide.",0.0,0.5778555870056152,74,18,150
492,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Kapil Sharma,0.0,0.415860652923584,58,26,156
493,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.4263482093811035,58,15,159
494,who won the most fa cups in england,Arsenal,Manchester United,0.0,0.33867406845092773,55,12,153
495,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,It typically takes about 1-2 weeks for grape juice to ferment into wine.,0.12903225806451615,0.5229332447052002,72,32,159
496,when is the last time an 11 seed made it to the elite 8,2018,2018,1.0,0.26036739349365234,62,12,174
497,where was avril lavigne's head above water video filmed,Iceland,Iceland,1.0,0.3775458335876465,57,21,159
498,who are the associate justices of the supreme court,Anthony Kennedy,"Clarence Thomas, Stephen Breyer, Samuel Alito, Sonia Sotomayor, Elena Kagan, Neil Gorsuch, Brett Kavanaugh, Amy Coney Barrett",0.0,0.6533360481262207,88,115,153
499,college that has produced the most nfl quarterbacks,Purdue,Stanford,0.0,0.26628851890563965,54,12,150
500,who's opening for justin timberlake in chicago,The Shadowboxers,no one,0.0,0.2947967052459717,56,18,156
501,who is representing mexico in little league world series,"Matamoros, Tamaulipas",Mexico national team,0.0,0.32474327087402344,56,20,153
502,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,not publicly disclosed,0.0,0.34367918968200684,59,16,162
503,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.33335041999816895,57,15,156
504,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.38124656677246094,58,21,153
505,who wrote dr dre verse on forgot about dre,Eminem,Hittman,0.0,0.33185601234436035,56,12,153
506,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.38292622566223145,57,18,153
507,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Life-threatening emergency,0.0,0.29393482208251953,56,17,153
508,who played the frog in gnomeo and juliet,Ashley Jensen,Ashley Jensen,1.0,0.30637145042419434,57,17,156
509,when is super girl season three coming out,"October 9, 2017","October 9, 2017",1.0,0.39945077896118164,60,27,150
510,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.3114778995513916,61,18,165
511,where did the battle of chattanooga take place,October and November 1863,"Chattanooga, Tennessee",0.0,0.3688478469848633,58,15,153
512,when did the cross become a symbol of christianity,from the 4th century,4th century,0.8,0.2680070400238037,57,31,156
513,when did anime become popular in the west,The 1960s,1980s,0.0,0.2998006343841553,55,17,150
514,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"Midwest cities such as Detroit, Cleveland, Pittsburgh, Buffalo.",0.0,0.4347105026245117,70,53,165
515,punjab and haryana high court chief justice name,Krishna Murari,Justice Ravi Shankar Jha,0.0,0.4322781562805176,61,43,156
516,who is the highest ranking member of the senate,president pro tempore,Vice President,0.4,0.42391109466552734,56,15,153
517,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.406386137008667,56,12,156
518,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""","Survivorship is often defined as starting the day of diagnosis. However, some organizations consider a person a survivor after completion of treatment.",0.0,0.6190042495727539,80,44,153
519,where did system of a down come from,"Glendale, California","California, USA",0.5,0.3418154716491699,55,16,150
520,who played katherine chancellor's son on y&r,Beau Kazer,Brock Reynolds,0.0,0.3548552989959717,57,18,156
521,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.39895033836364746,61,18,165
522,where is bile made and what does it do,produced by the liver of most vertebrates,Bile is made in the liver and it helps break down fats in the small intestine.,0.1,0.4908289909362793,71,116,153
523,who is dr altman on grey's anatomy,Kim Raver,She is a character on the show.,0.0,0.37247395515441895,61,28,153
524,when does the haunted mansion turn to nightmare before christmas,late summer,Holiday season,0.0,0.4793369770050049,71,56,156
525,when was the united states founded as a country,1776,1776,1.0,0.37298035621643066,55,12,153
526,who plays it in stephen king's it,Bill Skarsgård,Bill Skarsgård,1.0,0.40682411193847656,59,30,153
527,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,When its position does not change,0.6,0.6797091960906982,81,46,156
528,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Beowulf defeats the dragon but is mortally wounded in the process.,0.30769230769230765,0.46683311462402344,71,51,162
529,who plays the old lady in jackass 2,Spike Jonze,Spike Jonze,1.0,0.36542749404907227,58,18,156
530,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka",India,0.0,0.33298540115356445,56,21,159
531,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.38112473487854004,61,27,156
532,when did india win the first t20 world cup,2007,2007,1.0,0.34369969367980957,56,12,156
533,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes,0.0,0.41597890853881836,55,15,150
534,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",Melbourne,0.0,0.34174227714538574,54,12,150
535,the average length of life of members of a species is called,mean life span,Lifespan,0.0,0.3743109703063965,59,15,162
536,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,",Canada,0.0,0.34724974632263184,56,22,159
537,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.39380884170532227,57,15,156
538,how many cards do you get when you play uno,seven cards,7,0.0,0.33345603942871094,55,9,156
539,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",D. C. Douglas,0.0,0.3552377223968506,66,12,177
540,who is the present captain of indian army,General Bipin Rawat,Not applicable,0.0,0.3577442169189453,54,34,150
541,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,Significant,0.0,0.28021931648254395,60,12,168
542,what type of government do we have in the united states today,Republic,Federal Republic,0.6666666666666666,1.6387426853179932,58,12,162
543,where is the ileum located in the body,the final section of the small intestine,Small intestine,0.5714285714285715,0.3668789863586426,55,12,153
544,when does season 2 a series of unfortunate events come out,"March 30, 2018",2018,0.5,0.28691911697387695,58,22,162
545,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.38793039321899414,59,15,162
546,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"Industrialization and urbanization led to the rise of consumer culture and mass media, shaping American popular culture.",0.08695652173913043,0.522777795791626,80,64,171
547,how soon after death does rigamortis set in,as soon as 4 hours post mortem,2 hours,0.22222222222222224,0.34554433822631836,57,26,159
548,who played cotton in pirates of the caribbean,David Bailie,Mackenzie Crook,0.0,0.40817952156066895,58,15,153
549,who is sasha on dancing with the stars engaged to,Emma Slater,Gleb Savchenko,0.0,0.391559362411499,61,21,159
550,when was the 22nd amendment proposed and ratified,"March 21, 1947",1951,0.0,0.28039026260375977,56,26,156
551,who played little jack in meet the fockers,Spencer and Bradley Pickren,Dane Cook,0.0,0.4538125991821289,57,15,156
552,when did the pixel 2 xl come out,"October 19, 2017","October 19, 2017",1.0,0.37656641006469727,60,19,153
553,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos,0.0,0.3657042980194092,57,12,159
554,when does iron and wines new album come out,August 2017,Unknown,0.0,0.3154749870300293,54,20,153
555,the joy of life was painted in which style,early modernism,Impressionism,0.0,0.3993852138519287,56,15,153
556,camila cabello - crying in the club album,Camila,2017,0.0,0.3023829460144043,56,45,156
557,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,0.4623739719390869,58,18,156
558,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.28442811965942383,61,15,168
559,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.3158421516418457,60,21,159
560,to vote an election a person should be above the age of,18,18,1.0,0.27077794075012207,57,9,162
561,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,privacy,1.0,0.26976799964904785,66,11,189
562,1 million dollar winner on who wants to be a millionaire,John Carpenter,John Carpenter,1.0,0.3324441909790039,57,12,159
563,where is wall drug located in south dakota,in the town of Wall,"Wall Drug is located in Wall, South Dakota.",0.3333333333333333,0.4177854061126709,63,14,153
564,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.4005410671234131,58,21,153
565,when is season 6 of voltron coming out,"June 15, 2018",Coming soon,0.0,0.35039424896240234,56,23,156
566,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.4424457550048828,63,27,162
567,when does the 2018 19 nba schedule come out,"August 10, 2018",Check NBA website,0.0,0.2924032211303711,60,11,165
568,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons","Pope, Cardinals, Bishops, Priests, Deacons",0.6666666666666665,0.8821365833282471,89,40,153
569,when is the new barbie movie coming out,"May 8, 2020",Release date not announced,0.0,0.40581250190734863,57,10,153
570,how many new zealand soldiers died in ww1,"16,697","18,166",0.0,0.3660712242126465,57,18,156
571,how many secondary schools are there in wales,205,Approximately 200,0.0,0.3924732208251953,57,15,153
572,where is the oval office in the white house,at the West Wing's southeast corner,West Wing,0.28571428571428575,0.3825528621673584,55,12,153
573,who was the queen of britain during ww1,George V,Queen Mary,0.0,0.31735730171203613,56,21,156
574,who is the minister of karnataka in 2018,H. D. Kumaraswamy,HD Kumaraswamy,0.4,0.4774465560913086,61,23,162
575,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.2820734977722168,55,15,150
576,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.36443352699279785,59,15,162
577,who wrote the song can't you see,Toy Caldwell,The Marshall Tucker Band,0.0,0.38188600540161133,56,16,150
578,who plays grace in grace stirs up success,Olivia Rodrigo,Olivia Rodrigo,1.0,0.32919740676879883,56,17,153
579,what is the biggest convention center in the us,McCormick Place,McCormick Place in Chicago,0.6666666666666666,0.33681774139404297,59,28,153
580,harry potter the name that cannot be said,Voldemort,Voldemort,1.0,0.28246545791625977,56,12,156
581,what area of san diego is sdsu in,The College Area,College Area,1.0,0.35081934928894043,57,12,159
582,what mlb team has the most perfect games,Dodgers,San Francisco Giants,0.0,0.36101436614990234,56,14,153
583,when was the last time jacksonville jaguars went to superbowl,2017,never,0.0,0.2494518756866455,59,9,168
584,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.33193111419677734,56,15,153
585,who was mission san juan capistrano named after,Saint John the Baptist,Saint John of Capistrano,0.5714285714285715,0.30030012130737305,61,25,159
586,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.324429988861084,59,15,162
587,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,0.34845471382141113,57,12,159
588,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville Marching Band,1.0,0.4494783878326416,61,24,159
589,who wrote if a picture paints a thousand words,David Gates,Bread,0.0,0.32993626594543457,55,18,153
590,how many cigarettes in a pack in the us,at least 20,20,0.5,0.28343939781188965,54,9,153
591,when did the song rubberband man come out,August 1976, 1976 ,0.6666666666666666,0.2920806407928467,56,12,153
592,how many times have spain won world cup,one,2 times,0.0,0.31310129165649414,55,11,153
593,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,necessary,0.0,0.26940178871154785,63,42,180
594,where do they film still open all hours,MediaCityUK in Salford,UK,0.0,0.327852725982666,53,11,150
595,when did we become the united states of america,1776,1776,1.0,0.2792792320251465,55,17,153
596,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Vladimir Lenin,1.0,0.3939828872680664,65,16,177
597,when did the song 99 problems come out,"April 27, 2004",2003,0.0,0.3494534492492676,55,12,153
598,where is shooting of yeh rishta kya kehlata hai,Mumbai,India,0.0,0.3461606502532959,59,12,168
599,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.33178210258483887,63,15,174
600,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.3759338855743408,60,21,159
601,my life as a teenage robot series finale,Turncoats,"No official series finale was ever released for ""My Life as a Teenage Robot"".",0.0,0.5182645320892334,69,21,150
602,where is catholic university of east africa located,Nairobi Kenya,"Nairobi, Kenya",1.0,0.28557538986206055,56,16,150
603,when did the kings of comedy come out,2000,1999,0.0,0.3032264709472656,54,12,150
604,when was the first issue of vogue published,1892,1892,1.0,0.3409881591796875,55,12,153
605,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.3213527202606201,55,9,156
606,when is bring your daughter to work day,the fourth Thursday in April every year,Varies by company or organization,0.0,0.360579252243042,58,38,150
607,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,0.3077657222747803,71,24,189
608,what was number one on 21st march 1999,"""Believe""","""Believe"" by Cher",0.5,0.3889589309692383,62,18,162
609,queen of the south season 3 episode 12 air date,"September 6, 2018","July 26, 2018",0.3333333333333333,0.3678719997406006,63,21,162
610,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",United States,0.0,0.3534574508666992,54,12,150
611,who got second place on the world cup,Croatia,Netherlands,0.0,0.2863743305206299,54,11,150
612,what percentage of the uk population say they have no religion,26.1,53%,0.0,0.3632354736328125,57,12,159
613,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.3458065986633301,56,12,156
614,who get the flag at a military funeral,the next of kin,Next of kin,1.0,0.4997293949127197,66,16,150
615,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam,K. R. Narayanan,0.0,0.4001893997192383,61,27,156
616,when did great britain win the davis cup,2015,1936,0.0,0.3820312023162842,56,12,156
617,a quorum for a decision in the supreme court is,six,5 Justices,0.0,0.3854522705078125,58,15,159
618,where are receptors for water soluble hormones located,on the plasma membrane,CELL MEMBRANE,0.4,0.5022757053375244,69,16,150
619,what are the different kinds of mike's hard lemonade,lemonade,"Various flavors such as Original Lemonade, Black Cherry Lemonade, Strawberry Lemonade, Peach Lemonade, etc.",0.13333333333333333,0.5799844264984131,78,77,159
620,what percentage of blood is composed of plasma,55%,55%,1.0,0.36726927757263184,54,12,150
621,who was the winner of season 1 skin wars,Natalie Fletcher,Shannon Holt,0.0,0.402860164642334,57,15,156
622,where was the movie lady in white filmed,"Wayne County, New York",USA,0.0,0.3320274353027344,53,41,150
623,when was steph curry drafted in the nba,2009,2009,1.0,0.268632173538208,56,12,156
624,the first public playhouse ( the theatre ) is built in london,1576,London,0.0,0.34142231941223145,58,13,165
625,who is the current chief minister of kerala,Pinarayi Vijayan,Pinarayi Vijayan,1.0,0.30222535133361816,59,24,153
626,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",Burt Kwouk,0.6666666666666666,0.34076666831970215,60,18,159
627,where does the last name shinn come from,Korea,England or Scotland,0.0,0.6016378402709961,56,13,153
628,when does the new season of legion come out,February 2018,Unknown,0.0,0.2550969123840332,54,9,153
629,game of thrones season 7 season 3 release date,"July 30, 2017","July 16, 2017",0.6666666666666666,0.4573090076446533,63,39,162
630,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.30460166931152344,57,15,156
631,who won season 11 of food network star,Eddie Jackson,Eddie Jackson,1.0,0.6141026020050049,56,15,153
632,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.3162994384765625,60,12,168
633,who played the clown on american horror story,John Carroll Lynch,Evan Peters,0.0,0.38077330589294434,55,15,150
634,who managed the estate when the lord was away,the steward,Steward,1.0,0.31616973876953125,55,12,153
635,how do you say great britain in french,Grande-Bretagne,Grande-Bretagne,1.0,0.3309037685394287,58,21,153
636,when was the last time man u was in the champions league,2017–18,2020-2021,0.0,0.3886549472808838,61,16,162
637,when did i can only imagine get released,2001,2018,0.0,0.34720277786254883,54,13,150
638,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.36193060874938965,56,12,156
639,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,"Kellerman's Mountain House, a resort in the Catskill Mountains",0.7272727272727273,0.5111143589019775,66,38,150
640,who did the marlins beat in the 2003 world series,New York Yankees,Yankees,0.5,0.378894567489624,61,15,168
641,david tennant's last episode of doctor who,The End of Time,"The End of Time, Part 2",0.7499999999999999,0.4102773666381836,63,30,159
642,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,0.30590176582336426,57,18,153
643,who wrote love so soft by kelly clarkson,Mozella,"Mozella, Priscilla Renae, Jesse Shatkin",0.33333333333333337,0.5744996070861816,69,38,159
644,who is the home minister of india 2013,Sushilkumar Shinde,Sushil Kumar Shinde,0.4,0.3803102970123291,60,24,156
645,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),"Meredith, Alex, Cristina, Arizona",0.22222222222222224,0.4356353282928467,62,29,153
646,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.34310388565063477,54,12,150
647,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.3924241065979004,62,24,162
648,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab,0.0,0.3119642734527588,61,15,168
649,who wrote have a little talk with jesus,Cleavant Derricks,Cleavant Derricks,1.0,0.4076662063598633,60,23,153
650,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,0.35537052154541016,54,12,150
651,who wrote the song i'm coming home,Jermaine Cole,Diddy-Dirty Money featuring Skylar Grey,0.0,0.40082597732543945,61,21,150
652,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.3397200107574463,64,15,177
653,when does episode 5 come out for game of thrones,"April 12, 2015",Check official sources for the most up-to-date information on the release date of Game of Thrones episode 5.,0.0,0.6235775947570801,78,13,162
654,who sang best of my love by the eagles,Don Henley,The Eagles,0.0,0.32662200927734375,56,12,156
655,where is the baseball all-star game being played,"July 11, 2017","Coors Field, Denver, Colorado",0.0,0.43164610862731934,60,12,153
656,who plays second base for the boston red sox,Dustin Luis Pedroia,Unknown,0.0,0.2699410915374756,56,33,159
657,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.3791646957397461,55,19,153
658,who plays the role of julian on instinct,Naveen Andrews,Alan Cumming,0.0,0.3444085121154785,56,15,153
659,when does dynasty come back for season 2,"October 12, 2018",UNKNOWN,0.0,0.3267552852630615,54,30,153
660,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.3759605884552002,54,12,150
661,who wrote turn me on by norah jones,John D. Loudermilk,John D. Loudermilk,1.0,0.3412642478942871,61,19,156
662,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.3558032512664795,57,12,159
663,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),TBD,0.0,0.32077479362487793,55,17,153
664,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,Mexico,0.16666666666666669,0.3373832702636719,54,9,153
665,what country has the most medals in olympic history,United States,United States,1.0,0.2805051803588867,57,12,159
666,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""","""The Clawwwww""",0.0,0.3752148151397705,57,29,150
667,which country has the largest population in europe,Germany,Russia,0.0,0.40688371658325195,53,9,150
668,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.4247121810913086,55,12,153
669,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.4211537837982178,63,21,168
670,when does greys anatomy season 13 come on now tv,"September 22, 2016",I'm not sure.,0.0,0.37969470024108887,61,48,162
671,what type of paint are cars painted with,Enamel,Automotive paint,0.0,1.8200078010559082,55,15,150
672,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,full moon,0.3636363636363636,0.37700653076171875,54,12,150
673,what transmission is in a 2003 jeep liberty,manual transmission,Automatic transmission,0.5,0.3302426338195801,56,24,156
674,what family is rosaline from in romeo and juliet,Capulet,Capulet,1.0,0.3257119655609131,60,12,168
675,when does the next godzilla anime come out,November 2018,Not announced,0.0,0.32707905769348145,55,12,153
676,how many harry potter rides are at universal,four,5,0.0,0.4151127338409424,55,9,156
677,when did what happens in vegas stays in vegas start,2004,2003,0.0,0.3396139144897461,56,12,156
678,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Lexington, Massachusetts",0.0,0.3718135356903076,57,26,153
679,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,Illinois,0.125,0.32480335235595703,56,12,156
680,who sings i'm trying to leave something behind,Sean Rowe,Benjamin Verdoes,0.0,0.31986331939697266,57,20,153
681,when did sendong enter the philippine area of responsibility,Early on December 15,"December 16, 2020",0.28571428571428575,0.4113004207611084,63,27,162
682,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.3308260440826416,59,18,159
683,when did the pepsi max open in blackpool,28 May 1994,2008,0.0,0.2980632781982422,56,12,156
684,when has the eagles been to the super bowl,1960,The Eagles have been to the Super Bowl three times.,0.0,0.45261454582214355,63,33,156
685,composition of the inner core of the earth,iron–nickel alloy and some light elements,IRON AND NICKEL,0.2222222222222222,0.5808558464050293,71,15,150
686,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Vijaya Lakshmi Pandit,0.0,0.4532787799835205,62,30,156
687,which is the first news paper in malayalam,Rajyasamacharam,Deepika,0.0,0.3411574363708496,56,31,156
688,who is the girl in the bon jovi it's my life video,Shiri Appleby,Maria Alejandra,0.0,0.3448963165283203,62,20,168
689,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.4014146327972412,56,18,150
690,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.34589266777038574,57,18,153
691,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.403428316116333,66,27,171
692,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.3627817630767822,59,18,159
693,when does kanye come on keeping up with the kardashians,season seven,Unknown,0.0,0.2899651527404785,58,9,165
694,what does mono no aware mean in japanese,the pathos of things,Appreciation of the beauty of impermanence,0.25,0.38665246963500977,62,37,150
695,who sings i always feel like someone is watching me,Rockwell,Rockwell featuring Michael Jackson,0.4,0.39160728454589844,59,15,156
696,the blueprint of any database system is the,schema,database schema,0.6666666666666666,0.6250827312469482,54,11,150
697,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,Pennsylvania,0.4,0.2623136043548584,57,18,159
698,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.33634114265441895,56,15,153
699,what is the medical term for webbed toes,syndactyly,Syndactyly,1.0,0.38590121269226074,58,21,153
700,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.35801172256469727,61,18,165
701,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.3662605285644531,58,21,153
702,when did the chinese new year start 2018,15 Feb,February 16,0.0,0.27124929428100586,57,18,156
703,who has the power to create post offices,Congress,Congress,1.0,0.33683276176452637,53,9,150
704,when does the new season of major crimes start 2015,"June 8, 2015","June 8, 2015",1.0,0.4102001190185547,63,18,162
705,how many seats do the democrats hold in the senate,46,50,0.0,0.34351420402526855,56,9,159
706,when does once upon a time season 7 episode 11 come on,"March 2, 2018",Check local listings for the most up-to-date information.,0.0,0.43955230712890625,69,21,168
707,what were the original m and m colors,tan,"brown, yellow, green, red, violet, dark brown",0.0,0.456073522567749,64,42,150
708,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk,1.0,0.270923376083374,55,11,153
709,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,tradition,0.0,0.33771848678588867,54,17,150
710,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.3463890552520752,55,9,156
711,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.3368375301361084,55,15,150
712,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Carries deoxygenated blood from the upper body to the right atrium of the heart.,0.7368421052631579,0.46149468421936035,75,63,159
713,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.35178351402282715,55,15,150
714,when did gareth southgate first play for england,1995,1995,1.0,0.36829566955566406,57,22,159
715,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)",4097 feet,0.0,0.4180266857147217,58,15,159
716,when did phantom of the opera take place,in the 1890s,1881,0.0,0.3279914855957031,54,19,150
717,oriental bank of commerce is govt or private,public sector,Public,0.6666666666666666,0.33857083320617676,55,10,156
718,who is kyles mom on y & r,Diane Jenkins (Maura West),Diane Jenkins,0.6666666666666666,0.39751601219177246,56,15,153
719,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.44262123107910156,63,27,162
720,who writes the script for big bang theory,Chuck Lorre,Chuck Lorre and Bill Prady,0.5714285714285715,0.4201793670654297,59,32,150
721,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Hero Fiennes-Tiffin,0.0,0.42028164863586426,59,18,156
722,is pure gold an element or a compound,chemical element,Element,0.6666666666666666,0.2629220485687256,53,9,150
723,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Sepoy Rebellion or Indian Mutiny,0.4444444444444445,0.35218358039855957,60,21,153
724,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.3703956604003906,57,15,156
725,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.29909420013427734,57,15,156
726,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),TSA,0.0,0.3319129943847656,56,12,156
727,where in the bible is the story of ruth and naomi,The Book of Ruth,Book of Ruth,1.0,0.32938456535339355,59,14,162
728,what country gave united states the statue of liberty,France,France,1.0,0.31226086616516113,54,9,153
729,what part of the brain is memory affected by alcohol,hippocampus,Hippocampus,1.0,0.3596994876861572,58,18,156
730,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.44472432136535645,56,15,153
731,relaying signals from the neuron to other cells is a function of the,thalamus,neurotransmitter,0.0,0.30108046531677246,62,10,168
