,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
435,when was the lion the witch and the wardrobe first published,16 October 1950,1950,0.5,0.6490678787231445,85,91,168
436,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),Betrothal,0.4,0.5602777004241943,78,103,174
437,how many years is the term for a member of the house of representatives,two-year terms,2 years,0.0,0.6970634460449219,79,59,177
438,where did piss up a rope come from,a song by the band Ween in 1996 from the album 12 Golden Country Greats,Origin unclear,0.0,1.121140956878662,119,199,159
439,what is the moon festival called in chinese,Mid-Autumn Festival,中秋节,0.0,0.5975522994995117,81,94,159
440,spain and portugal divide the world between them in,The Treaty of Tordesillas,Each country received 180 degrees of the world.,0.2,1.4516305923461914,150,193,168
441,who plays the clown in american horror story season 4,John Carroll Lynch,John Carroll Lynch,1.0,0.5315728187561035,79,63,168
442,when was dragon ball z first aired in the us,"September 13, 1996","September 13, 1996",1.0,0.611504316329956,82,82,165
443,who played the kangaroo in horton hears a who,Carol Burnett,Carol Burnett,1.0,0.5855951309204102,80,74,168
444,who sang the theme song to quantum of solace,Jack White,Alicia Keys and Jack White,0.5714285714285715,0.683488130569458,82,76,165
445,where is cape verde located on the african map,570 kilometres (350 mi) west of the Cape Verde Peninsula in West Africa,Cape Verde is located off the northwest coast of Africa in the Atlantic Ocean.,0.4166666666666667,0.5070779323577881,70,184,162
446,who was the song hey jude written for,"John Lennon's son, Julian","The song ""Hey Jude"" was written by Paul McCartney for John Lennon's son, Julian, during his parents' divorce.",0.38095238095238093,0.6367261409759521,79,84,162
447,who said this quote ask not what your country can do for you,John F. Kennedy,John F. Kennedy,1.0,0.751126766204834,75,79,174
448,where did helium come from the early universe,Primordial nucleosynthesis,Big Bang nucleosynthesis,0.4,1.0102498531341553,103,191,159
449,what is meant by cyst in the ovary,a fluid-filled sac within the ovary,An ovarian cyst is a fluid-filled sac in the ovary.,0.5454545454545454,1.1938073635101318,127,280,162
450,who plays the little girl in field of dreams,Gabrielle Mary Hoffmann,Gaby Hoffmann,0.4,0.5895490646362305,76,67,162
451,who produced as long as you love me,"Rodney ""Darkchild"" Jerkins","Rodney ""Darkchild"" Jerkins",1.0,0.7094011306762695,88,86,159
452,what does the speed of a lens mean,"maximum aperture diameter, or minimum f-number, of a photographic lens. A lens with a larger maximum aperture (that is, a smaller minimum f-number)",Maximum aperture of the lens.,0.34782608695652173,1.7084341049194336,131,310,159
453,when is season 3 of star vs the forces of evil come out,"July 15, 2017","July 15, 2017",1.0,0.6777665615081787,91,97,177
454,most points ever averaged in a nba season,"1,389",50.4,0.0,0.8467400074005127,89,124,162
455,where was the titanic going when it sunk,New York City,"The Titanic was heading from Southampton, England to New York City, USA when it sank.",0.35294117647058826,0.5296225547790527,72,64,162
456,who sings it all started with a beer,Frankie Ballard,Frankie Ballard,1.0,0.6065268516540527,73,56,159
457,who was the first sri lankan politician who held the office of the prime minister for four times,Ranil Wickramasinghe,Sirimavo Bandaranaike,0.0,2.4409689903259277,238,278,195
458,how many games did the cowboys win last year,9,I am not certain how many games the Dallas Cowboys won last year.,0.0,0.5008869171142578,69,162,165
459,where is the aqueous humor located in a cow eye,ciliary epithelium,anterior chamber,0.0,0.6364049911499023,77,85,168
460,which branch of government commands the army and navy,executive branch,The branch of government that commands the army and navy is the executive branch.,0.3076923076923077,0.4982473850250244,69,73,162
461,who played lincoln in steven spielberg's lincoln,Daniel Day-Lewis,Daniel Day-Lewis,1.0,0.5058455467224121,78,51,171
462,who plays daniel in descendants of the sun,Cho Tae-gwan,Jin Goo,0.0,0.8537852764129639,81,82,162
463,who plays leonard snart in legends of tomorrow,Wentworth Earl Miller III,Wentworth Miller,0.6666666666666666,1.0222885608673096,66,52,168
464,what was the composition of the estate general of france,clergy,"Clergy, Nobility, Commoners",0.5,1.663081169128418,138,231,165
465,who won season one of rupaul's drag race,BeBe Zahara Benet,Bebe Zahara Benet,1.0,0.41367459297180176,70,75,168
466,who plays 15 cent in the proud family movie,Omarion,15 Cent is voiced by Soleil Moon Frye in The Proud Family Movie.,0.0,0.5321264266967773,71,52,165
467,who won the gold metal for men's ice hockey in 2014,Canada,Canada,1.0,0.5709590911865234,83,65,177
468,what is the name of the pig in charlotte's web,Wilbur,Wilbur,1.0,0.5676443576812744,75,52,171
469,who sang i want to change the world,Alvin Lee,Jetta,0.0,0.7475895881652832,91,62,159
470,who has won the race to liquefy helium,Heike Kamerlingh Onnes,Heike Kamerlingh Onnes,1.0,0.7479660511016846,87,87,162
471,who voices captain dog in puppy dog pals,Patrick Warburton,Harland Williams,0.0,0.5521659851074219,75,66,159
472,who is known as the father of the internet,Vinton Gray Cerf,Vint Cerf,0.4,0.4906041622161865,72,47,162
473,when was the first speed camera introduced in the uk,1991,The first speed camera in the UK was introduced in 1991.,0.19999999999999998,0.4830343723297119,69,47,165
474,when is the new year day celebrated according to the indian national calendar,March 22/21,Chaitra 1st,0.0,0.995985746383667,124,265,174
475,willy wonka and the chocolate factory 1971 cast charlie,Peter Ostrum,Peter Ostrum,1.0,0.9126994609832764,94,100,177
476,who sings the most wonderful time of the year,Andy Williams,Andy Williams,1.0,0.8217554092407227,90,61,162
477,in the kansas city style of jazz arrangements were based on,memory,"Swing feel, improvisation, call and response, blues elements",0.0,1.53299880027771,137,134,171
478,when did they start putting vin numbers on cars,1954,1981,0.0,0.8934438228607178,103,108,162
479,where did the concept of informed consent first appear officially,a medical malpractice United States court case in 1957,"The concept of informed consent first appeared officially in the Nuremberg Code, which was established in 1947 in response to the unethical medical experiments conducted by the Nazis during World War II.",0.11111111111111112,0.8043856620788574,94,116,165
480,who played roxy in the story of tracy beaker,Sophie Borja,Sophie Borja-Edwards,0.5,0.7052133083343506,91,85,171
481,when does the regular season start for the nfl 2018,"September 6, 2018","The regular season for the NFL 2018 started on Thursday, September 6th.",0.30769230769230765,0.7764408588409424,75,63,171
482,what is the source of the yangtze river,Qinghai,Geladaindong Peak on the Tibetan Plateau,0.0,0.7253375053405762,92,114,165
483,when does season 2 of spirit riding free come out,"September 8, 2017",I am not able to provide real-time updates on release dates. I recommend checking the official website or streaming platform for the most up-to-date information on the release date of Season 2 of Spirit Riding Free.,0.0,0.8355350494384766,98,91,168
484,who does flag go to at a military funeral,the next of kin,The flag is typically presented to the next of kin of the deceased service member.,0.4,0.5143578052520752,70,67,162
485,whose voice is the robot on the orville,Rachael MacFarlane,Mark Jackson,0.0,0.5571935176849365,75,82,162
486,every morning in africa a gazelle wakes up author,Abe Gubegna,Christopher McDougall,0.0,0.8922498226165771,98,201,165
487,who did sweet pea belong to on popeye,Popeye,Sweet Pea belongs to Popeye and Olive Oyl in the Popeye cartoons.,0.16666666666666669,0.5138607025146484,71,56,162
488,average salary of a person in the united states,"$31,099","The average salary in the United States is $56,516.",0.0,0.6283292770385742,83,312,162
489,where did the saudi foreign minister go to school,University of North Texas,Georgetown University,0.3333333333333333,0.8251659870147705,94,106,165
490,who is bone thugs n harmony signed to,eOne Entertainment,eOne Music,0.5,0.5406982898712158,74,67,159
491,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,I cannot provide the winner of Comedy Circus Ke Ajoobe Grand Finale.,0.0,0.9890050888061523,119,119,165
492,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.6498432159423828,80,72,168
493,who won the most fa cups in england,Arsenal,Arsenal,1.0,0.7296848297119141,80,80,162
494,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,"TIMELINE VARIES, MONITOR REGULARLY",0.0,1.7766971588134766,139,294,168
495,when is the last time an 11 seed made it to the elite 8,2018,2021,0.0,0.8518779277801514,99,106,183
496,where was avril lavigne's head above water video filmed,Iceland,Los Angeles River in California,0.0,0.6748249530792236,88,70,168
497,who are the associate justices of the supreme court,Anthony Kennedy,There are currently eight associate justices on the Supreme Court.,0.0,1.3070101737976074,138,285,162
498,college that has produced the most nfl quarterbacks,Purdue,"University of California, Berkeley",0.0,1.0250630378723145,100,136,159
499,who's opening for justin timberlake in chicago,The Shadowboxers,"I'm sorry, but I do not have real-time information on concert lineups. It would be best to check the official event website or contact the venue for the most up-to-date information.",0.0,0.7744748592376709,94,84,165
500,who is representing mexico in little league world series,"Matamoros, Tamaulipas",Nacional de Matamoros Little League,0.28571428571428575,1.18766450881958,109,92,162
501,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,20 clubs,0.8,2.1233749389648438,169,278,171
502,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.6039433479309082,81,70,165
503,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.6815643310546875,84,115,162
504,who wrote dr dre verse on forgot about dre,Eminem,Eminem,1.0,0.7702665328979492,93,81,162
505,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.4762442111968994,76,56,162
506,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Code red in the emergency room means there is a fire in the facility.,0.3157894736842105,0.9332985877990723,104,149,162
507,who played the frog in gnomeo and juliet,Ashley Jensen,Ashley Jensen,1.0,0.5665528774261475,77,68,165
508,when is super girl season three coming out,"October 9, 2017","October 9, 2017",1.0,1.916410207748413,80,78,159
509,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.6616761684417725,82,73,174
510,where did the battle of chattanooga take place,October and November 1863,"Chattanooga, Tennessee",0.0,0.5511322021484375,72,59,162
511,when did the cross become a symbol of christianity,from the 4th century,4th century AD,0.6666666666666666,0.9326174259185791,95,127,165
512,when did anime become popular in the west,The 1960s,1990s,0.0,1.3829655647277832,121,237,159
513,where has the us manufacturing belt been traditionally located (specific cities),Chicago,Midwest and Northeast regions,0.0,0.8011884689331055,97,88,174
514,punjab and haryana high court chief justice name,Krishna Murari,Ravi Shankar Jha,0.0,0.796837568283081,88,86,165
515,who is the highest ranking member of the senate,president pro tempore,Vice President,0.4,0.6452031135559082,75,61,162
516,who was the president when nafta was passed,Clinton,George H. W. Bush,0.0,0.5281591415405273,78,66,165
517,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",Throughout their life,0.0,0.6003248691558838,79,113,162
518,where did system of a down come from,"Glendale, California","System of a Down is an American rock band formed in Glendale, California in 1994.",0.2666666666666667,0.5506739616394043,73,52,159
519,who played katherine chancellor's son on y&r,Beau Kazer,"Katherine Chancellor's son on ""The Young and the Restless"" was Brock Reynolds, played by Beau Kazer.",0.25,0.6348507404327393,79,80,165
520,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.6399307250976562,85,69,174
521,where is bile made and what does it do,produced by the liver of most vertebrates,"Liver, gallbladder, aids in the digestion of fats",0.30769230769230765,1.0038330554962158,99,155,162
522,who is dr altman on grey's anatomy,Kim Raver,Dr. Teddy Altman is a cardiothoracic surgeon on Grey's Anatomy.,0.0,0.9007577896118164,103,127,162
523,when does the haunted mansion turn to nightmare before christmas,late summer,Late September to early January,0.28571428571428575,0.8193273544311523,88,120,165
524,when was the united states founded as a country,1776,1776,1.0,0.762688159942627,76,88,162
525,who plays it in stephen king's it,Bill Skarsgård,Bill Skarsgård,1.0,0.8011620044708252,88,148,162
526,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,An object is at rest when its velocity is zero.,0.17391304347826086,0.4459540843963623,66,109,165
527,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Beowulf and the dragon both die in the battle.,0.36363636363636365,2.6915438175201416,253,461,171
528,who plays the old lady in jackass 2,Spike Jonze,April Margera,0.0,0.6039185523986816,81,79,165
529,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka","Bangalore, Karnataka",0.4444444444444445,0.5884711742401123,79,90,168
530,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.6180999279022217,87,90,165
531,when did india win the first t20 world cup,2007,"India won their first T20 World Cup on September 24, 2007.",0.16666666666666669,0.511162281036377,72,63,165
532,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes received the biggest contract in the NFL.,0.0,0.46312856674194336,64,58,159
533,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton","Adelaide, South Australia",0.0,0.5347557067871094,74,75,159
534,the average length of life of members of a species is called,mean life span,lifespan,0.0,0.6608865261077881,81,65,171
535,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,","British Columbia, Canada",0.0,0.6644659042358398,87,119,168
536,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.381101131439209,63,76,165
537,how many cards do you get when you play uno,seven cards,7 cards,0.5,0.4853537082672119,71,250,165
538,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Kelsey Grammer,1.0,0.6740131378173828,91,81,186
539,who is the present captain of indian army,General Bipin Rawat,"I'm sorry, but I can only provide assistance with academic questions. If you have any other question, feel free to ask.",0.0,0.6131308078765869,79,117,159
540,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,SUBSTANTIAL,0.0,1.3565878868103027,148,362,177
541,what type of government do we have in the united states today,Republic,The United States has a democratic system known as a federal republic.,0.19999999999999998,0.41896772384643555,70,88,171
542,where is the ileum located in the body,the final section of the small intestine,in the small intestine,0.5,0.6447172164916992,88,117,162
543,when does season 2 a series of unfortunate events come out,"March 30, 2018","March 30, 2018",1.0,0.6891820430755615,87,98,171
544,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.5926170349121094,79,88,171
545,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"American popular culture around the turn of the 20th century was influenced by immigration, industrialization, technological advancements, and the rise of consumer culture.",0.14814814814814817,1.8707451820373535,183,651,180
546,how soon after death does rigamortis set in,as soon as 4 hours post mortem,2-6 hours,0.22222222222222224,0.873690128326416,100,144,168
547,who played cotton in pirates of the caribbean,David Bailie,Lee Arenberg played the character Cotton in the Pirates of the Caribbean film series.,0.0,0.5876913070678711,70,60,162
548,who is sasha on dancing with the stars engaged to,Emma Slater,Emma Slater,1.0,0.9085912704467773,111,69,168
549,when was the 22nd amendment proposed and ratified,"March 21, 1947","March 21, 1947 - February 27, 1951",0.6666666666666666,0.8264141082763672,100,116,165
550,who played little jack in meet the fockers,Spencer and Bradley Pickren,"The character of Little Jack in ""Meet the Fockers"" was played by actor Spencer Pickren.",0.23529411764705882,0.644129753112793,76,90,165
551,when did the pixel 2 xl come out,"October 19, 2017","October 19, 2017",1.0,0.6376135349273682,80,80,162
552,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos,0.0,0.4989964962005615,76,57,168
553,when does iron and wines new album come out,August 2017,I'm not sure when Iron & Wine's new album is coming out. You can check their official website or social media for the most up-to-date information.,0.0,0.6927189826965332,86,123,162
554,the joy of life was painted in which style,early modernism,Pointillism,0.0,0.7948582172393799,74,59,162
555,camila cabello - crying in the club album,Camila,"No album by Camila Cabello with the title ""Crying in the Club"" exists.",0.16666666666666669,1.6796491146087646,166,153,165
556,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,1.2422308921813965,132,73,165
557,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.528679609298706,79,44,177
558,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.6961369514465332,87,111,168
559,to vote an election a person should be above the age of,18,18 years old.,0.5,0.31522488594055176,61,70,171
560,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,protect their privacy online.,0.4,0.9162001609802246,107,107,198
561,1 million dollar winner on who wants to be a millionaire,John Carpenter,Consult a financial advisor to discuss investment options.,0.0,0.9875302314758301,123,245,168
562,where is wall drug located in south dakota,in the town of Wall,"Wall, South Dakota",0.28571428571428575,0.5034604072570801,71,51,162
563,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.6415276527404785,80,145,162
564,when is season 6 of voltron coming out,"June 15, 2018","June 15, 2018",1.0,0.6067984104156494,81,82,165
565,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.5992069244384766,87,80,171
566,when does the 2018 19 nba schedule come out,"August 10, 2018","The NBA schedule for the 2018-19 season was released on August 10, 2018.",0.42857142857142855,0.5838901996612549,80,82,174
567,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons",Pope → Cardinals → Bishops → Priests → Deacons → Laity,0.39999999999999997,1.1628713607788086,111,153,162
568,when is the new barbie movie coming out,"May 8, 2020","I'm sorry, but I do not have that information.",0.0,0.48476123809814453,66,98,162
569,how many new zealand soldiers died in ww1,"16,697","18,166",0.0,0.6731052398681641,80,55,165
570,how many secondary schools are there in wales,205,This information is not currently available.,0.0,2.1817917823791504,155,133,162
571,where is the oval office in the white house,at the West Wing's southeast corner,"The Oval Office is located in the West Wing of the White House, specifically on the southeast corner of the building.",0.2857142857142857,0.6273226737976074,77,66,162
572,who was the queen of britain during ww1,George V,Queen Mary,0.0,0.5460689067840576,72,64,165
573,who is the minister of karnataka in 2018,H. D. Kumaraswamy,H.D. Kumaraswamy,0.4,0.8072328567504883,101,127,171
574,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.8654742240905762,89,106,159
575,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.5641264915466309,79,69,171
576,who wrote the song can't you see,Toy Caldwell,Toy Caldwell,1.0,0.6673271656036377,77,86,159
577,who plays grace in grace stirs up success,Olivia Rodrigo,Olivia Rodrigo,1.0,0.5945076942443848,71,57,162
578,what is the biggest convention center in the us,McCormick Place,"McCormick Place in Chicago, Illinois",0.5714285714285715,0.5593631267547607,81,149,162
579,harry potter the name that cannot be said,Voldemort,Lord Voldemort,0.6666666666666666,0.780148983001709,94,56,165
580,what area of san diego is sdsu in,The College Area,College Area,1.0,0.7742292881011963,80,73,168
581,what mlb team has the most perfect games,Dodgers,Athletics,0.0,1.8340046405792236,176,158,162
582,when was the last time jacksonville jaguars went to superbowl,2017,1999 season,0.0,0.9285714626312256,110,44,177
583,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.48616862297058105,71,43,162
584,who was mission san juan capistrano named after,Saint John the Baptist,Saint John of Capistrano,0.5714285714285715,0.9014892578125,101,66,168
585,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.7882022857666016,97,91,171
586,who starred in one flew over the cuckoos nest,Jack Nicholson,"Jack Nicholson starred in ""One Flew Over the Cuckoo's Nest.""",0.3636363636363636,0.44196009635925293,72,69,168
587,who plays my old kentucky home at the derby,the University of Louisville Marching Band,"The University of Louisville Marching Band plays ""My Old Kentucky Home"" at the Kentucky Derby.",0.5555555555555556,0.5461816787719727,75,74,168
588,who wrote if a picture paints a thousand words,David Gates,David Gates,1.0,0.6457359790802002,79,76,162
589,how many cigarettes in a pack in the us,at least 20,A standard pack of cigarettes in the US contains 20 cigarettes.,0.16666666666666666,0.7066957950592041,85,57,162
590,when did the song rubberband man come out,August 1976,1976,0.6666666666666666,0.5178825855255127,74,54,162
591,how many times have spain won world cup,one,1,0.0,0.49867844581604004,72,54,162
592,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,the bank is unable to meet its obligations to depositors.,0.14285714285714285,1.4654107093811035,169,257,189
593,where do they film still open all hours,MediaCityUK in Salford,"Dock 10 studios at MediaCityUK in Salford, Greater Manchester, England",0.4615384615384615,1.8325366973876953,158,123,159
594,when did we become the united states of america,1776,"July 4, 1776",0.5,0.7135353088378906,88,100,162
595,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Vladimir Lenin,1.0,0.6489143371582031,87,91,186
596,when did the song 99 problems come out,"April 27, 2004",2004,0.5,0.578125,76,74,162
597,where is shooting of yeh rishta kya kehlata hai,Mumbai,"Mumbai, India",0.6666666666666666,0.7096157073974609,88,88,177
598,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.717296838760376,83,71,183
599,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.7840123176574707,83,78,168
600,my life as a teenage robot series finale,Turncoats,"I'm sorry, but I am not able to provide the copyright-protected content of the series finale of ""My Life as a Teenage Robot."" If you have any questions or need information on the show, feel free to ask.",0.0,1.031803846359253,100,338,159
601,where is catholic university of east africa located,Nairobi Kenya,"Nairobi, Kenya",1.0,0.61234450340271,78,66,159
602,when did the kings of comedy come out,2000,"August 18, 2000",0.5,0.5918376445770264,78,61,159
603,when was the first issue of vogue published,1892,"December 17, 1892",0.5,1.1349856853485107,110,84,162
604,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.7974207401275635,96,125,165
605,when is bring your daughter to work day,the fourth Thursday in April every year,Bring Your Daughter to Work Day typically falls on the fourth Thursday of April each year.,0.3809523809523809,0.5135445594787598,70,110,159
606,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,0.7213449478149414,102,108,198
607,what was number one on 21st march 1999,"""Believe""","The number one song on 21st March 1999 was ""Believe"" by Cher.",0.16666666666666669,0.5534670352935791,77,175,171
608,queen of the south season 3 episode 12 air date,"September 6, 2018","September 6, 2018",1.0,0.8492460250854492,96,111,171
609,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west","Washington, D.C. is located between Maryland and Virginia on the east coast of the United States.",0.2222222222222222,1.040135145187378,112,263,159
610,who got second place on the world cup,Croatia,The second place in the FIFA World Cup varies each year. Can you please provide me with the specific year you are referring to in order to give you the correct answer?,0.0,0.766571044921875,87,152,159
611,what percentage of the uk population say they have no religion,26.1,"Calculate the percentage by dividing the number of people with no religion by the total population, then multiplying by 100 to get the percentage.",0.0,1.4393911361694336,125,255,168
612,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.5800373554229736,77,63,165
613,who get the flag at a military funeral,the next of kin,Next of kin or designated recipient receives the flag.,0.5454545454545454,0.9956924915313721,114,56,159
614,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam,Dr. A.P.J. Abdul Kalam,0.8571428571428571,0.8412847518920898,93,112,165
615,when did great britain win the davis cup,2015,2015,1.0,0.5293161869049072,71,40,165
616,a quorum for a decision in the supreme court is,six,6,0.0,0.5592441558837891,78,73,168
617,where are receptors for water soluble hormones located,on the plasma membrane,Cell membrane,0.4,0.5123100280761719,74,53,159
618,what are the different kinds of mike's hard lemonade,lemonade,Various flavors of Mike's Hard Lemonade are available.,0.2222222222222222,1.1404523849487305,117,206,168
619,what percentage of blood is composed of plasma,55%,55%,1.0,1.3908729553222656,136,68,159
620,who was the winner of season 1 skin wars,Natalie Fletcher,Natalie Fletcher,1.0,0.4828529357910156,75,60,165
621,where was the movie lady in white filmed,"Wayne County, New York","Rochester, New York",0.5714285714285715,0.5045773983001709,77,81,159
622,when was steph curry drafted in the nba,2009,2009,1.0,0.5447497367858887,72,72,165
623,the first public playhouse ( the theatre ) is built in london,1576,The Theatre was the first public playhouse built in London.,0.0,0.7034060955047607,89,240,174
624,who is the current chief minister of kerala,Pinarayi Vijayan,The current Chief Minister of Kerala is Pinarayi Vijayan.,0.4,0.4669938087463379,68,58,162
625,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",Burt Kwouk,0.6666666666666666,0.7434310913085938,84,109,168
626,where does the last name shinn come from,Korea,ENGLISH ORIGIN,0.0,1.2035419940948486,129,200,162
627,when does the new season of legion come out,February 2018,"June 24, 2019",0.0,0.6476333141326904,78,58,162
628,game of thrones season 7 season 3 release date,"July 30, 2017","4 years, 3 months",0.0,1.5866920948028564,161,329,171
629,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.5786926746368408,78,77,165
630,who won season 11 of food network star,Eddie Jackson,Damaris Phillips,0.0,0.7479691505432129,74,55,162
631,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.6796257495880127,95,93,177
632,who played the clown on american horror story,John Carroll Lynch,John Carroll Lynch,1.0,0.5814306735992432,73,59,159
633,who managed the estate when the lord was away,the steward,estate steward,0.6666666666666666,0.501101016998291,71,56,162
634,how do you say great britain in french,Grande-Bretagne,Grande-Bretagne,1.0,0.6660137176513672,77,65,162
635,when was the last time man u was in the champions league,2017–18,2021-2022,0.0,0.7210512161254883,84,92,171
636,when did i can only imagine get released,2001,"March 16, 2001",0.5,0.7048842906951904,89,77,159
637,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.5141897201538086,72,61,165
638,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,Dirty Dancing is supposed to take place in a resort in the Catskill Mountains of New York.,0.4210526315789474,0.6157488822937012,72,104,159
639,who did the marlins beat in the 2003 world series,New York Yankees,New York Yankees,1.0,0.5726945400238037,81,65,177
640,david tennant's last episode of doctor who,The End of Time,The End of Time,1.0,1.1256194114685059,108,63,168
641,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,1.022874355316162,79,67,162
642,who wrote love so soft by kelly clarkson,Mozella,"Maureen ""Mozella"" McDonald, Priscilla Renea, Jesse Shatkin",0.25,0.9558124542236328,111,122,168
643,who is the home minister of india 2013,Sushilkumar Shinde,Sushilkumar Shinde,1.0,1.046799659729004,81,77,165
644,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),"Arizona Robbins, Derek Shepherd, Meredith Grey, Cristina Yang",0.3076923076923077,1.310185432434082,122,110,162
645,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.4831819534301758,67,51,159
646,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.9169764518737793,85,77,171
647,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab has the highest yield of rice per hectare in India.,0.0,1.1930112838745117,129,125,177
648,who wrote have a little talk with jesus,Cleavant Derricks,Cleavant Derricks,1.0,0.7116086483001709,86,102,162
649,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,1.2515368461608887,119,63,159
650,who wrote the song i'm coming home,Jermaine Cole,"The song ""Coming Home"" was written by Diddy, Jay-Z, and Alex Da Kid.",0.0,0.5716431140899658,73,92,159
651,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.6257257461547852,87,187,186
652,when does episode 5 come out for game of thrones,"April 12, 2015",I'm unable to provide real-time updates on release dates for specific episodes. I recommend checking official sources or websites for the most current information on the release schedule of Game of Thrones.,0.0,0.7821688652038574,93,102,171
653,who sang best of my love by the eagles,Don Henley,"The song ""Best of My Love"" was actually performed by the American band The Eagles.",0.0,0.48232531547546387,73,71,165
654,where is the baseball all-star game being played,"July 11, 2017","Coors Field in Denver, Colorado",0.0,0.7846765518188477,85,89,162
655,who plays second base for the boston red sox,Dustin Luis Pedroia,Christian Arroyo,0.0,0.6101868152618408,84,57,168
656,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.5095245838165283,72,52,162
657,who plays the role of julian on instinct,Naveen Andrews,Adam Pally,0.0,0.8010833263397217,74,64,162
658,when does dynasty come back for season 2,"October 12, 2018","""Dynasty"" season 2 premiered on October 12, 2018.",0.5454545454545454,1.0519425868988037,89,124,162
659,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.684539794921875,83,93,159
660,who wrote turn me on by norah jones,John D. Loudermilk,John D. Loudermilk,1.0,0.7767179012298584,89,66,165
