,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
486,who does flag go to at a military funeral,the next of kin,Next of kin,1.0,0.3416483402252197,57,5,52
487,whose voice is the robot on the orville,Rachael MacFarlane,Mike Henry,0.0,0.35457396507263184,56,7,52
488,every morning in africa a gazelle wakes up author,Abe Gubegna,Christopher McDougall,0.0,0.31176090240478516,59,6,53
489,who did sweet pea belong to on popeye,Popeye,Popeye,1.0,0.4174797534942627,57,8,52
490,average salary of a person in the united states,"$31,099","$63,179",0.0,0.27503180503845215,58,6,52
491,where did the saudi foreign minister go to school,University of North Texas,Harvard University,0.3333333333333333,0.40288233757019043,58,5,53
492,who is bone thugs n harmony signed to,eOne Entertainment,Ruthless Records,0.0,0.3806161880493164,57,3,51
493,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Kapil Sharma,0.0,0.31775784492492676,59,6,53
494,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.38115477561950684,59,5,54
495,who won the most fa cups in england,Arsenal,Arsenal won the most FA Cups in England.,0.25,0.7719075679779053,64,4,52
496,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,"Depends on various factors, but typically 1-2 weeks.",0.0,0.4632105827331543,70,7,54
497,when is the last time an 11 seed made it to the elite 8,2018,2018,1.0,0.28292202949523926,63,4,59
498,where was avril lavigne's head above water video filmed,Iceland,Iceland,1.0,0.36896324157714844,58,4,54
499,who are the associate justices of the supreme court,Anthony Kennedy,"John Roberts, Clarence Thomas, Stephen Breyer, Samuel Alito, Sonia Sotomayor, Elena Kagan, Neil Gorsuch, Brett Kavanaugh, Amy Coney Barrett",0.0,0.7227044105529785,91,14,52
500,college that has produced the most nfl quarterbacks,Purdue,USC,0.0,0.4068002700805664,60,4,51
501,who's opening for justin timberlake in chicago,The Shadowboxers,No opening act.,0.0,0.36104273796081543,59,16,53
502,who is representing mexico in little league world series,"Matamoros, Tamaulipas",Loudes Avilés,0.0,0.34299492835998535,60,3,52
503,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,"I'm sorry, I can't provide a list of the 20 shareholders of the FA Premier League. How can I assist you with any other information or questions you may have?",0.06666666666666667,0.6571156978607178,91,21,55
504,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.2869296073913574,58,5,53
505,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.36715054512023926,59,7,52
506,who wrote dr dre verse on forgot about dre,Eminem,Jay-Z,0.0,0.38028931617736816,56,4,52
507,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.33001208305358887,58,6,52
508,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Life-threatening emergency,0.0,0.32858872413635254,57,5,52
509,who played the frog in gnomeo and juliet,Ashley Jensen,James McAvoy,0.0,0.3138272762298584,59,5,53
510,when is super girl season three coming out,"October 9, 2017","October 9, 2017",1.0,0.39351797103881836,60,9,51
511,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.426804780960083,62,6,56
512,where did the battle of chattanooga take place,October and November 1863,Tennessee,0.0,0.2688562870025635,56,7,52
513,when did the cross become a symbol of christianity,from the 4th century,4th century AD,0.6666666666666666,0.29775094985961914,59,6,53
514,when did anime become popular in the west,The 1960s,1980s,0.0,0.3334975242614746,56,5,51
515,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"Detroit, Pittsburgh, Cleveland, Chicago",0.4,0.6198379993438721,86,12,56
516,punjab and haryana high court chief justice name,Krishna Murari,Ravi Shanker Jha,0.0,0.3573453426361084,61,10,53
517,who is the highest ranking member of the senate,president pro tempore,Senate Majority Leader,0.0,0.36659836769104004,57,5,52
518,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.3438606262207031,57,4,53
519,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",After completion of treatment,0.0,0.38469719886779785,58,5,52
520,where did system of a down come from,"Glendale, California",Armenia,0.0,0.33452916145324707,56,5,51
521,who played katherine chancellor's son on y&r,Beau Kazer,Thad Luckinbill,0.0,0.4051690101623535,60,7,53
522,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.3695063591003418,62,6,56
523,where is bile made and what does it do,produced by the liver of most vertebrates,Digestion,0.0,0.6825199127197266,83,37,52
524,who is dr altman on grey's anatomy,Kim Raver,Doctor Teddy Altman is an attending cardiothoracic surgeon at Grey Sloan Memorial Hospital on Grey's Anatomy.,0.0,0.5374281406402588,76,10,52
525,when does the haunted mansion turn to nightmare before christmas,late summer,Late September to early January,0.28571428571428575,0.5458729267120361,80,5,53
526,when was the united states founded as a country,1776,1776,1.0,0.2861635684967041,56,4,52
527,who plays it in stephen king's it,Bill Skarsgård,Tim Curry,0.0,0.3515660762786865,56,8,52
528,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,When its velocity is zero.,0.21052631578947364,0.546828031539917,75,7,53
529,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,"Beowulf kills the dragon, but is fatally wounded in the process.",0.46153846153846156,0.5051703453063965,72,17,55
530,who plays the old lady in jackass 2,Spike Jonze,Spike Jonze,1.0,0.3386352062225342,59,6,53
531,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka","Patiala, India",0.0,0.5189623832702637,61,3,54
532,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.9735560417175293,62,9,53
533,when did india win the first t20 world cup,2007,2007,1.0,0.3365297317504883,57,4,53
534,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes,0.0,0.3823671340942383,56,5,51
535,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",Melbourne,0.0,0.3222818374633789,55,4,51
536,the average length of life of members of a species is called,mean life span,Lifespan,0.0,0.4321253299713135,60,5,55
537,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,",Canada,0.0,0.3054628372192383,57,3,54
538,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.38381052017211914,58,5,53
539,how many cards do you get when you play uno,seven cards,7 cards,0.5,0.2593393325805664,57,3,53
540,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Mike McGlone,0.0,0.3108515739440918,66,4,60
541,who is the present captain of indian army,General Bipin Rawat,Naravane,0.0,0.34952497482299805,57,15,51
542,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,significant,0.0,0.46402812004089355,60,4,57
543,what type of government do we have in the united states today,Republic,Federal democratic republic,0.5,0.35011935234069824,60,4,55
544,where is the ileum located in the body,the final section of the small intestine,Small intestine,0.5714285714285715,0.3621830940246582,56,4,52
545,when does season 2 a series of unfortunate events come out,"March 30, 2018",2018,0.5,0.3051300048828125,59,8,55
546,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.25548338890075684,60,5,55
547,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"Industrialization, immigration, and technological advancements led to the rise of mass media, consumer culture, and new forms of entertainment.",0.32,0.6402218341827393,85,13,58
548,how soon after death does rigamortis set in,as soon as 4 hours post mortem,2 hours,0.22222222222222224,0.2833828926086426,58,4,54
549,who played cotton in pirates of the caribbean,David Bailie,David Bailie,1.0,0.3809323310852051,57,5,52
550,who is sasha on dancing with the stars engaged to,Emma Slater,Gleb Savchenko,0.0,0.35889410972595215,62,5,54
551,when was the 22nd amendment proposed and ratified,"March 21, 1947","Proposed in 1947, ratified in 1951",0.2222222222222222,0.6831321716308594,67,4,53
552,who played little jack in meet the fockers,Spencer and Bradley Pickren,Tom McCarthy,0.0,0.31971216201782227,57,5,53
553,when did the pixel 2 xl come out,"October 19, 2017",2017,0.5,0.35659313201904297,56,6,52
554,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos,0.0,0.33852696418762207,58,4,54
555,when does iron and wines new album come out,August 2017,2021,0.0,0.3827834129333496,56,4,52
556,the joy of life was painted in which style,early modernism,Impressionism,0.0,0.30657076835632324,57,5,52
557,camila cabello - crying in the club album,Camila,No,0.0,0.3551971912384033,56,4,53
558,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,0.3574836254119873,59,6,53
559,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.3361494541168213,62,5,57
560,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.36118316650390625,61,7,54
561,to vote an election a person should be above the age of,18,18,1.0,0.2659144401550293,58,3,55
562,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,privacy,1.0,0.32525157928466797,67,3,64
563,1 million dollar winner on who wants to be a millionaire,John Carpenter,John Carpenter,1.0,0.40595436096191406,58,5,54
564,where is wall drug located in south dakota,in the town of Wall,"Wall Drug is located in Wall, South Dakota.",0.3333333333333333,0.40140485763549805,64,4,52
565,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.6111459732055664,59,7,52
566,when is season 6 of voltron coming out,"June 15, 2018",Unknown,0.0,0.34377193450927734,56,3,53
567,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.473238468170166,64,9,55
568,when does the 2018 19 nba schedule come out,"August 10, 2018",July,0.0,0.35952234268188477,59,9,56
569,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons","Pope, Cardinals, Bishops, Priests, Deacons, Laity",0.6,0.45151329040527344,70,15,52
570,when is the new barbie movie coming out,"May 8, 2020",UNKNOWN,0.0,0.35211777687072754,55,4,52
571,how many new zealand soldiers died in ww1,"16,697","18,166",0.0,0.26513028144836426,58,5,53
572,how many secondary schools are there in wales,205,Unknown,0.0,0.3151583671569824,55,3,52
573,where is the oval office in the white house,at the West Wing's southeast corner,West Wing,0.28571428571428575,0.2835249900817871,56,4,52
574,who was the queen of britain during ww1,George V,Queen Mary,0.0,0.3336625099182129,57,4,53
575,who is the minister of karnataka in 2018,H. D. Kumaraswamy,Siddaramaiah,0.0,0.3410055637359619,62,7,55
576,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.3815948963165283,56,5,51
577,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.3299739360809326,60,5,55
578,who wrote the song can't you see,Toy Caldwell,Marshall Tucker Band,0.0,0.36041784286499023,57,6,51
579,who plays grace in grace stirs up success,Olivia Rodrigo,Virginia Madsen,0.0,0.3365757465362549,58,5,52
580,what is the biggest convention center in the us,McCormick Place,McCormick Place in Chicago,0.6666666666666666,0.33177900314331055,60,8,52
581,harry potter the name that cannot be said,Voldemort,Voldemort,1.0,0.3498072624206543,57,4,53
582,what area of san diego is sdsu in,The College Area,College Area,1.0,0.35234785079956055,58,4,54
583,what mlb team has the most perfect games,Dodgers,San Francisco Giants,0.0,0.36917662620544434,57,5,52
584,when was the last time jacksonville jaguars went to superbowl,2017,Never,0.0,0.3758678436279297,60,3,57
585,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.3634369373321533,57,5,52
586,who was mission san juan capistrano named after,Saint John the Baptist,St. John of Capistrano,0.28571428571428575,0.39725184440612793,63,9,54
587,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.35117053985595703,60,5,55
588,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,0.3128523826599121,58,4,54
589,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville Marching Band,1.0,0.3313584327697754,62,8,54
590,who wrote if a picture paints a thousand words,David Gates,David Gates,1.0,0.3455803394317627,56,4,52
591,how many cigarettes in a pack in the us,at least 20,20,0.5,0.33927297592163086,55,3,52
592,when did the song rubberband man come out,August 1976,1976,0.6666666666666666,0.3837416172027588,56,4,52
593,how many times have spain won world cup,one,2,0.0,0.3504047393798828,55,3,52
594,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,it becomes insolvent,0.25,0.5863542556762695,84,4,61
595,where do they film still open all hours,MediaCityUK in Salford,United Kingdom,0.0,0.3479025363922119,55,33,51
596,when did we become the united states of america,1776,1776,1.0,0.40198349952697754,56,9,52
597,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Lenin,0.6666666666666666,0.27753424644470215,64,4,60
598,when did the song 99 problems come out,"April 27, 2004",2003,0.0,0.35901403427124023,56,4,52
599,where is shooting of yeh rishta kya kehlata hai,Mumbai,UNKNOWN,0.0,0.36811208724975586,69,3,57
600,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.2746870517730713,64,5,59
601,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.3588721752166748,61,7,54
602,my life as a teenage robot series finale,Turncoats,Cancelled,0.0,0.27133870124816895,54,45,51
603,where is catholic university of east africa located,Nairobi Kenya,"Nairobi, Kenya",1.0,0.3050422668457031,57,6,51
604,when did the kings of comedy come out,2000,1999,0.0,0.5853245258331299,55,4,51
605,when was the first issue of vogue published,1892,1892,1.0,0.3093550205230713,56,4,52
606,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.276167631149292,56,3,53
607,when is bring your daughter to work day,the fourth Thursday in April every year,"Varies by company, typically observed on the fourth Thursday in April in the United States.",0.42105263157894735,0.5166144371032715,71,5,51
608,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,"Harry Hess, Robert Dietz",0.6666666666666666,0.3749830722808838,72,8,64
609,what was number one on 21st march 1999,"""Believe""",Believe by Cher,0.5,0.3006405830383301,61,8,55
610,queen of the south season 3 episode 12 air date,"September 6, 2018","July 26, 2018",0.3333333333333333,0.3911728858947754,64,9,55
611,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",United States,0.0,0.39995455741882324,55,4,51
612,who got second place on the world cup,Croatia,Germany,0.0,0.30813002586364746,54,4,51
613,what percentage of the uk population say they have no religion,26.1,53%,0.0,0.4215693473815918,68,4,54
614,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.34247779846191406,57,4,53
615,who get the flag at a military funeral,the next of kin,Next of kin,1.0,0.2616581916809082,56,5,51
616,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam,K. R. Narayanan,0.0,0.34252285957336426,62,7,53
617,when did great britain win the davis cup,2015,1933,0.0,0.33843135833740234,57,4,53
618,a quorum for a decision in the supreme court is,six,majority of the justices,0.0,0.36818933486938477,61,4,54
619,where are receptors for water soluble hormones located,on the plasma membrane,Cell surface of target cells,0.0,0.3643929958343506,58,4,51
620,what are the different kinds of mike's hard lemonade,lemonade,"Original Lemonade, Black Cherry Lemonade, Strawberry Lemonade, Variety Pack",0.19999999999999998,0.5156373977661133,71,48,54
621,what percentage of blood is composed of plasma,55%,55%,1.0,0.38648247718811035,55,4,51
622,who was the winner of season 1 skin wars,Natalie Fletcher,Shannon Holt,0.0,0.39661264419555664,58,5,53
623,where was the movie lady in white filmed,"Wayne County, New York",New York,0.6666666666666666,0.26921820640563965,55,11,51
624,when was steph curry drafted in the nba,2009,2009,1.0,0.36614036560058594,57,4,53
625,the first public playhouse ( the theatre ) is built in london,1576,1576,1.0,0.2798428535461426,60,4,56
626,who is the current chief minister of kerala,Pinarayi Vijayan,Pinarayi Vijayan,1.0,0.38718080520629883,60,8,52
627,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",I'm sorry but I am unable to provide that information.,0.0,0.4273958206176758,66,7,54
628,where does the last name shinn come from,Korea,English or Chinese origin,0.0,0.409898042678833,58,4,52
629,when does the new season of legion come out,February 2018,Unknown,0.0,0.33870863914489746,55,3,52
630,game of thrones season 7 season 3 release date,"July 30, 2017",2013,0.0,0.28890299797058105,59,9,55
631,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.3429417610168457,58,5,53
632,who won season 11 of food network star,Eddie Jackson,Eddie Jackson,1.0,0.3595550060272217,57,5,52
633,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.34000587463378906,61,4,57
634,who played the clown on american horror story,John Carroll Lynch,Evan Peters,0.0,0.29278087615966797,56,5,51
635,who managed the estate when the lord was away,the steward,Steward,1.0,0.3162267208099365,56,4,52
636,how do you say great britain in french,Grande-Bretagne,Grand-Bretagne,0.0,0.3302195072174072,58,7,52
637,when was the last time man u was in the champions league,2017–18,2020-2021 season,0.0,0.34551358222961426,63,8,55
638,when did i can only imagine get released,2001,2018,0.0,0.3251018524169922,55,4,51
639,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.3023953437805176,57,4,53
640,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,Kellerman's Resort in the Catskill Mountains,0.888888888888889,0.42705512046813965,63,12,51
641,who did the marlins beat in the 2003 world series,New York Yankees,Yankees,0.5,0.28129029273986816,62,5,57
642,david tennant's last episode of doctor who,The End of Time,"Doctor Who - ""The End of Time: Part Two""",0.6,0.4149353504180908,67,6,54
643,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,0.3541433811187744,58,6,52
644,who wrote love so soft by kelly clarkson,Mozella," Mozella, Priscilla Renea, and Jesse Shatkin ",0.2857142857142857,0.5041892528533936,70,12,54
645,who is the home minister of india 2013,Sushilkumar Shinde,Sushilkumar Shinde,1.0,0.4365110397338867,61,8,53
646,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),"I'm not sure which specific plane crash you're referring to, as Grey's Anatomy has had multiple plane crash storylines throughout its seasons. However, in one major plane crash storyline in Season 8, Meredith Grey, Derek Shepherd, Cristina Yang, Arizona Robbins, and Mark Sloan survive.",0.0816326530612245,1.1199913024902344,110,5,52
647,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.36315488815307617,55,4,51
648,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.41457033157348633,63,8,55
649,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab,0.0,0.30881524085998535,62,5,57
650,who wrote have a little talk with jesus,Cleavant Derricks,Rev. Cleavant Derricks,0.8,0.42274999618530273,62,9,52
651,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,0.4055800437927246,55,4,51
652,who wrote the song i'm coming home,Jermaine Cole,Paul McCartney,0.0,0.2639613151550293,55,7,51
653,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.29981184005737305,65,5,60
654,when does episode 5 come out for game of thrones,"April 12, 2015",Unknown,0.0,0.2814676761627197,58,3,55
655,who sang best of my love by the eagles,Don Henley,The Eagles,0.0,0.3438293933868408,57,4,53
656,where is the baseball all-star game being played,"July 11, 2017",Coors Field,0.0,0.5874497890472412,57,9,52
657,who plays second base for the boston red sox,Dustin Luis Pedroia,Filling this gap to ensure consistency with the expected format,0.0,0.4541761875152588,67,3,54
658,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.320493221282959,56,4,52
659,who plays the role of julian on instinct,Naveen Andrews,Joshua Sasse,0.0,0.36818885803222656,58,5,52
660,when does dynasty come back for season 2,"October 12, 2018",Check local listings for the premiere date of Dynasty Season 2.,0.0,0.4733295440673828,67,14,52
661,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.3687477111816406,55,4,51
662,who wrote turn me on by norah jones,John D. Loudermilk,John D. Loudermilk,1.0,0.41083502769470215,62,5,53
663,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.36511731147766113,58,4,54
664,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),Not announced,0.0,0.3592970371246338,56,4,52
665,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,Mexico,0.16666666666666669,0.3255295753479004,55,9,52
666,what country has the most medals in olympic history,United States,United States,1.0,0.3021121025085449,58,3,54
667,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""","""Ooooohhhhh""",0.0,0.38322877883911133,59,11,51
668,which country has the largest population in europe,Germany,Russia,0.0,0.3376455307006836,54,3,51
669,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.3319365978240967,56,4,52
670,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.3677229881286621,64,7,57
671,when does greys anatomy season 13 come on now tv,"September 22, 2016",Check the latest schedule on Now TV for the most accurate information.,0.0,0.3816189765930176,70,12,55
672,what type of paint are cars painted with,Enamel,Automotive paint,0.0,0.33486199378967285,56,5,51
673,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,full moon,0.3636363636363636,0.32296276092529297,55,4,51
674,what transmission is in a 2003 jeep liberty,manual transmission,Automatic or manual,0.4,0.32919859886169434,58,3,53
675,what family is rosaline from in romeo and juliet,Capulet,Capulet family,0.6666666666666666,0.36865806579589844,62,4,57
676,when does the next godzilla anime come out,November 2018,Not announced yet,0.0,0.35460352897644043,57,4,52
677,how many harry potter rides are at universal,four,4,0.0,0.33914852142333984,56,3,53
678,when did what happens in vegas stays in vegas start,2004,2003,0.0,0.36356568336486816,57,4,53
679,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Lexington, Massachusetts",0.0,0.33138346672058105,58,6,52
680,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,Illinois,0.125,0.3325681686401367,57,4,53
681,who sings i'm trying to leave something behind,Sean Rowe,Ben Harper,0.0,0.2672395706176758,56,6,52
682,when did sendong enter the philippine area of responsibility,Early on December 15,"December 15, 2011",0.5714285714285715,0.45014238357543945,64,9,55
683,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.40813589096069336,60,6,54
684,when did the pepsi max open in blackpool,28 May 1994,1994,0.5,0.44162678718566895,57,4,53
685,when has the eagles been to the super bowl,1960,7 times,0.0,0.3696110248565674,57,25,53
686,composition of the inner core of the earth,iron–nickel alloy and some light elements,Iron and Nickel,0.2222222222222222,0.36381053924560547,56,5,51
687,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Vijaya Lakshmi Pandit,0.0,0.49103856086730957,63,10,53
688,which is the first news paper in malayalam,Rajyasamacharam,DOOTU,0.0,0.39295268058776855,58,6,53
689,who is the girl in the bon jovi it's my life video,Shiri Appleby,Branka Katić,0.0,0.4222903251647949,64,7,57
690,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.40354084968566895,57,6,51
691,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.3571803569793701,58,6,52
692,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.35228514671325684,67,9,58
693,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.33408355712890625,60,6,54
694,when does kanye come on keeping up with the kardashians,season seven,He makes occasional appearances throughout the series.,0.0,0.3578035831451416,66,3,56
695,what does mono no aware mean in japanese,the pathos of things,The awareness of impermanence,0.3333333333333333,0.38913464546203613,59,8,51
696,who sings i always feel like someone is watching me,Rockwell,Rockwell,1.0,1.762561559677124,57,7,53
697,the blueprint of any database system is the,schema,database schema,0.6666666666666666,0.37320876121520996,55,4,51
698,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,Pennsylvania,0.4,0.3562445640563965,58,6,54
699,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.32726192474365234,57,5,52
700,what is the medical term for webbed toes,syndactyly,syndactyly,1.0,0.3807644844055176,59,7,52
701,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.3594624996185303,62,6,56
702,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.4075174331665039,59,7,52
703,when did the chinese new year start 2018,15 Feb,"February 16, 2018",0.0,0.3906717300415039,62,7,53
704,who has the power to create post offices,Congress,Congress,1.0,0.3530919551849365,54,3,51
705,when does the new season of major crimes start 2015,"June 8, 2015","June 8, 2015",1.0,0.46138548851013184,64,9,55
706,how many seats do the democrats hold in the senate,46,50,0.0,0.3373074531555176,57,3,54
707,when does once upon a time season 7 episode 11 come on,"March 2, 2018",UNKNOWN,0.0,0.35863733291625977,60,5,57
708,what were the original m and m colors,tan,"Brown, yellow, red, green, and violet",0.0,0.49541592597961426,63,13,51
709,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk,1.0,0.336322546005249,56,4,52
710,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,Remembrance Day,0.0,0.33971214294433594,56,25,51
711,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.3465571403503418,56,3,53
712,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.3170449733734131,56,5,51
713,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Drains deoxygenated blood from the upper body to the right atrium of the heart.,0.631578947368421,0.610321044921875,76,11,54
714,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.3032219409942627,56,5,51
715,when did gareth southgate first play for england,1995,1995,1.0,0.3113555908203125,58,4,54
716,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)","4,099 feet",0.3333333333333333,0.3464176654815674,60,6,54
717,when did phantom of the opera take place,in the 1890s,19th century,0.0,0.39086151123046875,56,4,51
718,oriental bank of commerce is govt or private,public sector,Public,0.6666666666666666,0.27072572708129883,56,5,53
719,who is kyles mom on y & r,Diane Jenkins (Maura West),Dina Mergeron,0.0,0.3979933261871338,59,5,52
720,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.3673369884490967,64,9,55
721,who writes the script for big bang theory,Chuck Lorre,Chuck Lorre and Bill Prady,0.5714285714285715,0.3910863399505615,60,15,51
722,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Frank Dillane,0.8,0.3701138496398926,59,7,53
723,is pure gold an element or a compound,chemical element,element,0.6666666666666666,0.2993652820587158,54,3,51
724,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Indian Rebellion of 1857,1.0,0.33129024505615234,60,8,52
725,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.36382150650024414,58,5,53
726,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.5387387275695801,58,5,53
727,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),The Department of Homeland Security,0.7272727272727273,0.36208105087280273,60,4,53
728,where in the bible is the story of ruth and naomi,The Book of Ruth,Book of Ruth,1.0,0.3579428195953369,60,24,55
729,what country gave united states the statue of liberty,France,France,1.0,0.3311941623687744,55,3,52
730,what part of the brain is memory affected by alcohol,hippocampus,hippocampus,1.0,0.3521595001220703,59,6,53
731,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.3838636875152588,57,5,52
732,relaying signals from the neuron to other cells is a function of the,thalamus,neurotransmitter,0.0,0.35975193977355957,63,6,57
733,where does black lightning tv show take place,Freeland,Freeland,1.0,0.35831689834594727,55,6,51
734,who killed peter on the tv show soap,Chester,Chester,1.0,0.34700775146484375,55,4,51
735,where did our lady of mount carmel appear,England,"Carmel, Israel",0.0,0.3610987663269043,59,3,52
736,when did that 70's show first air,"August 23, 1998",1998,0.5,0.33109521865844727,56,4,52
