,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
408,what kind of boat is used in the everglades,Airboats,Airboats,1.0,2.8117380142211914,254,180,110
409,why is rifling present in the bore of the barrel,for the purpose of exerting torque and thus imparting a spin to a projectile around its longitudinal axis during shooting,TO IMPROVE ACCURACY AND AERODYNAMICS.,0.1818181818181818,1.2714102268218994,186,63,110
410,where do the amino acids come from in protein synthesis,tRNA molecules,Amino acids for protein synthesis come from the cell's external environment and are carried into the cell by tRNA molecules.,0.19999999999999998,1.8741707801818848,220,116,109
411,who replaced ringo starr on thomas the tank engine,Michael Angelis,George Carlin replaced Ringo Starr on Thomas the Tank Engine.,0.0,1.3182761669158936,174,26,111
412,who was the first president born a citizen of the united states,Martin Van Buren,Martin Van Buren,1.0,1.5615921020507812,193,71,111
413,who sings the song reunited and it feels so good,Peaches & Herb,Peaches & Herb,1.0,2.5982561111450195,270,75,109
414,where do the st louis cardinals do spring training,Roger Dean Stadium,"The St. Louis Cardinals do their spring training in Jupiter, Florida at Roger Dean Stadium.",0.35294117647058826,1.4981999397277832,186,46,109
415,when was the last time the mavericks made the playoffs,2015–16,2021,0.0,1.2306535243988037,175,70,111
416,when did the age of majority change from 21 to 18 in the uk,1970,The age of majority changed from 21 to 18 in the UK with the Family Law Reform Act 1969.,0.0,1.489100694656372,203,93,115
417,who plays taylor on bold and the beautiful,Hunter Tylo,Hunter Tylo plays Taylor on Bold and the Beautiful,0.4,1.4204294681549072,181,84,108
418,who played phil in phil of the future,Raviv Ullman,Raviv Ullman,1.0,1.7539219856262207,189,122,107
419,what is the clean up hitter in baseball,fourth player in the batting order,Clean up hitter is the fourth batter in the lineup responsible for driving in runs and hitting for power.,0.1818181818181818,5.039461851119995,276,68,107
420,what is the song anything you can do from,Annie Get Your Gun," ""Anything You Can Do"" is from the musical ""Annie Get Your Gun"" by Irving Berlin, written in 1946.",0.38095238095238093,2.1965091228485107,201,102,108
421,what is the most popular car in russia,the classic Lada Riva,ANSWER: Lada,0.4,1.8032009601593018,188,112,108
422,what was mrs howell's first name on gilligan's island,Lovey,"Eunice ""Lovey"" Wentworth Howell",0.4,1.6198759078979492,202,76,114
423,who plays ruby on anne with an e,Kyla Matthews,Dalila Bela plays Ruby on Anne with an E,0.0,1.4327116012573242,171,69,107
424,how many points did robert parish score in his career,"23,334",21591]],0.0,2.38437557220459,218,78,109
425,where is folic acid absorbed in the body,intestine,"Small intestine, particularly duodenum and jejunum",0.2857142857142857,1.6841506958007812,182,88,108
426,why did they kill off fran on mama's family,"Rue McClanahan (Aunt Fran) and Betty White (Ellen Jackson) had both gone on to star in the NBC sitcom The Golden Girls, rendering them unavailable to return","The character Fran was killed off on ""Mama's Family"" to introduce new storylines and shake up the dynamics within the show.",0.18604651162790697,1.718616008758545,196,101,109
427,what is the website for the united states postal service,www.usps.com,usps.com,0.0,0.9877102375030518,151,23,109
428,who owns the rio casino in las vegas,Caesars Entertainment Corporation,Penn National Gaming Inc. owns the Rio Casino in Las Vegas.,0.0,2.5190868377685547,215,74,107
429,who has scored the most goals in the world cup final,Geoff Hurst,Pelé with 3 goals,0.0,1.5759506225585938,188,85,110
430,what was the name of the last planet of the apes movie,War for the Planet of the Apes,War for the Planet of the Apes,1.0,1.5611927509307861,193,103,112
431,the condemnation of private property for public use is allowed under the state's right of,Eminent domain,The condemnation of private property for public use is allowed under the state's right of **eminent domain**.,0.23529411764705882,2.1790425777435303,233,4,115
432,how long did it take pioneers on the oregon trail,about 160 days in 1849 to 140 days 10 years later,5-6 months,0.0,1.4213876724243164,181,68,110
433,what is a levite according to the bible,a Jewish male whose descent is traced by tradition to Levi,Levites were a tribe of Israel chosen by God to assist the priests in their religious duties.,0.16,1.8125264644622803,199,90,108
434,how much is a table spoon in ounces,0.50 US fl oz,1 ounce,0.0,1.2461669445037842,166,50,107
435,what is the wimbledon runner up prize money,"£1,125,000","The Wimbledon runner up prize money is typically around £900,000",0.0,2.408067226409912,231,89,108
436,who stars in the man in the high castle,Alexa Davalos,Rufus Sewell stars in The Man in the High Castle,0.0,1.4369492530822754,183,82,108
437,when was the lion the witch and the wardrobe first published,16 October 1950,1950,0.5,2.3760037422180176,232,85,110
438,this refers to an old ritual of formalizing an engagement to marry,Betrothal (also called espousal),Engagement ritual,0.0,1.2943248748779297,183,87,112
439,how many years is the term for a member of the house of representatives,two-year terms,The term for a member of the House of Representatives is 2 years.,0.0,1.5261003971099854,200,75,113
440,where did piss up a rope come from,a song by the band Ween in 1996 from the album 12 Golden Country Greats,"The origins of the phrase ""piss up a rope"" are unclear, but it likely stems from the idea of attempting a difficult or impossible task.",0.0625,3.071636438369751,250,96,107
441,what is the moon festival called in chinese,Mid-Autumn Festival,Mid-Autumn Festival,1.0,1.477076530456543,191,75,107
442,spain and portugal divide the world between them in,The Treaty of Tordesillas,Spain and Portugal divided the world between them at the Treaty of Tordesillas with a line of demarcation approximately 370 leagues west of the Cape Verde islands,0.23076923076923078,2.8358359336853027,285,175,110
443,who plays the clown in american horror story season 4,John Carroll Lynch,John Carroll Lynch,1.0,2.7916152477264404,284,143,110
444,when was dragon ball z first aired in the us,"September 13, 1996",1996,0.5,1.268528699874878,159,65,109
445,who played the kangaroo in horton hears a who,Carol Burnett,Katie Mitchell,0.0,1.4415168762207031,186,72,110
446,who sang the theme song to quantum of solace,Jack White,The theme song to Quantum of Solace was sung by Adele.,0.0,1.3700599670410156,181,72,109
447,where is cape verde located on the african map,570 kilometres (350 mi) west of the Cape Verde Peninsula in West Africa,Cape Verde is located west of Senegal in the Atlantic Ocean.,0.45454545454545453,1.1905627250671387,171,76,108
448,who was the song hey jude written for,"John Lennon's son, Julian","John Lennon's son, Julian Lennon",0.888888888888889,3.014120101928711,290,159,108
449,who said this quote ask not what your country can do for you,John F. Kennedy,John F. Kennedy,1.0,1.7590241432189941,184,70,112
450,where did helium come from the early universe,Primordial nucleosynthesis,Helium was produced during the Big Bang nucleosynthesis.,0.22222222222222224,2.192075490951538,194,103,107
451,what is meant by cyst in the ovary,a fluid-filled sac within the ovary,Fluid-filled sac that can form in or on the ovary,0.46153846153846156,1.7944667339324951,194,116,108
452,who plays the little girl in field of dreams,Gabrielle Mary Hoffmann,Madison Fisk,0.0,2.0193722248077393,187,68,108
453,who produced as long as you love me,"Rodney ""Darkchild"" Jerkins","Rodney ""Darkchild"" Jerkins, Andre Lindal, Robopop",0.6666666666666666,1.4594485759735107,181,77,107
454,what does the speed of a lens mean,"maximum aperture diameter, or minimum f-number, of a photographic lens. A lens with a larger maximum aperture (that is, a smaller minimum f-number)","The speed of a lens refers to the maximum aperture size, which determines how much light can enter the lens.",0.2857142857142857,2.3719234466552734,226,89,107
455,when is season 3 of star vs the forces of evil come out,"July 15, 2017","Season 3 of Star vs. The Forces of Evil premiered on July 15, 2017.",0.375,1.6876158714294434,196,124,113
456,most points ever averaged in a nba season,"1,389",Wilt Chamberlain with an average of 50.4 points per game in the 1961-1962 season,0.0,2.253307580947876,222,90,108
457,where was the titanic going when it sunk,New York City,New York City,1.0,1.3549268245697021,174,66,108
458,who sings it all started with a beer,Frankie Ballard,ANSWER: Frankie Ballard]],0.8,0.7631890773773193,137,76,107
459,who was the first sri lankan politician who held the office of the prime minister for four times,Ranil Wickramasinghe,Sir John Kotelawala,0.0,1.295900583267212,183,54,119
460,how many games did the cowboys win last year,9,The Cowboys won 11 games last year,0.0,1.2311556339263916,165,91,109
461,where is the aqueous humor located in a cow eye,ciliary epithelium,The aqueous humor is located in the anterior chamber of the cow eye,0.0,1.5328896045684814,189,66,110
462,which branch of government commands the army and navy,executive branch,The President of the United States commands the army and navy,0.0,1.4697911739349365,175,87,108
463,who played lincoln in steven spielberg's lincoln,Daniel Day-Lewis,Daniel Day-Lewis,1.0,1.5069379806518555,173,64,111
464,who plays daniel in descendants of the sun,Cho Tae-gwan,UNKNOWN,0.0,0.9555027484893799,149,43,108
465,who plays leonard snart in legends of tomorrow,Wentworth Earl Miller III,Wentworth Miller,0.6666666666666666,1.0674526691436768,162,51,110
466,what was the composition of the estate general of france,clergy,"The Estates General of France was composed of the clergy, the nobility, and the commoners, with each estate having one vote.",0.1111111111111111,2.1025640964508057,213,94,109
467,who won season one of rupaul's drag race,BeBe Zahara Benet,Bebe Zahara Benet,1.0,1.5080242156982422,174,69,110
468,who plays 15 cent in the proud family movie,Omarion,Solange Knowles,0.0,1.6952893733978271,198,59,109
469,who won the gold metal for men's ice hockey in 2014,Canada,Canada,1.0,1.4797663688659668,193,49,113
470,what is the name of the pig in charlotte's web,Wilbur,Wilbur,1.0,1.781494379043579,201,139,111
471,who sang i want to change the world,Alvin Lee,"Jetta sang ""I Want to Change the World""",0.0,1.7776994705200195,201,75,107
472,who has won the race to liquefy helium,Heike Kamerlingh Onnes,University of Leiden in the Netherlands in 1908,0.0,2.2256081104278564,200,96,108
473,who voices captain dog in puppy dog pals,Patrick Warburton,Harland Williams,0.0,1.7726938724517822,193,78,107
474,who is known as the father of the internet,Vinton Gray Cerf,Vint Cerf is known as the father of the internet,0.18181818181818182,2.103522539138794,230,145,108
475,when was the first speed camera introduced in the uk,1991,Truvelo camera introduced in the early 1990s,0.0,2.0090503692626953,232,152,109
476,when is the new year day celebrated according to the indian national calendar,March 22/21,"New Year's Day in the Indian national calendar is celebrated on the first day of Chaitra, typically falling in March or April.",0.09090909090909091,2.0535099506378174,221,93,112
477,willy wonka and the chocolate factory 1971 cast charlie,Peter Ostrum,"Jack Albertson, Peter Ostrum, Gene Wilder",0.5,1.7013404369354248,202,71,113
478,who sings the most wonderful time of the year,Andy Williams,Andy Williams,1.0,1.369828224182129,166,71,108
479,in the kansas city style of jazz arrangements were based on,memory,"Riff-based melodies, improvisation, call and response",0.0,1.6710288524627686,197,91,111
480,when did they start putting vin numbers on cars,1954,Cars started to have VIN numbers in the late 1950s.,0.0,2.125863790512085,205,87,108
481,where did the concept of informed consent first appear officially,a medical malpractice United States court case in 1957,Nuremberg Code of 1947,0.0,2.052889108657837,214,30,109
482,who played roxy in the story of tracy beaker,Sophie Borja,Chelsie Padley,0.0,2.4350812435150146,242,29,111
483,when does the regular season start for the nfl 2018,"September 6, 2018",The NFL regular season for 2018 starts on September 6th.,0.3333333333333333,1.9738121032714844,206,78,111
484,what is the source of the yangtze river,Qinghai,Geladandong Peak,0.0,2.2863123416900635,222,76,109
485,when does season 2 of spirit riding free come out,"September 8, 2017","Season 2 of Spirit Riding Free was released on September 8, 2017.",0.4,1.7290356159210205,190,379,110
486,who does flag go to at a military funeral,the next of kin,The flag is presented to the next of kin.,0.6,1.7643537521362305,191,72,108
487,whose voice is the robot on the orville,Rachael MacFarlane,The voice of the robot on The Orville is Seth MacFarlane.,0.2,3.7412314414978027,312,60,108
488,every morning in africa a gazelle wakes up author,Abe Gubegna,"The gazelle wakes up, searches for food, stays alert for danger, joins herd for protection.",0.0,1.6867730617523193,194,65,109
489,who did sweet pea belong to on popeye,Popeye,Sweet Pea belonged to Popeye,0.33333333333333337,1.7771706581115723,206,76,108
490,average salary of a person in the united states,"$31,099","Average salary of a person in the United States is approximately $56,310 per year.",0.0,3.112034320831299,281,75,108
491,where did the saudi foreign minister go to school,University of North Texas,"The Saudi Foreign Minister, Prince Faisal bin Farhan, attended Georgetown University in Washington, D.C. for his undergraduate studies.",0.09523809523809523,1.7892568111419678,197,105,109
492,who is bone thugs n harmony signed to,eOne Entertainment,Bone Thugs-n-Harmony were signed to Ruthless Records and Mo Thugs Records,0.0,2.3829383850097656,214,88,107
493,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Kapil Sharma,0.0,1.5230350494384766,182,76,109
494,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,2.3688995838165283,250,97,110
495,who won the most fa cups in england,Arsenal,Arsenal,1.0,1.134805679321289,162,79,108
496,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,1-2 weeks,0.0,1.1138763427734375,171,78,110
497,when is the last time an 11 seed made it to the elite 8,2018,Loyola Chicago in 2018,0.4,1.651888370513916,199,96,115
498,where was avril lavigne's head above water video filmed,Iceland,"The Avril Lavigne ""Head Above Water"" music video was filmed in Iceland.",0.16666666666666669,2.4524314403533936,254,50,110
499,who are the associate justices of the supreme court,Anthony Kennedy,"Elena Kagan, Sonia Sotomayor, Neil Gorsuch, Brett Kavanaugh, Samuel Alito",0.0,2.628704786300659,209,116,108
500,college that has produced the most nfl quarterbacks,Purdue,University of Southern California (USC),0.0,1.4587681293487549,179,66,107
501,who's opening for justin timberlake in chicago,The Shadowboxers,Unknown - Please check official sources for accurate information.,0.0,1.1642813682556152,169,77,109
502,who is representing mexico in little league world series,"Matamoros, Tamaulipas",MEXICO HAS NOT PARTICIPATED IN THE LITTLE LEAGUE WORLD SERIES RECENTLY,0.0,1.9091224670410156,196,85,108
503,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,The 20 shareholders of the FA Premier League are the 20 clubs that participate in the league.,0.25,1.0286736488342285,158,80,111
504,who plays jack on secret life of the american teenager,Gregory P. Finley II,Daren Kagasoff plays Jack on Secret Life of the American Teenager,0.0,1.358841896057129,181,67,109
505,who has the most grammys of all time,Sir Georg Solti,Allison Krauss has the most Grammys of all time.,0.0,1.926609754562378,217,57,108
506,who wrote dr dre verse on forgot about dre,Eminem,Eminem,1.0,1.8329291343688965,210,26,108
507,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,1.3765418529510498,177,120,108
508,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,"Code Red in the emergency room can refer to a fire emergency, patient with severe bleeding/trauma, or a general emergency requiring immediate attention from hospital staff.",0.19354838709677416,1.7076141834259033,206,70,108
509,who played the frog in gnomeo and juliet,Ashley Jensen,Ashley Jensen,1.0,1.4331908226013184,183,206,109
510,when is super girl season three coming out,"October 9, 2017","Supergirl season three premiered on October 9, 2017.",0.5454545454545454,1.5324032306671143,189,73,107
511,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush received the most electoral votes in the 2000 presidential election.,0.28571428571428575,1.3280291557312012,196,61,112
512,where did the battle of chattanooga take place,October and November 1863,"Chattanooga, Tennessee",0.0,1.3395359516143799,168,64,108
513,when did the cross become a symbol of christianity,from the 4th century,4th century AD,0.6666666666666666,2.0499205589294434,218,64,109
514,when did anime become popular in the west,The 1960s,"Anime became popular in the West during the late 1970s and early 1980s, with key moments being the success of shows like ""Astro Boy"" and ""Speed Racer,"" as well as the release of ""Akira"" in 1988.",0.0,2.640044927597046,250,132,107
515,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"Pittsburgh, Cleveland, Detroit, Chicago, Milwaukee, St. Louis, Cincinnati, Buffalo",0.19999999999999998,1.8201756477355957,208,103,112
516,punjab and haryana high court chief justice name,Krishna Murari,Ravi Shankar Jha,0.0,1.353585958480835,190,62,109
517,who is the highest ranking member of the senate,president pro tempore,Senate Majority Leader Chuck Schumer,0.0,1.1613879203796387,166,80,108
518,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.8386936187744141,151,41,109
519,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",A breast cancer patient is considered a survivor after being cancer-free for 5 years post-treatment.,0.1111111111111111,1.8550808429718018,214,179,108
520,where did system of a down come from,"Glendale, California","Los Angeles, California",0.4,1.5600755214691162,173,305,107
521,who played katherine chancellor's son on y&r,Beau Kazer,Chance Chancellor is Katherine Chancellor's son on Y&R,0.0,1.2677371501922607,173,54,109
522,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,1.7815425395965576,205,163,112
523,where is bile made and what does it do,produced by the liver of most vertebrates,Bile is made in the liver and stored in the gallbladder before being released into the small intestine to aid in the digestion and absorption of fats.,0.13793103448275862,1.7939836978912354,194,69,108
524,who is dr altman on grey's anatomy,Kim Raver,Dr. Altman is a cardiothoracic surgeon who was the chief of cardiothoracic surgery at Seattle Grace Hospital and known for mentoring Dr. Cristina Yang.,0.0,1.7556395530700684,198,39,108
525,when does the haunted mansion turn to nightmare before christmas,late summer,The Haunted Mansion turns into Nightmare Before Christmas in mid-September to early January.,0.0,1.704766035079956,188,91,109
526,when was the united states founded as a country,1776,1787,0.0,1.6830365657806396,173,82,108
527,who plays it in stephen king's it,Bill Skarsgård,Bill Skarsgård,1.0,1.408473014831543,188,99,108
528,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,An object is at rest when its position is not changing.,0.3333333333333333,1.3176319599151611,173,98,109
529,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Beowulf kills the dragon but dies in the process.,0.36363636363636365,1.6939399242401123,203,146,111
530,who plays the old lady in jackass 2,Spike Jonze,Johnny Knoxville,0.0,1.182835578918457,164,106,109
531,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka","Raipur, Chhattisgarh.",0.0,1.7961370944976807,193,70,110
532,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,1.2763190269470215,160,38,109
533,when did india win the first t20 world cup,2007,India won the first T20 World Cup in 2007 in South Africa at the Wanderers Stadium in Johannesburg.,0.11764705882352941,1.4346253871917725,179,46,109
534,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes signed the biggest contract in the NFL,0.0,1.585541009902954,189,77,107
535,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton","Adelaide, South Australia",0.0,2.3939223289489746,204,60,107
536,the average length of life of members of a species is called,mean life span,Life expectancy,0.4,1.4348127841949463,187,91,111
537,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,","British Columbia, Canada",0.0,1.2102603912353516,170,92,110
538,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.672675371170044,134,74,109
539,how many cards do you get when you play uno,seven cards,8 cards,0.5,2.2641239166259766,223,87,109
540,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Kelsey Grammer,1.0,1.6486589908599854,215,116,116
541,who is the present captain of indian army,General Bipin Rawat,General MM Naravane,0.3333333333333333,1.3964946269989014,176,45,107
542,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,"The tourist industry has a significant impact on the Icelandic economy, contributing a large percentage to GDP, creating numerous employment opportunities, and supporting the overall economic growth of the country.",0.20689655172413793,3.1623871326446533,319,98,113
543,what type of government do we have in the united states today,Republic,Federal Republic,0.6666666666666666,1.0058043003082275,156,120,111
544,where is the ileum located in the body,the final section of the small intestine,"The ileum is located in the lower abdomen, connecting the small intestine to the large intestine.",0.23529411764705882,1.604996919631958,187,69,108
545,when does season 2 a series of unfortunate events come out,"March 30, 2018","Season 2 of A Series of Unfortunate Events is set to be released on Netflix on March 30, 2018.",0.2857142857142857,2.0037057399749756,210,106,111
546,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.7192039489746094,142,63,111
547,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"American popular culture changed around the turn of the 20th century due to the introduction of new technologies, mass media, and increased diversity from urbanization and immigration.",0.19354838709677416,1.8944039344787598,226,116,114
548,how soon after death does rigamortis set in,as soon as 4 hours post mortem,Rigor mortis typically sets in 2-6 hours after death,0.125,2.2697105407714844,205,93,110
549,who played cotton in pirates of the caribbean,David Bailie,David Bailie,1.0,1.1431570053100586,169,127,108
550,who is sasha on dancing with the stars engaged to,Emma Slater,Sasha from Dancing with the Stars is engaged to Emma Slater.,0.33333333333333337,3.1564548015594482,184,56,110
551,when was the 22nd amendment proposed and ratified,"March 21, 1947","March 24, 1947 - February 27, 1951",0.4444444444444444,1.3932218551635742,181,89,109
552,who played little jack in meet the fockers,Spencer and Bradley Pickren,"The twins Bradley Pickren and Spencer Pickren played Little Jack in ""Meet the Fockers.""",0.5,2.4701521396636963,249,68,109
553,when did the pixel 2 xl come out,"October 19, 2017","October 4, 2017",0.6666666666666666,1.4562900066375732,179,76,108
554,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos beat Carolina Panthers in Super Bowl 50,0.0,1.2124364376068115,169,52,110
555,when does iron and wines new album come out,August 2017,Iron and Wine's new album is set to release on March 25th.,0.0,1.5545825958251953,189,74,108
556,the joy of life was painted in which style,early modernism,FAUVISM,0.0,1.3893320560455322,182,67,108
557,camila cabello - crying in the club album,Camila,Crying in the Club is not part of Camila Cabello's album releases.,0.16666666666666669,3.700573682785034,264,85,109
558,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,1.3487927913665771,190,72,109
559,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Walter O'Malley,0.0,1.2088494300842285,179,77,113
560,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,1.7879531383514404,222,143,110
561,to vote an election a person should be above the age of,18,18,1.0,1.173154592514038,180,57,111
562,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,protect children's online privacy,0.4,1.552933931350708,209,113,120
563,1 million dollar winner on who wants to be a millionaire,John Carpenter,"The winner likely received around $760,000 after taxes.",0.0,2.4705708026885986,252,84,110
564,where is wall drug located in south dakota,in the town of Wall,"Wall Drug is located in Wall, South Dakota.",0.3333333333333333,1.4600956439971924,167,61,108
565,which is the nearest star to earth after sun,Proxima Centauri, Proxima Centauri ,1.0,1.563812494277954,189,69,108
566,when is season 6 of voltron coming out,"June 15, 2018","Season 6 of Voltron is coming out on June 15, 2018.",0.42857142857142855,1.2090272903442383,184,103,109
567,when is ariana grande's album sweetener coming out,"August 17, 2018",August 17th,0.4,1.3761484622955322,181,102,111
568,when does the 2018 19 nba schedule come out,"August 10, 2018",The 2018-19 NBA schedule came out in August,0.2,1.7274980545043945,210,87,112
569,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons","The hierarchy in the Roman Catholic Church is Pope, cardinals, bishops.",0.15384615384615383,2.033585548400879,189,105,108
570,when is the new barbie movie coming out,"May 8, 2020",The new Barbie movie is set to release in Fall 2022.,0.0,3.0580620765686035,246,90,108
571,how many new zealand soldiers died in ww1,"16,697","20,000 soldiers died in WW1",0.0,1.7028069496154785,198,83,109
572,how many secondary schools are there in wales,205,218 secondary schools in Wales,0.0,1.033008337020874,165,114,108
573,where is the oval office in the white house,at the West Wing's southeast corner,"The Oval Office in the White House is located on the second floor of the West Wing, on the south side facing the National Mall.",0.08333333333333333,1.1356284618377686,194,69,108
574,who was the queen of britain during ww1,George V,Queen Mary,0.0,1.459965467453003,200,47,109
575,who is the minister of karnataka in 2018,H. D. Kumaraswamy,H.D. Kumaraswamy,0.4,1.6630423069000244,212,81,111
576,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,1.319765567779541,175,105,107
577,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi is the Speaker of the House.,0.0,1.2044322490692139,175,63,111
578,who wrote the song can't you see,Toy Caldwell,The Marshall Tucker Band,0.0,0.8189878463745117,142,68,107
579,who plays grace in grace stirs up success,Olivia Rodrigo,Joey King,0.0,0.9929506778717041,157,68,108
580,what is the biggest convention center in the us,McCormick Place,The biggest convention center in the US is the McCormick Place in Chicago.,0.33333333333333337,5.074688911437988,406,77,108
581,harry potter the name that cannot be said,Voldemort,Lord Voldemort,0.6666666666666666,1.4588031768798828,176,83,109
582,what area of san diego is sdsu in,The College Area,College Area,1.0,1.5528874397277832,189,79,110
583,what mlb team has the most perfect games,Dodgers,"No MLB team has had more than 1 perfect game. So the team with the most perfect games is tied between multiple teams, each with 1 perfect game.",0.0,2.1803712844848633,233,55,108
584,when was the last time jacksonville jaguars went to superbowl,2017,Jacksonville Jaguars have never appeared in a Super Bowl,0.0,2.4717965126037598,186,77,113
585,what is the boy's name in paw patrol,Ryder,RYDER,1.0,1.5945322513580322,211,167,108
586,who was mission san juan capistrano named after,Saint John the Baptist,St. John of Capistrano,0.28571428571428575,1.4999783039093018,204,84,110
587,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,1.2515075206756592,177,80,111
588,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,1.2406995296478271,170,62,110
589,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville Cardinal Marching Band,0.9090909090909091,1.5606441497802734,201,89,110
590,who wrote if a picture paints a thousand words,David Gates,David Gates of Bread,0.6666666666666666,1.3558382987976074,191,58,108
591,how many cigarettes in a pack in the us,at least 20,There are 20 cigarettes in a pack in the US,0.18181818181818182,1.3444304466247559,188,79,108
592,when did the song rubberband man come out,August 1976,"The song ""Rubberband Man"" by The Spinners was released in 1976.",0.1818181818181818,1.7208354473114014,211,86,108
593,how many times have spain won world cup,one,Spain has won the World Cup once.,0.0,1.5878303050994873,218,75,108
594,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,it poses a risk to the stability of the banking system,0.0,1.1413531303405762,173,57,117
595,where do they film still open all hours,MediaCityUK in Salford,They film Still Open All Hours in a purpose-built set or a real shop in the UK.,0.11764705882352941,1.3811802864074707,191,64,107
596,when did we become the united states of america,1776,1787,0.0,1.2811634540557861,177,75,108
597,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Vladimir Lenin,1.0,1.3330354690551758,183,80,116
598,when did the song 99 problems come out,"April 27, 2004","The song ""99 Problems"" by Jay-Z was released in 2003.",0.0,2.816605806350708,295,149,108
599,where is shooting of yeh rishta kya kehlata hai,Mumbai,"The shooting of ""Yeh Rishta Kya Kehlata Hai"" takes place in Mumbai, India.",0.15384615384615385,1.3729782104492188,195,72,113
600,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.9451127052307129,156,63,115
601,who played harmonica on the wizard black sabbath,Ozzy Osbourne,"Ozzy Osbourne played the harmonica on ""The Wizard"" by Black Sabbath.",0.3636363636363636,1.7199749946594238,219,73,110
602,my life as a teenage robot series finale,Turncoats,"Jenny sacrifices herself in the series finale of ""My Life as a Teenage Robot.""",0.0,1.6215693950653076,197,143,107
603,where is catholic university of east africa located,Nairobi Kenya,"The Catholic University of East Africa is located in Langata, Nairobi, Kenya.",0.3076923076923077,1.1685104370117188,173,63,107
604,when did the kings of comedy come out,2000,The Kings of Comedy was released in 2000,0.25,1.9391446113586426,222,69,107
605,when was the first issue of vogue published,1892,1892,1.0,2.8259129524230957,189,90,108
606,where is the united kingdom located on the world map,off the north-western coast of the European mainland,The United Kingdom is located in northwestern Europe at approximately 54.8°N latitude and 4.6°W longitude.,0.1,1.5381700992584229,193,58,109
607,when is bring your daughter to work day,the fourth Thursday in April every year,Bring your daughter to work day is observed on the fourth Thursday in April.,0.42105263157894735,1.3124334812164307,179,70,107
608,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,1.3085029125213623,183,233,120
609,what was number one on 21st march 1999,"""Believe""","Number one on March 21st, 1999 was ""Believe"" by Cher",0.18181818181818182,1.8783349990844727,224,93,111
610,queen of the south season 3 episode 12 air date,"September 6, 2018","September 6, 2018",1.0,1.650740146636963,205,105,111
611,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",Washington DC is located on the border of Maryland and Virginia.,0.18749999999999997,1.1813430786132812,173,68,107
612,who got second place on the world cup,Croatia,Croatia,1.0,1.2147221565246582,176,92,107
613,what percentage of the uk population say they have no religion,26.1,52%,0.0,1.3935716152191162,196,74,110
614,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.8424158096313477,156,55,109
