,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
483,when does the regular season start for the nfl 2018,"September 6, 2018","September 6, 2018",1.0,0.3635714054107666,64,27,165
484,what is the source of the yangtze river,Qinghai,Glacier on the Geladaindong Peak,0.0,0.40753817558288574,64,24,159
485,when does season 2 of spirit riding free come out,"September 8, 2017",UNKNOWN,0.0,0.30896711349487305,57,30,162
486,who does flag go to at a military funeral,the next of kin,Next of kin,1.0,0.2937617301940918,57,15,156
487,whose voice is the robot on the orville,Rachael MacFarlane,Seth MacFarlane,0.5,0.4400146007537842,59,19,156
488,every morning in africa a gazelle wakes up author,Abe Gubegna,"I'm sorry, I don't understand the question or statement. How may I assist you?",0.0,0.49656033515930176,72,15,159
489,who did sweet pea belong to on popeye,Popeye,Eugene the Jeep,0.0,0.3573782444000244,59,15,156
490,average salary of a person in the united states,"$31,099","$56,310",0.0,0.43190431594848633,58,18,156
491,where did the saudi foreign minister go to school,University of North Texas,Harvard University,0.3333333333333333,0.3296792507171631,58,12,159
492,who is bone thugs n harmony signed to,eOne Entertainment,Ruthless Records,0.0,0.3954768180847168,57,18,153
493,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Kapil Sharma,0.0,0.34815144538879395,59,23,159
494,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.31996726989746094,59,15,162
495,who won the most fa cups in england,Arsenal,Arsenal,1.0,0.3513362407684326,56,20,156
496,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,"Depends on various factors, but typically 1-2 weeks for primary fermentation and 2-3 months for aging.",0.29411764705882354,0.539074182510376,81,19,162
497,when is the last time an 11 seed made it to the elite 8,2018,2018,1.0,0.3557260036468506,63,12,177
498,where was avril lavigne's head above water video filmed,Iceland,Various locations in Iceland,0.4,0.3366568088531494,60,15,162
499,who are the associate justices of the supreme court,Anthony Kennedy,"John Roberts, Clarence Thomas, Stephen Breyer, Samuel Alito, Sonia Sotomayor, Elena Kagan, Neil Gorsuch, Brett Kavanaugh, Amy Coney Barrett",0.0,0.6771118640899658,91,121,156
500,college that has produced the most nfl quarterbacks,Purdue,The University of Southern California (USC) has produced the most NFL quarterbacks.,0.0,0.44178152084350586,67,12,153
501,who's opening for justin timberlake in chicago,The Shadowboxers,Francis and the Lights,0.0,0.38262176513671875,60,29,159
502,who is representing mexico in little league world series,"Matamoros, Tamaulipas",Mexico,0.0,0.32181715965270996,55,31,156
503,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,"I'm sorry, I cannot provide personal information about individuals.",0.0,0.42075324058532715,67,53,165
504,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.26699352264404297,58,15,159
505,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.3516812324523926,59,34,156
506,who wrote dr dre verse on forgot about dre,Eminem,Jay-Z,0.0,0.3277566432952881,56,12,156
507,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.37825584411621094,58,18,156
508,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Life-threatening emergency,0.0,0.26758861541748047,57,24,156
509,who played the frog in gnomeo and juliet,Ashley Jensen,Ozzy Osbourne,0.0,0.3485121726989746,60,19,159
510,when is super girl season three coming out,"October 9, 2017","Oct. 9, 2017",0.6666666666666666,0.8337526321411133,61,27,153
511,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.370835542678833,62,18,168
512,where did the battle of chattanooga take place,October and November 1863,Tennessee,0.0,0.3718101978302002,56,12,156
513,when did the cross become a symbol of christianity,from the 4th century,4th century,0.8,0.33754706382751465,58,28,159
514,when did anime become popular in the west,The 1960s,1980s,0.0,0.28867173194885254,56,15,153
515,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"Midwest cities such as Detroit, Chicago, Cleveland, Pittsburgh",0.2222222222222222,0.6801469326019287,70,50,168
516,punjab and haryana high court chief justice name,Krishna Murari,Ravi Shankar Jha,0.0,0.3310813903808594,61,28,159
517,who is the highest ranking member of the senate,president pro tempore,Senate Majority Leader,0.0,0.2882828712463379,57,15,156
518,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.2716386318206787,57,11,159
519,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",When they have completed treatment.,0.0,0.31411170959472656,60,22,156
520,where did system of a down come from,"Glendale, California",United States,0.0,0.26910924911499023,55,13,153
521,who played katherine chancellor's son on y&r,Beau Kazer,Brock Reynolds,0.0,0.3129134178161621,58,17,159
522,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.37989306449890137,62,18,168
523,where is bile made and what does it do,produced by the liver of most vertebrates,"Liver, aids in digestion",0.2,0.3145580291748047,59,61,156
524,who is dr altman on grey's anatomy,Kim Raver,Character on Grey's Anatomy,0.0,0.36132359504699707,59,36,156
525,when does the haunted mansion turn to nightmare before christmas,late summer,The Haunted Mansion transforms for the Nightmare Before Christmas overlay in Disneyland around mid-September and stays through early January.,0.0,0.5291814804077148,76,78,159
526,when was the united states founded as a country,1776,1776,1.0,0.342754602432251,56,12,156
527,who plays it in stephen king's it,Bill Skarsgård,Bill Skarsgård,1.0,0.3101651668548584,60,22,156
528,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,When its velocity is zero,0.21052631578947364,0.3588685989379883,60,24,159
529,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Beowulf defeats the dragon but dies from his wounds.,0.5,0.4144604206085205,69,42,165
530,who plays the old lady in jackass 2,Spike Jonze,Spike Jonze,1.0,0.34625887870788574,59,20,159
531,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka",India,0.0,0.2512078285217285,57,12,162
532,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.4143052101135254,62,27,159
533,when did india win the first t20 world cup,2007,2007,1.0,0.36902952194213867,57,12,159
534,who got the biggest contract in the nfl,"Johnson, Calvin",Dak Prescott,0.0,0.2909858226776123,56,15,153
535,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",Melbourne,0.0,0.43082475662231445,55,22,153
536,the average length of life of members of a species is called,mean life span,lifespan,0.0,0.38391900062561035,60,15,165
537,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,",Canada,0.0,0.34952282905578613,57,21,162
538,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.33701491355895996,58,15,159
539,how many cards do you get when you play uno,seven cards,7,0.0,0.2605922222137451,56,10,159
540,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Steve Bassett,0.0,0.34581971168518066,65,14,180
541,who is the present captain of indian army,General Bipin Rawat,Not applicable,0.0,0.27920055389404297,55,38,153
542,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,significant,0.0,0.2573690414428711,60,11,171
543,what type of government do we have in the united states today,Republic,Republic,1.0,0.33236217498779297,58,12,165
544,where is the ileum located in the body,the final section of the small intestine,Small intestine,0.5714285714285715,0.2694523334503174,56,12,156
545,when does season 2 a series of unfortunate events come out,"March 30, 2018","January 1, 2018",0.3333333333333333,0.36486244201660156,64,31,165
546,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.27433252334594727,60,15,165
547,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"Industrialization and urbanization led to mass media, consumer culture, and entertainment industry growth.",0.0,0.5214080810546875,78,49,174
548,how soon after death does rigamortis set in,as soon as 4 hours post mortem,Within a few hours.,0.2,0.36670398712158203,61,23,162
549,who played cotton in pirates of the caribbean,David Bailie,David Bailie,1.0,0.35955357551574707,57,15,156
550,who is sasha on dancing with the stars engaged to,Emma Slater,No one,0.0,0.26054906845092773,58,17,162
551,when was the 22nd amendment proposed and ratified,"March 21, 1947",1951,0.0,0.28508543968200684,57,20,159
552,who played little jack in meet the fockers,Spencer and Bradley Pickren,Ben Stiller,0.0,0.28118348121643066,58,15,159
553,when did the pixel 2 xl come out,"October 19, 2017",October 2017,0.8,0.37378716468811035,58,24,156
554,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos,0.0,0.3824727535247803,58,14,162
555,when does iron and wines new album come out,August 2017,Unknown,0.0,0.32201600074768066,55,17,156
556,the joy of life was painted in which style,early modernism,Impressionism,0.0,0.26104187965393066,57,15,156
557,camila cabello - crying in the club album,Camila,2017,0.0,0.37366175651550293,57,14,159
558,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,0.4280874729156494,59,18,159
559,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.5235660076141357,62,15,171
560,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.3955647945404053,61,21,162
561,to vote an election a person should be above the age of,18,18,1.0,0.34003520011901855,58,9,165
562,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,privacy,1.0,0.34787845611572266,67,9,192
563,1 million dollar winner on who wants to be a millionaire,John Carpenter,John Carpenter,1.0,0.7446136474609375,58,15,162
564,where is wall drug located in south dakota,in the town of Wall,"Wall, South Dakota",0.28571428571428575,0.39780521392822266,58,20,156
565,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.5767862796783447,59,21,156
566,when is season 6 of voltron coming out,"June 15, 2018",No official announcement has been made about season 6 of Voltron.,0.0,0.4664738178253174,69,24,159
567,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.3997311592102051,64,27,165
568,when does the 2018 19 nba schedule come out,"August 10, 2018","July 25, 2018",0.3333333333333333,0.37563586235046387,65,15,168
569,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons","Pope, Cardinals, Bishops, Priests, Deacons",0.6666666666666665,0.4647853374481201,67,65,156
570,when is the new barbie movie coming out,"May 8, 2020",Not specified,0.0,0.2965719699859619,56,12,156
571,how many new zealand soldiers died in ww1,"16,697","18,058",0.0,0.2854907512664795,58,15,159
572,how many secondary schools are there in wales,205,Approximately 223 secondary schools in Wales.,0.0,0.3956615924835205,63,12,156
573,where is the oval office in the white house,at the West Wing's southeast corner,West Wing,0.28571428571428575,0.36971020698547363,56,12,156
574,who was the queen of britain during ww1,George V,Queen Mary,0.0,0.3454427719116211,57,12,159
575,who is the minister of karnataka in 2018,H. D. Kumaraswamy,Siddaramaiah,0.0,0.4117610454559326,62,24,165
576,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.3036339282989502,56,15,153
577,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.36560750007629395,60,15,165
578,who wrote the song can't you see,Toy Caldwell,Toy Caldwell,1.0,0.3138406276702881,55,18,153
579,who plays grace in grace stirs up success,Olivia Rodrigo,Olivia Rodrigo,1.0,0.34546470642089844,57,17,156
580,what is the biggest convention center in the us,McCormick Place,McCormick Place in Chicago,0.6666666666666666,0.3768613338470459,60,24,156
581,harry potter the name that cannot be said,Voldemort,Voldemort,1.0,0.26507997512817383,57,16,159
582,what area of san diego is sdsu in,The College Area,College Area,1.0,0.26375865936279297,58,12,162
583,what mlb team has the most perfect games,Dodgers,San Francisco Giants,0.0,0.3524494171142578,57,15,156
584,when was the last time jacksonville jaguars went to superbowl,2017,never,0.0,0.317000150680542,60,9,171
585,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.372908353805542,57,15,156
586,who was mission san juan capistrano named after,Saint John the Baptist,Saint John of Capistrano,0.5714285714285715,0.32254862785339355,62,25,162
587,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.3490159511566162,60,15,165
588,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,0.340073823928833,58,12,162
589,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville Marching Band,1.0,0.3887040615081787,69,23,162
590,who wrote if a picture paints a thousand words,David Gates,David Gates,1.0,0.32280707359313965,56,12,156
591,how many cigarettes in a pack in the us,at least 20,20,0.5,0.3228006362915039,55,9,156
592,when did the song rubberband man come out,August 1976,1976,0.6666666666666666,0.33582186698913574,56,12,156
593,how many times have spain won world cup,one,2 times,0.0,0.41825222969055176,56,9,156
594,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,necessary to protect depositors' funds,0.0,0.4027884006500244,70,40,183
595,where do they film still open all hours,MediaCityUK in Salford,United Kingdom,0.0,0.3567845821380615,55,12,153
596,when did we become the united states of america,1776,1776,1.0,0.3993825912475586,56,12,156
597,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Vladimir Lenin,1.0,0.308485746383667,66,16,180
598,when did the song 99 problems come out,"April 27, 2004",2003,0.0,0.5514507293701172,56,12,156
599,where is shooting of yeh rishta kya kehlata hai,Mumbai,"Mumbai, India",0.6666666666666666,0.35033464431762695,63,15,171
600,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.2681286334991455,64,15,177
601,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.39599013328552246,61,21,162
602,my life as a teenage robot series finale,Turncoats,"Not available, show ended in 2009",0.0,0.4053511619567871,62,14,153
603,where is catholic university of east africa located,Nairobi Kenya,Kenya,0.6666666666666666,0.3455359935760498,55,16,153
604,when did the kings of comedy come out,2000,1999,0.0,0.28125476837158203,55,12,153
605,when was the first issue of vogue published,1892,1892,1.0,0.33620715141296387,56,12,156
606,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.3272206783294678,56,9,159
607,when is bring your daughter to work day,the fourth Thursday in April every year,Varies by company. Usually in April.,0.3333333333333333,0.4411797523498535,62,30,153
608,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,0.3005521297454834,72,24,192
609,what was number one on 21st march 1999,"""Believe""","""Believe"" by Cher",0.5,0.2881462574005127,63,18,165
610,queen of the south season 3 episode 12 air date,"September 6, 2018","July 26, 2018",0.3333333333333333,0.3197004795074463,64,27,165
611,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",USA,0.0,0.3302955627441406,54,14,153
612,who got second place on the world cup,Croatia,Netherlands,0.0,0.26361608505249023,55,10,153
613,what percentage of the uk population say they have no religion,26.1,52%,0.0,0.24432015419006348,58,12,162
614,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.3374927043914795,57,12,159
615,who get the flag at a military funeral,the next of kin,Next of kin or a close family member of the deceased,0.5,0.3902151584625244,64,33,153
616,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam, APJ Abdul Kalam ,0.6666666666666666,0.31667494773864746,60,24,159
617,when did great britain win the davis cup,2015,1936,0.0,0.29265499114990234,57,12,159
618,a quorum for a decision in the supreme court is,six,5 justices,0.0,0.2948341369628906,58,12,162
619,where are receptors for water soluble hormones located,on the plasma membrane,Cell surface of target cells,0.0,0.34508538246154785,58,13,153
620,what are the different kinds of mike's hard lemonade,lemonade,"Original Lemonade, Black Cherry Lemonade, Strawberry Lemonade, Classic Margarita, Peach Lemonade, Watermelon Lemonade, Pineapple Mandarin Lemonade, Blackberry Lemonade, Strawberry Kiwi Lemonade, Cranberry Lemonade",0.08333333333333333,0.771287202835083,104,72,162
621,what percentage of blood is composed of plasma,55%,55%,1.0,0.3319661617279053,55,12,153
622,who was the winner of season 1 skin wars,Natalie Fletcher,Shannon Holt,0.0,0.35096216201782227,58,16,159
623,where was the movie lady in white filmed,"Wayne County, New York",California,0.0,0.25542736053466797,54,12,153
624,when was steph curry drafted in the nba,2009,2009,1.0,0.38654541969299316,57,12,159
625,the first public playhouse ( the theatre ) is built in london,1576,1576,1.0,0.3634655475616455,60,12,168
626,who is the current chief minister of kerala,Pinarayi Vijayan,Pinarayi Vijayan,1.0,0.3524963855743408,60,24,156
627,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",Burt Kwouk,0.6666666666666666,0.3247241973876953,61,21,162
628,where does the last name shinn come from,Korea,English origin,0.0,0.255159854888916,56,40,156
629,when does the new season of legion come out,February 2018,UNKNOWN,0.0,0.3424994945526123,55,22,156
630,game of thrones season 7 season 3 release date,"July 30, 2017","March 31, 2013",0.0,0.4874131679534912,64,46,165
631,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.39656734466552734,58,15,159
632,who won season 11 of food network star,Eddie Jackson,Eddie Jackson,1.0,0.33413243293762207,57,15,156
633,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.3289978504180908,61,12,171
634,who played the clown on american horror story,John Carroll Lynch,Evan Peters,0.0,0.35990309715270996,56,15,153
635,who managed the estate when the lord was away,the steward,Steward,1.0,0.28616786003112793,56,12,156
636,how do you say great britain in french,Grande-Bretagne,Grande-Bretagne,1.0,0.3883035182952881,59,21,156
637,when was the last time man u was in the champions league,2017–18,2021,0.0,0.34476542472839355,59,19,165
638,when did i can only imagine get released,2001,2018,0.0,0.2648813724517822,55,17,153
639,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.33188557624816895,57,12,159
640,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,"Catskills, New York",0.0,0.4715571403503418,59,35,153
641,who did the marlins beat in the 2003 world series,New York Yankees,New York Yankees,1.0,0.28763508796691895,62,14,171
642,david tennant's last episode of doctor who,The End of Time,"""The End of Time"" Part 2",0.7499999999999999,0.36498379707336426,65,21,162
643,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,0.3203697204589844,58,18,156
644,who wrote love so soft by kelly clarkson,Mozella,"Mozella, Priscilla Renea, and Jesse Shatkin",0.2857142857142857,0.5609745979309082,71,44,162
645,who is the home minister of india 2013,Sushilkumar Shinde,Sushilkumar Shinde,1.0,0.4226558208465576,61,24,159
646,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),"Lexie Grey, Mark Sloan, and Arizona Robbins",0.16666666666666666,0.4894239902496338,64,62,156
647,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.34499335289001465,55,12,153
648,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.4093160629272461,63,24,165
649,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab,0.0,0.2782595157623291,62,15,171
650,who wrote have a little talk with jesus,Cleavant Derricks,Cleavant Derricks,1.0,0.3822610378265381,61,25,156
651,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,0.3314554691314697,55,12,153
652,who wrote the song i'm coming home,Jermaine Cole,Diddy,0.0,0.3260996341705322,55,25,153
653,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.5880041122436523,65,15,180
654,when does episode 5 come out for game of thrones,"April 12, 2015",Unknown,0.0,0.3188176155090332,58,9,165
655,who sang best of my love by the eagles,Don Henley,The Eagles,0.0,0.33281540870666504,57,13,159
656,where is the baseball all-star game being played,"July 11, 2017",Atlanta,0.0,0.25025153160095215,55,13,156
657,who plays second base for the boston red sox,Dustin Luis Pedroia,Jose Iglesias,0.0,0.35355567932128906,60,16,162
658,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.31954264640808105,56,12,156
659,who plays the role of julian on instinct,Naveen Andrews,John Mainieri,0.0,0.33606958389282227,57,15,156
660,when does dynasty come back for season 2,"October 12, 2018",Check the network's website for the most up-to-date information.,0.0,0.398914098739624,67,29,156
661,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.3162496089935303,55,12,153
662,who wrote turn me on by norah jones,John D. Loudermilk,Jesse Harris,0.0,0.42067480087280273,58,15,159
663,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.25803327560424805,58,12,162
664,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),Unknown,0.0,0.33423948287963867,55,9,156
665,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,Mexico,0.16666666666666669,0.24855327606201172,55,9,156
666,what country has the most medals in olympic history,United States,United States,1.0,0.35504984855651855,58,12,162
667,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""",Ooooooohhhh.,0.0,0.46048688888549805,59,36,153
668,which country has the largest population in europe,Germany,Russia,0.0,0.3522496223449707,54,9,153
669,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.3477334976196289,56,12,156
670,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.40714049339294434,64,21,171
671,when does greys anatomy season 13 come on now tv,"September 22, 2016",Check Now TV schedule for specific air dates,0.0,0.3937036991119385,65,33,165
672,what type of paint are cars painted with,Enamel,Automotive paint,0.0,0.35515689849853516,56,15,153
673,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,full moon,0.3636363636363636,0.3514115810394287,55,12,153
674,what transmission is in a 2003 jeep liberty,manual transmission,Automatic,0.0,0.3346269130706787,56,16,159
675,what family is rosaline from in romeo and juliet,Capulet,Capulet,1.0,0.33391618728637695,61,12,171
676,when does the next godzilla anime come out,November 2018,TBD,0.0,0.3087184429168701,56,16,156
677,how many harry potter rides are at universal,four,Three,0.0,0.3885030746459961,56,9,159
678,when did what happens in vegas stays in vegas start,2004,2003,0.0,0.31004905700683594,57,12,159
679,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Lexington, Massachusetts",0.0,0.5173053741455078,58,16,156
680,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,Illinois,0.125,0.3563215732574463,57,12,159
681,who sings i'm trying to leave something behind,Sean Rowe,Sampha,0.0,0.342482328414917,56,14,156
682,when did sendong enter the philippine area of responsibility,Early on December 15,"December 15, 2011",0.5714285714285715,0.39796900749206543,64,27,165
683,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.34723329544067383,60,18,162
684,when did the pepsi max open in blackpool,28 May 1994,2020,0.0,0.9500961303710938,57,12,159
685,when has the eagles been to the super bowl,1960,The Eagles have been to the Super Bowl three times.,0.0,0.46473240852355957,64,31,159
686,composition of the inner core of the earth,iron–nickel alloy and some light elements,Iron and nickel,0.2222222222222222,0.3404653072357178,56,41,153
687,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Vijaya Lakshmi Pandit,0.0,0.3977391719818115,63,30,159
688,which is the first news paper in malayalam,Rajyasamacharam,Rajyasamacharam,1.0,0.3544750213623047,61,15,159
689,who is the girl in the bon jovi it's my life video,Shiri Appleby,Branka Katic,0.0,0.344557523727417,63,17,171
690,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.37726283073425293,57,18,153
691,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.3418245315551758,58,18,156
692,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.350541353225708,67,27,174
693,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.3660886287689209,60,18,162
694,when does kanye come on keeping up with the kardashians,season seven,Irregularly,0.0,0.3440842628479004,61,36,168
695,what does mono no aware mean in japanese,the pathos of things,sensitivity to the beauty of impermanence,0.25,0.4066345691680908,62,64,153
696,who sings i always feel like someone is watching me,Rockwell,Rockwell,1.0,0.3974878787994385,57,12,159
697,the blueprint of any database system is the,schema,data model,0.0,0.3468282222747803,55,12,153
698,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,Pennsylvania,0.4,0.32241010665893555,58,18,162
699,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.35498952865600586,57,15,156
700,what is the medical term for webbed toes,syndactyly,Syndactyly,1.0,0.33873534202575684,59,21,156
701,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.3684725761413574,62,18,168
702,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.38745975494384766,59,21,156
703,when did the chinese new year start 2018,15 Feb,February 16,0.0,0.32988810539245605,58,27,159
704,who has the power to create post offices,Congress,Congress,1.0,0.3370933532714844,54,10,153
705,when does the new season of major crimes start 2015,"June 8, 2015","June 8, 2015",1.0,0.437274694442749,64,21,165
706,how many seats do the democrats hold in the senate,46,50,0.0,0.35154175758361816,57,9,162
707,when does once upon a time season 7 episode 11 come on,"March 2, 2018",Check your local listings for the most up-to-date information,0.0,0.4276430606842041,70,23,171
708,what were the original m and m colors,tan,"Brown, yellow, red, green, and violet",0.0,0.4345064163208008,63,39,153
709,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk,1.0,0.37047266960144043,56,12,156
710,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,tradition,0.0,0.31890344619750977,55,25,153
711,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.2995615005493164,56,9,159
712,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.3778648376464844,56,15,153
713,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Returns deoxygenated blood from the upper part of the body to the heart.,0.6666666666666665,0.5367870330810547,73,57,162
714,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.35290098190307617,56,15,153
715,when did gareth southgate first play for england,1995,1995,1.0,0.35983848571777344,58,12,162
716,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)",4099 feet,0.3333333333333333,0.40431928634643555,59,17,162
717,when did phantom of the opera take place,in the 1890s,19th century,0.0,0.36306118965148926,56,13,153
718,oriental bank of commerce is govt or private,public sector,Public,0.6666666666666666,0.31017088890075684,56,9,159
719,who is kyles mom on y & r,Diane Jenkins (Maura West),Diane Jenkins,0.6666666666666666,0.37050294876098633,57,15,156
720,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.3353447914123535,64,27,165
721,who writes the script for big bang theory,Chuck Lorre,Chuck Lorre and Bill Prady,0.5714285714285715,0.46157407760620117,60,41,153
722,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Hero Fiennes Tiffin,0.0,0.36308908462524414,60,20,159
723,is pure gold an element or a compound,chemical element,Element,0.6666666666666666,0.3257565498352051,54,9,153
724,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Indian Rebellion of 1857,1.0,0.36974167823791504,60,21,156
725,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.3002901077270508,58,15,159
726,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.28714418411254883,58,15,159
727,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),DHS,0.25,0.37272214889526367,57,12,159
728,where in the bible is the story of ruth and naomi,The Book of Ruth,Book of Ruth,1.0,0.3676021099090576,60,14,165
729,what country gave united states the statue of liberty,France,France,1.0,0.314286470413208,55,9,156
730,what part of the brain is memory affected by alcohol,hippocampus,Hippocampus,1.0,0.511711835861206,68,18,159
731,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.3189876079559326,57,15,156
732,relaying signals from the neuron to other cells is a function of the,thalamus,neurotransmitters,0.0,0.3698592185974121,63,12,171
733,where does black lightning tv show take place,Freeland,Freeland,1.0,0.2927577495574951,55,12,153
734,who killed peter on the tv show soap,Chester,Chester,1.0,0.3401367664337158,55,14,153
