,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
482,what is the source of the yangtze river,Qinghai,Tibetan Plateau,0.0,0.3974647521972656,60,21,156
483,when does season 2 of spirit riding free come out,"September 8, 2017",No information available,0.0,0.33301448822021484,58,16,159
484,who does flag go to at a military funeral,the next of kin,Next of kin,1.0,0.3134732246398926,56,37,153
485,whose voice is the robot on the orville,Rachael MacFarlane,Seth MacFarlane,0.5,0.5014257431030273,58,12,153
486,every morning in africa a gazelle wakes up author,Abe Gubegna,Eliud Kipchoge,0.0,0.4219083786010742,61,53,156
487,who did sweet pea belong to on popeye,Popeye,Poopdeck Pappy,0.0,0.3891925811767578,58,20,153
488,average salary of a person in the united states,"$31,099"," $56,000 ",0.0,0.3662264347076416,57,18,153
489,where did the saudi foreign minister go to school,University of North Texas,VARIOUS SCHOOLS,0.0,0.29546594619750977,59,10,156
490,who is bone thugs n harmony signed to,eOne Entertainment,Ruthless Records,0.0,0.6083190441131592,56,18,150
491,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Krushna Abhishek,0.5,0.3829460144042969,60,20,156
492,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.2768077850341797,58,15,159
493,who won the most fa cups in england,Arsenal,Manchester United and Arsenal both have won the FA Cup the most times with 13 titles each.,0.125,0.5683574676513672,72,12,153
494,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,1-2 weeks,0.0,0.304121732711792,59,21,159
495,when is the last time an 11 seed made it to the elite 8,2018,2018,1.0,0.3825511932373047,62,12,174
496,where was avril lavigne's head above water video filmed,Iceland,Europe,0.0,0.2426292896270752,56,14,159
497,who are the associate justices of the supreme court,Anthony Kennedy,"John Roberts, Clarence Thomas, Stephen Breyer, Samuel Alito, Sonia Sotomayor, Elena Kagan, Neil Gorsuch, Brett Kavanaugh, Amy Coney Barrett",0.0,0.7434499263763428,90,66,153
498,college that has produced the most nfl quarterbacks,Purdue,USC,0.0,0.2818005084991455,54,12,150
499,who's opening for justin timberlake in chicago,The Shadowboxers,No information available.,0.0,0.30151963233947754,58,12,156
500,who is representing mexico in little league world series,"Matamoros, Tamaulipas",Fray Nano LL,0.0,0.2984042167663574,57,14,153
501,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,not publicly disclosed,0.0,0.3494906425476074,59,15,162
502,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.42412543296813965,57,15,156
503,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.35463666915893555,58,21,153
504,who wrote dr dre verse on forgot about dre,Eminem,Hittman,0.0,0.34163856506347656,56,13,153
505,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.42069149017333984,57,18,153
506,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Life-threatening emergency,0.0,0.34319448471069336,56,15,153
507,who played the frog in gnomeo and juliet,Ashley Jensen,Sir Elton John,0.0,0.3725588321685791,58,15,156
508,when is super girl season three coming out,"October 9, 2017","October 9, 2017",1.0,0.4118838310241699,59,33,150
509,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.3565080165863037,61,18,165
510,where did the battle of chattanooga take place,October and November 1863,"Chattanooga, Tennessee",0.0,0.3811044692993164,58,18,153
511,when did the cross become a symbol of christianity,from the 4th century,4th century AD,0.6666666666666666,0.301347017288208,58,17,156
512,when did anime become popular in the west,The 1960s,Late 20th century,0.0,0.38805294036865234,57,18,150
513,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"Midwest cities like Detroit, Chicago, Cleveland",0.2857142857142857,0.38460850715637207,66,38,165
514,punjab and haryana high court chief justice name,Krishna Murari,Justice Ravi Shankar Jha,0.0,0.37390565872192383,61,26,156
515,who is the highest ranking member of the senate,president pro tempore,VICE PRESIDENT,0.4,0.448314905166626,56,15,153
516,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.2729668617248535,56,12,156
517,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",After completing treatment,0.0,0.27259206771850586,56,25,153
518,where did system of a down come from,"Glendale, California","Los Angeles, California",0.4,0.2996358871459961,56,17,150
519,who played katherine chancellor's son on y&r,Beau Kazer,Cane Ashby,0.0,0.30970311164855957,58,16,156
520,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.36550450325012207,61,18,165
521,where is bile made and what does it do,produced by the liver of most vertebrates,"Liver, digestion",0.25,0.6933474540710449,80,113,153
522,who is dr altman on grey's anatomy,Kim Raver,Character on Grey's Anatomy,0.0,0.33923768997192383,58,21,153
523,when does the haunted mansion turn to nightmare before christmas,late summer,The Haunted Mansion typically transforms into the Nightmare Before Christmas theme around late September and stays that way until early January.,0.09523809523809525,0.5988147258758545,75,56,156
524,when was the united states founded as a country,1776,1776,1.0,0.34412384033203125,55,12,153
525,who plays it in stephen king's it,Bill Skarsgård,Bill Skarsgård,1.0,0.3614804744720459,59,20,153
526,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,it is not moving,0.11111111111111112,0.40140485763549805,64,23,156
527,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Beowulf defeats the dragon but is mortally wounded.,0.36363636363636365,0.4637129306793213,68,42,162
528,who plays the old lady in jackass 2,Spike Jonze,Noble Willingham,0.0,0.4749767780303955,58,18,156
529,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka",India,0.0,0.37285685539245605,56,16,159
530,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.3667607307434082,61,27,156
531,when did india win the first t20 world cup,2007,2007,1.0,0.2702183723449707,56,12,156
532,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes,0.0,0.3054201602935791,55,15,150
533,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",Melbourne,0.0,0.3286755084991455,54,12,150
534,the average length of life of members of a species is called,mean life span,Lifespan,0.0,0.41043543815612793,59,14,162
535,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,",Canada,0.0,0.3256685733795166,56,21,159
536,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.3425285816192627,57,15,156
537,how many cards do you get when you play uno,seven cards,7,0.0,0.2674410343170166,55,10,156
538,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Kelsey Grammer,1.0,0.3523256778717041,65,16,177
539,who is the present captain of indian army,General Bipin Rawat,unknown,0.0,0.341015100479126,53,15,150
540,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,Significant,0.0,0.3552992343902588,60,12,168
541,what type of government do we have in the united states today,Republic,Democratic Republic,0.6666666666666666,0.3474714756011963,58,12,162
542,where is the ileum located in the body,the final section of the small intestine,Small intestine,0.5714285714285715,0.2592339515686035,55,12,153
543,when does season 2 a series of unfortunate events come out,"March 30, 2018",Unknown,0.0,0.30248045921325684,57,26,162
544,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.33968186378479004,59,15,162
545,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"Technological advancements led to the rise of mass media and entertainment industry, influencing societal norms and values.",0.08695652173913043,0.5680856704711914,79,59,171
546,how soon after death does rigamortis set in,as soon as 4 hours post mortem,Depends on temperature and other factors. Usually starts within 2-6 hours.,0.1111111111111111,0.4530653953552246,72,24,159
547,who played cotton in pirates of the caribbean,David Bailie,David Bailie,1.0,0.3548734188079834,56,17,153
548,who is sasha on dancing with the stars engaged to,Emma Slater,Gleb Savchenko,0.0,0.32944607734680176,61,20,159
549,when was the 22nd amendment proposed and ratified,"March 21, 1947","February 27, 1951 and February 27, 1951",0.0,0.5569124221801758,69,16,156
550,who played little jack in meet the fockers,Spencer and Bradley Pickren,Tom McCarthy,0.0,0.3316833972930908,56,23,156
551,when did the pixel 2 xl come out,"October 19, 2017",October 2017,0.8,0.33366894721984863,57,24,153
552,who beat the carolina panthers in the super bowl,New England Patriots,denver broncos,0.0,0.3615152835845947,59,12,159
553,when does iron and wines new album come out,August 2017,Check the band's website for the most up-to-date information.,0.0,0.40189576148986816,66,19,153
554,the joy of life was painted in which style,early modernism,Impressionism,0.0,0.3782825469970703,56,15,153
555,camila cabello - crying in the club album,Camila,"Camila Cabello's ""Crying in the Club"" is a single, not an album.",0.19999999999999998,0.48694753646850586,75,32,156
556,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,0.32320523262023926,58,18,156
557,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.3706636428833008,61,15,168
558,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.4249088764190674,60,21,159
559,to vote an election a person should be above the age of,18,18,1.0,0.3287174701690674,57,9,162
560,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,privacy,1.0,0.24544692039489746,66,11,189
561,1 million dollar winner on who wants to be a millionaire,John Carpenter,John Carpenter,1.0,0.349224328994751,57,14,159
562,where is wall drug located in south dakota,in the town of Wall,South Dakota,0.0,0.3402531147003174,55,28,153
563,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.31899309158325195,58,21,153
564,when is season 6 of voltron coming out,"June 15, 2018",UNKNOWN,0.0,0.31894564628601074,55,12,156
565,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.4282984733581543,63,27,162
566,when does the 2018 19 nba schedule come out,"August 10, 2018",August,0.5,0.35289883613586426,58,19,165
567,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons",POPE -> CARDINALS -> ARCHBISHOPS -> BISHOPS -> PRIESTS -> DEACONS,0.6,0.8565847873687744,102,119,153
568,when is the new barbie movie coming out,"May 8, 2020",UNKNOWN,0.0,0.32817912101745605,54,10,153
569,how many new zealand soldiers died in ww1,"16,697","<10,000",0.0,0.35591745376586914,58,15,156
570,how many secondary schools are there in wales,205,Approximately 210,0.0,0.29082369804382324,57,19,153
571,where is the oval office in the white house,at the West Wing's southeast corner,West Wing,0.28571428571428575,0.3251454830169678,55,12,153
572,who was the queen of britain during ww1,George V,Queen Elizabeth II,0.0,0.33396100997924805,57,12,156
573,who is the minister of karnataka in 2018,H. D. Kumaraswamy,H. D. Kumaraswamy,1.0,0.4024965763092041,64,28,162
574,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.3385899066925049,55,38,150
575,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.31234216690063477,59,15,162
576,who wrote the song can't you see,Toy Caldwell,The Marshall Tucker Band,0.0,0.33744192123413086,56,18,150
577,who plays grace in grace stirs up success,Olivia Rodrigo,Olivia Rodrigo,1.0,0.34075403213500977,56,15,153
578,what is the biggest convention center in the us,McCormick Place,McCormick Place in Chicago,0.6666666666666666,0.30669450759887695,59,28,153
579,harry potter the name that cannot be said,Voldemort,Voldemort,1.0,0.3905651569366455,56,12,156
580,what area of san diego is sdsu in,The College Area,College Area,1.0,0.3384559154510498,57,12,159
581,what mlb team has the most perfect games,Dodgers,San Francisco Giants,0.0,0.34439516067504883,56,17,153
582,when was the last time jacksonville jaguars went to superbowl,2017,never,0.0,0.3173072338104248,59,9,168
583,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.4605584144592285,56,15,153
584,who was mission san juan capistrano named after,Saint John the Baptist,St. John of Capistrano,0.28571428571428575,0.6230063438415527,62,32,159
585,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.26392245292663574,59,15,162
586,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,0.2555265426635742,57,12,159
587,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville Marching Band,1.0,0.4719851016998291,61,23,159
588,who wrote if a picture paints a thousand words,David Gates,David Gates of Bread,0.6666666666666666,0.28420519828796387,57,18,153
589,how many cigarettes in a pack in the us,at least 20,20,0.5,0.33759379386901855,54,9,153
590,when did the song rubberband man come out,August 1976,2002,0.0,0.38400864601135254,55,12,153
591,how many times have spain won world cup,one,2 times,0.0,0.39510560035705566,55,10,153
592,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,necessary to protect the interests of depositors and maintain stability in the banking system.,0.0,0.5010535717010498,78,41,180
593,where do they film still open all hours,MediaCityUK in Salford,United Kingdom,0.0,0.3297598361968994,54,11,150
594,when did we become the united states of america,1776,1776,1.0,0.27788829803466797,55,28,153
595,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Vladimir Lenin,1.0,0.3781604766845703,65,18,177
596,when did the song 99 problems come out,"April 27, 2004",2003,0.0,0.3768784999847412,55,12,153
597,where is shooting of yeh rishta kya kehlata hai,Mumbai,India,0.0,0.34960508346557617,59,18,168
598,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.4139382839202881,63,15,174
599,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.34767913818359375,60,21,159
600,my life as a teenage robot series finale,Turncoats,Not available,0.0,0.3386385440826416,54,35,150
601,where is catholic university of east africa located,Nairobi Kenya,"Nairobi, Kenya",1.0,0.3377397060394287,56,16,150
602,when did the kings of comedy come out,2000,1999,0.0,0.3217766284942627,54,12,150
603,when was the first issue of vogue published,1892,1892,1.0,0.41762542724609375,55,12,153
604,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.257798433303833,55,9,156
605,when is bring your daughter to work day,the fourth Thursday in April every year,"Varies by company, typically in April.",0.3333333333333333,0.38429808616638184,61,25,150
606,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,1.7609894275665283,71,24,189
607,what was number one on 21st march 1999,"""Believe""",Believe by Cher,0.5,0.43599867820739746,60,18,162
608,queen of the south season 3 episode 12 air date,"September 6, 2018","July 19, 2018",0.3333333333333333,0.39537692070007324,63,27,162
609,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",East coast of the United States,0.07407407407407407,0.38613319396972656,58,12,150
610,who got second place on the world cup,Croatia,Germany,0.0,0.36057543754577637,53,11,150
611,what percentage of the uk population say they have no religion,26.1,52%,0.0,0.26194095611572266,57,12,159
612,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.25711631774902344,56,12,156
613,who get the flag at a military funeral,the next of kin,family member,0.0,0.34249424934387207,54,56,150
614,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam,Rajendra Prasad,0.0,0.3392524719238281,59,25,156
615,when did great britain win the davis cup,2015,2015,1.0,0.7647132873535156,56,12,156
616,a quorum for a decision in the supreme court is,six,5 justices,0.0,0.24726510047912598,57,15,159
617,where are receptors for water soluble hormones located,on the plasma membrane,Cell membrane,0.4,0.3323235511779785,54,13,150
618,what are the different kinds of mike's hard lemonade,lemonade,Various flavors,0.0,0.3853919506072998,57,129,159
619,what percentage of blood is composed of plasma,55%,55%,1.0,0.3617119789123535,54,12,150
620,who was the winner of season 1 skin wars,Natalie Fletcher,Shannon Holt,0.0,0.3296053409576416,57,15,156
621,where was the movie lady in white filmed,"Wayne County, New York","Various locations in New York, USA",0.4,0.322786808013916,59,40,150
622,when was steph curry drafted in the nba,2009,2009,1.0,0.33686256408691406,56,12,156
623,the first public playhouse ( the theatre ) is built in london,1576,1596,0.0,0.3423037528991699,59,13,165
624,who is the current chief minister of kerala,Pinarayi Vijayan,Pinarayi Vijayan,1.0,0.3870115280151367,59,24,153
625,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",Burt Kwouk,0.6666666666666666,0.44223475456237793,60,18,159
626,where does the last name shinn come from,Korea,Origin unknown,0.0,0.34231114387512207,55,13,153
627,when does the new season of legion come out,February 2018,Unknown,0.0,0.2778806686401367,54,23,153
628,game of thrones season 7 season 3 release date,"July 30, 2017",2017,0.5,0.25594472885131836,58,52,162
629,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.2856767177581787,57,15,156
630,who won season 11 of food network star,Eddie Jackson,Eddie Jackson,1.0,0.3348579406738281,56,15,153
631,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.32483530044555664,60,12,168
632,who played the clown on american horror story,John Carroll Lynch,Evan Peters,0.0,0.48316049575805664,55,15,150
633,who managed the estate when the lord was away,the steward,steward,1.0,0.32424187660217285,55,12,153
634,how do you say great britain in french,Grande-Bretagne,Grande-Bretagne,1.0,0.4042539596557617,58,18,153
635,when was the last time man u was in the champions league,2017–18,2020-2021,0.0,0.3124732971191406,61,24,162
636,when did i can only imagine get released,2001,2018,0.0,0.35677099227905273,54,13,150
637,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.3331022262573242,56,12,156
638,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,"Catskills, New York",0.0,0.41576194763183594,58,45,150
639,who did the marlins beat in the 2003 world series,New York Yankees,Yankees,0.5,0.3470780849456787,61,15,168
640,david tennant's last episode of doctor who,The End of Time,The End of Time - Part 2,0.7499999999999999,0.37912988662719727,63,27,159
641,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,0.3425626754760742,57,18,153
642,who wrote love so soft by kelly clarkson,Mozella,"Jessie J, Mick Schultz, and Kara DioGuardi wrote ""Love So Soft"" by Kelly Clarkson.",0.0,0.5455672740936279,77,50,159
643,who is the home minister of india 2013,Sushilkumar Shinde,Sushilkumar Shinde,1.0,0.38444972038269043,60,24,156
644,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),Lexie Grey and Mark Sloan,0.20000000000000004,0.35229921340942383,59,21,153
645,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.30750393867492676,54,12,150
646,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.37509775161743164,62,24,162
647,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab,0.0,0.280742883682251,61,15,168
648,who wrote have a little talk with jesus,Cleavant Derricks,Arol Hiss,0.0,0.38964343070983887,57,23,153
649,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,0.3254728317260742,54,12,150
650,who wrote the song i'm coming home,Jermaine Cole,Diddy,0.0,0.3554353713989258,54,21,150
651,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.33712267875671387,64,15,177
652,when does episode 5 come out for game of thrones,"April 12, 2015",Unknown,0.0,0.3123009204864502,57,15,162
653,who sang best of my love by the eagles,Don Henley,The Eagles,0.0,0.3381791114807129,56,24,156
654,where is the baseball all-star game being played,"July 11, 2017","Denver, Colorado",0.0,0.2973799705505371,56,18,153
655,who plays second base for the boston red sox,Dustin Luis Pedroia,Unknown,0.0,0.34888648986816406,56,15,159
656,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.29183030128479004,55,19,153
657,who plays the role of julian on instinct,Naveen Andrews,Alan Cumming,0.0,0.35539865493774414,56,15,153
658,when does dynasty come back for season 2,"October 12, 2018",Check the latest information for the premiere date of Dynasty season 2.,0.0,0.4508378505706787,67,33,153
659,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.26795148849487305,54,12,150
660,who wrote turn me on by norah jones,John D. Loudermilk,Jesse Harris,0.0,0.34392690658569336,57,19,156
661,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.33959221839904785,57,12,159
662,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),Unknown,0.0,0.38355588912963867,54,9,153
663,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,Mexico,0.16666666666666669,0.30691027641296387,54,9,153
664,what country has the most medals in olympic history,United States,United States,1.0,0.35944581031799316,57,12,159
665,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""",To infinity and beyond!,0.0,0.35970234870910645,57,27,150
666,which country has the largest population in europe,Germany,Russia,0.0,0.33666038513183594,53,9,150
667,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.253110408782959,55,12,153
668,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.3719615936279297,63,21,168
669,when does greys anatomy season 13 come on now tv,"September 22, 2016",Check the Now TV schedule for the specific air date of Grey's Anatomy season 13.,0.0,0.5255753993988037,74,63,162
670,what type of paint are cars painted with,Enamel,Automotive paint,0.0,0.28714919090270996,55,31,150
671,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,Full moon,0.3636363636363636,0.4170563220977783,54,12,150
672,what transmission is in a 2003 jeep liberty,manual transmission,automatic,0.0,0.28655195236206055,55,9,156
673,what family is rosaline from in romeo and juliet,Capulet,Capulet,1.0,0.29285597801208496,60,12,168
674,when does the next godzilla anime come out,November 2018,UNKNOWN,0.0,0.3209066390991211,54,11,153
675,how many harry potter rides are at universal,four,4,0.0,0.3679013252258301,55,9,156
676,when did what happens in vegas stays in vegas start,2004,2004,1.0,0.3570845127105713,56,12,156
677,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Concord, Massachusetts",0.0,0.3584578037261963,57,18,153
678,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,Illinois,0.125,0.2741544246673584,56,12,156
679,who sings i'm trying to leave something behind,Sean Rowe,The Tallest Man on Earth.,0.0,0.3849642276763916,58,26,153
680,when did sendong enter the philippine area of responsibility,Early on December 15,"December 15, 2011",0.5714285714285715,0.4035329818725586,63,27,162
681,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.27857327461242676,59,18,159
682,when did the pepsi max open in blackpool,28 May 1994,2009,0.0,0.3121473789215088,56,12,156
683,when has the eagles been to the super bowl,1960,"The Eagles have been to the Super Bowl three times: in 1980, 2004, and 2018.",0.0,0.5358173847198486,77,29,156
684,composition of the inner core of the earth,iron–nickel alloy and some light elements,Iron and nickel,0.2222222222222222,0.494265079498291,55,15,150
685,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Vijaya Lakshmi Pandit,0.0,0.4008023738861084,62,30,156
686,which is the first news paper in malayalam,Rajyasamacharam,J.S. Rajavan's newspaper,0.0,0.3486928939819336,61,16,156
687,who is the girl in the bon jovi it's my life video,Shiri Appleby,Branka Katic,0.0,0.34316515922546387,62,32,168
688,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.2716531753540039,56,18,150
689,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.3405020236968994,57,19,153
690,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.38726091384887695,66,21,171
691,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.30532264709472656,59,18,159
692,when does kanye come on keeping up with the kardashians,season seven,Unknown,0.0,0.42157959938049316,58,9,165
693,what does mono no aware mean in japanese,the pathos of things,Empathy towards impermanence,0.0,0.38883304595947266,58,48,150
694,who sings i always feel like someone is watching me,Rockwell,Rockwell,1.0,0.32842278480529785,56,12,156
695,the blueprint of any database system is the,schema,schema,1.0,1.7009575366973877,53,9,150
696,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,"Pennsylvania, USA",0.3333333333333333,0.34773850440979004,59,16,159
697,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.3058624267578125,56,15,153
698,what is the medical term for webbed toes,syndactyly,Syndactyly,1.0,0.3540523052215576,58,21,153
699,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.3251490592956543,61,18,165
700,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.40067577362060547,58,21,153
701,when did the chinese new year start 2018,15 Feb,"February 16, 2018",0.0,0.37051987648010254,61,22,156
702,who has the power to create post offices,Congress,Congress,1.0,0.44573426246643066,53,9,150
703,when does the new season of major crimes start 2015,"June 8, 2015","June 8, 2015",1.0,0.3692784309387207,63,30,162
704,how many seats do the democrats hold in the senate,46,50,0.0,0.3040194511413574,56,9,159
705,when does once upon a time season 7 episode 11 come on,"March 2, 2018",Check your local listings for the most accurate air date and time.,0.0,0.4612300395965576,71,28,168
706,what were the original m and m colors,tan,"Brown, yellow, green, red, and violet.",0.0,0.4375791549682617,63,33,150
707,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk,1.0,0.34381628036499023,55,12,153
708,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,poppies are worn in remembrance of soldiers who died in war,0.09999999999999999,0.5244014263153076,66,24,150
709,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.2693166732788086,55,9,156
710,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.33777618408203125,55,15,150
711,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Drains deoxygenated blood from the upper body to the heart.,0.625,0.48688840866088867,70,80,159
712,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.3383798599243164,55,15,150
713,when did gareth southgate first play for england,1995,1995,1.0,0.2866485118865967,57,12,159
714,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)",4106 feet,0.0,0.2790355682373047,58,17,159
715,when did phantom of the opera take place,in the 1890s,1870s,0.0,0.41347384452819824,55,15,150
716,oriental bank of commerce is govt or private,public sector,Govt,0.0,0.26172924041748047,56,13,156
717,who is kyles mom on y & r,Diane Jenkins (Maura West),Diane Jenkins,0.6666666666666666,0.32066988945007324,56,15,153
718,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.3802182674407959,63,27,162
719,who writes the script for big bang theory,Chuck Lorre,Chuck Lorre and Bill Prady,0.5714285714285715,0.39435577392578125,59,27,150
720,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Hero Fiennes Tiffin,0.0,0.3143424987792969,59,18,156
721,is pure gold an element or a compound,chemical element,Element,0.6666666666666666,0.33797478675842285,53,9,150
722,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Indian Rebellion of 1857,1.0,0.3600132465362549,59,15,153
723,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.2812612056732178,57,15,156
724,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.28730297088623047,57,15,156
725,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),TSA,0.0,0.2804577350616455,56,12,156
726,where in the bible is the story of ruth and naomi,The Book of Ruth,Book of Ruth,1.0,0.2788872718811035,59,18,162
727,what country gave united states the statue of liberty,France,France,1.0,0.24529433250427246,54,9,153
728,what part of the brain is memory affected by alcohol,hippocampus,Hippocampus,1.0,0.3266615867614746,58,16,156
729,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.2897002696990967,56,15,153
730,relaying signals from the neuron to other cells is a function of the,thalamus,neurotransmitters,0.0,0.2870502471923828,62,15,168
731,where does black lightning tv show take place,Freeland,Freeland,1.0,0.3320326805114746,54,13,150
732,who killed peter on the tv show soap,Chester,Chester,1.0,0.3010900020599365,54,12,150
733,where did our lady of mount carmel appear,England,Mount Carmel,0.0,0.3954498767852783,56,26,153
734,when did that 70's show first air,"August 23, 1998",1998,0.5,0.3376610279083252,55,12,153
