,question,answer,model_output,f1,latency,num_tokens,completion_tokens,prompt_tokens
482,what is the source of the yangtze river,Qinghai,Tibetan Plateau,0.0,0.3940865993499756,60,5,52
483,when does season 2 of spirit riding free come out,"September 8, 2017",Unknown,0.0,0.24300527572631836,56,7,53
484,who does flag go to at a military funeral,the next of kin,Next of kin or close family member,0.6,0.39310407638549805,60,20,51
485,whose voice is the robot on the orville,Rachael MacFarlane,Mark Jackson,0.0,0.28413963317871094,55,4,51
486,every morning in africa a gazelle wakes up author,Abe Gubegna,AUTHOR,0.0,0.4092521667480469,59,7,52
487,who did sweet pea belong to on popeye,Popeye,Olivia Oyl,0.0,0.35794544219970703,57,5,51
488,average salary of a person in the united states,"$31,099","$56,310",0.0,0.48575401306152344,57,6,51
489,where did the saudi foreign minister go to school,University of North Texas,Unknown,0.0,0.31545329093933105,55,3,52
490,who is bone thugs n harmony signed to,eOne Entertainment,Ruthless Records,0.0,0.5772266387939453,56,6,50
491,winner of comedy circus ke ajoobe grand finale,Krishna Abhishek,Kapil Sharma,0.0,0.3428175449371338,58,13,52
492,who wrote the song don t want to miss a thing,Diane Warren,Diane Warren,1.0,0.3848762512207031,58,5,53
493,who won the most fa cups in england,Arsenal,Manchester United,0.0,0.3697471618652344,55,4,51
494,how long does it take grape juice to ferment into wine,from 5 to 14 days for primary fermentation and potentially another 5 to 10 days for a secondary fermentation,1-2 weeks,0.0,0.3266441822052002,59,6,53
495,when is the last time an 11 seed made it to the elite 8,2018,2018,1.0,0.30953288078308105,62,4,58
496,where was avril lavigne's head above water video filmed,Iceland,Iceland,1.0,0.627873420715332,76,23,53
497,who are the associate justices of the supreme court,Anthony Kennedy,Not provided,0.0,0.38155174255371094,55,39,51
498,college that has produced the most nfl quarterbacks,Purdue,Stanford,0.0,0.2940495014190674,54,4,50
499,who's opening for justin timberlake in chicago,The Shadowboxers,Not provided.,0.0,0.34098243713378906,57,5,52
500,who is representing mexico in little league world series,"Matamoros, Tamaulipas",Mexico,0.0,0.3253161907196045,54,3,51
501,the fa premier league is owned by 20 shareholders who are,the 20 member clubs,Various club owners and investors.,0.0,0.39078426361083984,62,5,54
502,who plays jack on secret life of the american teenager,Gregory P. Finley II,Greg Finley,0.3333333333333333,0.4163532257080078,57,5,52
503,who has the most grammys of all time,Sir Georg Solti,Georg Solti,0.8,0.3105189800262451,58,7,51
504,who wrote dr dre verse on forgot about dre,Eminem,Jay-Z,0.0,0.28645968437194824,55,4,51
505,who does the voice of elsa on frozen,primarily by Broadway actress and singer Idina Menzel,Idina Menzel,0.4,0.4100069999694824,57,6,51
506,what does code red mean in the emergency room,fire has broken out somewhere in the hospital facility,Life-threatening emergency,0.0,0.27712249755859375,56,6,51
507,who played the frog in gnomeo and juliet,Ashley Jensen,Kermit the Frog,0.0,0.4218716621398926,59,7,52
508,when is super girl season three coming out,"October 9, 2017",No specific date has been announced yet for Supergirl season three.,0.0,0.4471416473388672,66,9,50
509,who received the most electoral votes in the 2000 presidential election,George Walker Bush,George W. Bush,0.6666666666666666,0.9089210033416748,61,6,55
510,where did the battle of chattanooga take place,October and November 1863,"Chattanooga, Tennessee",0.0,0.36478519439697266,58,7,51
511,when did the cross become a symbol of christianity,from the 4th century,4th century AD,0.6666666666666666,0.4480717182159424,58,5,52
512,when did anime become popular in the west,The 1960s,1980s,0.0,0.299957275390625,55,5,50
513,where has the us manufacturing belt been traditionally located (specific cities),Chicago,"DETROIT, PITTSBURGH, CLEVELAND, CHICAGO",0.4,0.687131404876709,93,16,55
514,punjab and haryana high court chief justice name,Krishna Murari,Chief Justice Ravi Shanker Jha,0.0,0.404437780380249,62,7,52
515,who is the highest ranking member of the senate,president pro tempore,Vice President,0.4,0.3484461307525635,56,6,51
516,who was the president when nafta was passed,Clinton,Bill Clinton,0.6666666666666666,0.28295087814331055,56,4,52
517,when is a breast cancer patient considered a survivor,"""living with or beyond cancer""",When diagnosed with breast cancer and still alive.,0.3076923076923077,0.3783130645751953,62,5,51
518,where did system of a down come from,"Glendale, California","Glendale, California",1.0,0.3444359302520752,56,6,50
519,who played katherine chancellor's son on y&r,Beau Kazer,Thad Luckinbill,0.0,0.5331573486328125,59,7,52
520,who is the original singer of sitting on the dock of the bay,Otis Redding,Otis Redding,1.0,0.35017991065979004,61,6,55
521,where is bile made and what does it do,produced by the liver of most vertebrates,"Liver, digestion of fats",0.4,0.7472705841064453,87,33,51
522,who is dr altman on grey's anatomy,Kim Raver,Dr. Altman is a cardiothoracic surgeon on Grey's Anatomy.,0.0,0.5152199268341064,69,7,51
523,when does the haunted mansion turn to nightmare before christmas,late summer,The Haunted Mansion turns into Nightmare Before Christmas around mid-September.,0.0,0.547417163848877,66,31,52
524,when was the united states founded as a country,1776,1776,1.0,0.38874268531799316,55,4,51
525,who plays it in stephen king's it,Bill Skarsgård,Tim Curry,0.0,0.4523501396179199,55,8,51
526,when can we say that an object is at rest,When the position of a body with respect to its surroundings does not change with time,its position does not change over time,0.5714285714285714,0.4432487487792969,67,19,52
527,what happens in the battle between beowulf and the dragon,the dragon wounds Beowulf fatally,Beowulf kills the dragon but dies from his injuries.,0.3333333333333333,0.5106778144836426,68,33,54
528,who plays the old lady in jackass 2,Spike Jonze,Spike Jonze,1.0,0.40654754638671875,58,7,52
529,where is the wheel and axle plant of indian railway situated,"Yelahanka, Bangalore in the Indian state of Karnataka",Unknown,0.0,0.3192741870880127,56,7,53
530,present chairman of public accounts committee of lok sabha,Mapanna Mallikarjun Kharge,Adhir Ranjan Chowdhury,0.0,0.36588621139526367,61,9,52
531,when did india win the first t20 world cup,2007,2007,1.0,0.2783932685852051,56,4,52
532,who got the biggest contract in the nfl,"Johnson, Calvin",Patrick Mahomes,0.0,0.34015941619873047,55,5,50
533,where was the salvation army founded in australia,"a small house in Lygon Street, Carlton",Melbourne,0.0,0.33395957946777344,54,4,50
534,the average length of life of members of a species is called,mean life span,Lifespan,0.0,0.26786184310913086,59,5,54
535,where did they film war for planet of the apes,"in the Lower Mainland in Vancouver,","British Columbia, Canada",0.0,0.37797069549560547,59,3,53
536,barney in how i met your mother real name,Neil Patrick Harris,Neil Patrick Harris,1.0,0.3893759250640869,57,5,52
537,how many cards do you get when you play uno,seven cards,7,0.0,0.31539320945739746,55,3,52
538,who provided the voice of the geico insurance company geico in its tv-ad debut,"Kelsey Grammer,",Katie Couric,0.0,0.38998961448669434,65,6,59
539,who is the present captain of indian army,General Bipin Rawat,Unknown,0.0,0.3242838382720947,53,4,50
540,how much impact does the tourist industry have on the icelandic economy,10 percent to the Icelandic GDP,Significant,0.0,0.32878708839416504,60,5,56
541,what type of government do we have in the united states today,Republic,Federal republic,0.6666666666666666,0.2975006103515625,58,4,54
542,where is the ileum located in the body,the final section of the small intestine,Small intestine,0.5714285714285715,0.34079718589782715,55,4,51
543,when does season 2 a series of unfortunate events come out,"March 30, 2018",No release date has been announced yet.,0.0,0.40535902976989746,64,9,54
544,who plays the goblin in harry potter 8,Warwick Ashley Davis,Warwick Davis,0.8,0.4007563591003418,59,5,54
545,how did american popular culture change around the turn of the 20th century,developed a series of new forms of music,"Industrialization, immigration, and technological advancements led to the rise of mass media, transforming American popular culture.",0.09090909090909091,0.6143436431884766,80,27,57
546,how soon after death does rigamortis set in,as soon as 4 hours post mortem,Within a few hours.,0.2,0.3164212703704834,60,4,53
547,who played cotton in pirates of the caribbean,David Bailie,David Bailie,1.0,0.35286831855773926,56,7,51
548,who is sasha on dancing with the stars engaged to,Emma Slater,Sasha Farber is engaged to Emma Slater.,0.4444444444444445,0.4749579429626465,65,8,53
549,when was the 22nd amendment proposed and ratified,"March 21, 1947","1951, 1951",0.0,0.3495018482208252,60,23,52
550,who played little jack in meet the fockers,Spencer and Bradley Pickren,Ray Santiago,0.0,0.3645193576812744,56,6,52
551,when did the pixel 2 xl come out,"October 19, 2017","October 19, 2017",1.0,0.3802497386932373,60,9,51
552,who beat the carolina panthers in the super bowl,New England Patriots,Denver Broncos,0.0,0.3245854377746582,57,4,53
553,when does iron and wines new album come out,August 2017,TBD,0.0,0.36724400520324707,55,5,51
554,the joy of life was painted in which style,early modernism,Impressionism,0.0,0.3617892265319824,56,5,51
555,camila cabello - crying in the club album,Camila,Not available,0.0,0.35054755210876465,56,16,52
556,who wrote the kill by 30 seconds to mars,Jared Leto,Jared Leto,1.0,0.3447542190551758,58,6,52
557,who was the owner of the dodgers when jackie robinson played,Wesley Branch Rickey,Branch Rickey,0.8,0.3468751907348633,61,5,56
558,who figured out a way to determine the type of blood,Karl Landsteiner,Karl Landsteiner,1.0,0.4098503589630127,60,7,53
559,to vote an election a person should be above the age of,18,18,1.0,0.32034945487976074,57,3,54
560,the children's online privacy protection act (1998) is a law designed to protect consumers' right to,privacy,privacy,1.0,0.3159351348876953,66,3,63
561,1 million dollar winner on who wants to be a millionaire,John Carpenter,John Carpenter,1.0,0.3283507823944092,57,4,53
562,where is wall drug located in south dakota,in the town of Wall,"Wall Drug is located in Wall, South Dakota.",0.3333333333333333,0.4002084732055664,63,4,51
563,which is the nearest star to earth after sun,Proxima Centauri,Proxima Centauri,1.0,0.36815595626831055,58,7,51
564,when is season 6 of voltron coming out,"June 15, 2018",UNKNOWN,0.0,0.2596290111541748,55,3,52
565,when is ariana grande's album sweetener coming out,"August 17, 2018","August 17, 2018",1.0,0.39292407035827637,63,9,54
566,when does the 2018 19 nba schedule come out,"August 10, 2018",TBA,0.0,0.32527995109558105,59,3,55
567,what is the hierarchy in the roman catholic church,"bishops, priests, and deacons","Pope, cardinals, bishops, priests, deacons, laity",0.6,0.4814908504486084,68,39,51
568,when is the new barbie movie coming out,"May 8, 2020",Unknown,0.0,0.3769702911376953,54,4,51
569,how many new zealand soldiers died in ww1,"16,697","18,058",0.0,0.35466718673706055,57,5,52
570,how many secondary schools are there in wales,205,Unknown,0.0,0.2477550506591797,54,6,51
571,where is the oval office in the white house,at the West Wing's southeast corner,west wing,0.28571428571428575,0.3518550395965576,55,4,51
572,who was the queen of britain during ww1,George V,Queen Mary,0.0,0.3532547950744629,56,4,52
573,who is the minister of karnataka in 2018,H. D. Kumaraswamy,H. D. Kumaraswamy,1.0,0.34252214431762695,64,4,54
574,who wrote beauty is truth truth is beauty,Keats,John Keats,0.6666666666666666,0.340076208114624,55,5,50
575,who is the speaker of the house in the house of representatives,Congressman Paul Ryan from Wisconsin,Nancy Pelosi,0.0,0.5576052665710449,59,5,54
576,who wrote the song can't you see,Toy Caldwell,The Marshall Tucker Band,0.0,0.3444230556488037,56,6,50
577,who plays grace in grace stirs up success,Olivia Rodrigo,Olivia Rodrigo,1.0,0.4126906394958496,56,5,51
578,what is the biggest convention center in the us,McCormick Place,McCormick Place in Chicago,0.6666666666666666,0.38721466064453125,59,8,51
579,harry potter the name that cannot be said,Voldemort,Voldemort,1.0,0.3274717330932617,56,8,52
580,what area of san diego is sdsu in,The College Area,College Area,1.0,0.3601670265197754,57,4,53
581,what mlb team has the most perfect games,Dodgers,San Francisco Giants,0.0,0.264415979385376,56,5,51
582,when was the last time jacksonville jaguars went to superbowl,2017,never,0.0,0.34154701232910156,59,3,56
583,what is the boy's name in paw patrol,Ryder,Ryder,1.0,0.3772544860839844,56,5,51
584,who was mission san juan capistrano named after,Saint John the Baptist,Saint John of Capistrano,0.5714285714285715,0.39782285690307617,61,8,53
585,who wrote the poem a host of golden daffodils,William Wordsworth,William Wordsworth,1.0,0.3459444046020508,59,5,54
586,who starred in one flew over the cuckoos nest,Jack Nicholson,Jack Nicholson,1.0,0.3045346736907959,57,4,53
587,who plays my old kentucky home at the derby,the University of Louisville Marching Band,University of Louisville marching band,1.0,0.3582131862640381,60,8,53
588,who wrote if a picture paints a thousand words,David Gates,Brotis J. Long,0.0,0.4426844120025635,59,10,51
589,how many cigarettes in a pack in the us,at least 20,20,0.5,0.3398854732513428,54,3,51
590,when did the song rubberband man come out,August 1976,2003,0.0,0.27140331268310547,55,4,51
591,how many times have spain won world cup,one,2 times,0.0,0.3839099407196045,55,4,51
592,the federal depository insurance corporation (fdic) has the power to close a bank when,When the bank becomes critically undercapitalized,necessary to protect depositors and maintain the stability of the financial system.,0.0,0.41393303871154785,76,3,60
593,where do they film still open all hours,MediaCityUK in Salford,United Kingdom,0.0,0.379772424697876,54,4,50
594,when did we become the united states of america,1776,1776,1.0,0.2761213779449463,55,9,51
595,who was the leader of the bolsheviks when they overthrew the russian monarchy,Vladimir Lenin,Lenin,0.6666666666666666,0.3402848243713379,63,4,59
596,when did the song 99 problems come out,"April 27, 2004",2003,0.0,0.36387133598327637,55,4,51
597,where is shooting of yeh rishta kya kehlata hai,Mumbai,India,0.0,0.3138163089752197,59,4,56
598,who served as president of the united states from 1901 to 1909,Theodore Roosevelt Jr.,Theodore Roosevelt,0.8,0.42925333976745605,63,5,58
599,who played harmonica on the wizard black sabbath,Ozzy Osbourne,Ozzy Osbourne,1.0,0.39458608627319336,60,7,53
600,my life as a teenage robot series finale,Turncoats,"I'm sorry, ""My Life as a Teenage Robot"" does not have an official series finale as it was cancelled prematurely. However, the last episode aired was ""Turncoats"", which serves as a sort of finale.",0.06451612903225806,0.8350424766540527,98,20,50
601,where is catholic university of east africa located,Nairobi Kenya,Kenya,0.6666666666666666,0.32834911346435547,54,6,50
602,when did the kings of comedy come out,2000,1999,0.0,0.37420010566711426,54,4,50
603,when was the first issue of vogue published,1892,1892,1.0,0.2764737606048584,55,4,51
604,where is the united kingdom located on the world map,off the north-western coast of the European mainland,Europe,0.0,0.3028435707092285,55,3,52
605,when is bring your daughter to work day,the fourth Thursday in April every year,"Varies by company, typically in April",0.3333333333333333,0.3652927875518799,60,8,50
606,who were the two scientists who proposed the theory of seafloor spreading in the early 1960s,Harry Hess,Harry Hess and Robert Dietz,0.5714285714285715,0.3576784133911133,71,8,63
607,what was number one on 21st march 1999,"""Believe""",Believe by Cher,0.5,0.3284022808074951,60,6,54
608,queen of the south season 3 episode 12 air date,"September 6, 2018",2018-08-23,0.0,0.3860304355621338,62,9,54
609,where's washington dc located on a map,"bordered by Montgomery County, Maryland, to the northwest; Prince George's County, Maryland, to the east; and Arlington and Alexandria, Virginia, to the south and west",United States,0.0,0.3014378547668457,54,8,50
610,who got second place on the world cup,Croatia,Netherlands,0.0,0.33231282234191895,54,3,50
611,what percentage of the uk population say they have no religion,26.1,53%,0.0,0.34990906715393066,57,4,53
612,when did the tax free savings account start in canada,"January 1, 2009",2009,0.5,0.2733187675476074,56,4,52
613,who get the flag at a military funeral,the next of kin,Next of kin or the designated individual receiver.,0.6,0.42995119094848633,61,5,50
614,who was indian president when first nuclear test were conduct,Dr. Abdul Kalam,Dr. Rajendra Prasad,0.3333333333333333,0.31961798667907715,60,8,52
615,when did great britain win the davis cup,2015,2015,1.0,0.3501596450805664,56,4,52
616,a quorum for a decision in the supreme court is,six,5 justices,0.0,0.3925926685333252,57,7,53
617,where are receptors for water soluble hormones located,on the plasma membrane,On the cell membrane.,0.6666666666666666,0.28783369064331055,57,4,50
618,what are the different kinds of mike's hard lemonade,lemonade,"Original Lemonade, Black Cherry Lemonade, Strawberry Lemonade, Peach Lemonade, Raspberry Lemonade, Cranberry Lemonade, Watermelon Lemonade, Blue Raspberry Lemonade, Tropical Lemonade",0.09523809523809523,0.717116117477417,94,30,53
619,what percentage of blood is composed of plasma,55%,Approximately 55%,0.6666666666666666,0.42252159118652344,64,4,50
620,who was the winner of season 1 skin wars,Natalie Fletcher,Shannon Holt,0.0,0.403670072555542,57,5,52
621,where was the movie lady in white filmed,"Wayne County, New York",Various locations in Upstate New York,0.4,0.3703775405883789,59,13,50
622,when was steph curry drafted in the nba,2009,2009,1.0,0.3794233798980713,56,4,52
623,the first public playhouse ( the theatre ) is built in london,1576,1596,0.0,0.3250577449798584,59,4,55
624,who is the current chief minister of kerala,Pinarayi Vijayan,Pinarayi Vijayan,1.0,0.36899638175964355,59,8,51
625,who played entwistle in last of the summer wine,"Herbert Tsangtse ""Burt"" Kwouk",Gordon Wharmby,0.0,0.3823208808898926,60,5,53
626,where does the last name shinn come from,Korea,English origin,0.0,0.2779965400695801,55,3,51
627,when does the new season of legion come out,February 2018,Unknown,0.0,0.24530029296875,54,3,51
628,game of thrones season 7 season 3 release date,"July 30, 2017","Season 7: July 16, 2017. Season 3: March 31, 2013.",0.30769230769230765,0.5984184741973877,80,9,54
629,where did the king of france live before versailles,Tuileries Palace,Louvre Palace,0.5,0.3363480567932129,57,5,52
630,who won season 11 of food network star,Eddie Jackson,Eddie Jackson,1.0,0.3149535655975342,56,5,51
631,when is the last time the capitals made it to the stanley cup,2017–18,2018,0.0,0.2900266647338867,60,4,56
632,who played the clown on american horror story,John Carroll Lynch,Evan Peters,0.0,0.32604146003723145,55,5,50
633,who managed the estate when the lord was away,the steward,steward,1.0,0.35234880447387695,55,4,51
634,how do you say great britain in french,Grande-Bretagne,Grande-Bretagne,1.0,0.275240421295166,58,7,51
635,when was the last time man u was in the champions league,2017–18,2020-2021 season,0.0,0.4074368476867676,62,8,54
636,when did i can only imagine get released,2001,2018,0.0,0.2956700325012207,54,4,50
637,who played the ice queen in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,1.0,0.28039050102233887,56,4,52
638,where is dirty dancing supposed to take place,a resort in the Catskill Mountains,"Catskills, New York",0.0,0.40418314933776855,58,17,50
639,who did the marlins beat in the 2003 world series,New York Yankees,Yankees,0.5,0.34794163703918457,61,5,56
640,david tennant's last episode of doctor who,The End of Time,The End of Time,1.0,0.3534824848175049,59,9,53
641,who is the actor that plays the hound,Rory McCann,Rory McCann,1.0,0.40064001083374023,57,6,51
642,who wrote love so soft by kelly clarkson,Mozella," Mozella, Priscilla Renea, and Jesse Shatkin ",0.2857142857142857,0.41199398040771484,69,17,53
643,who is the home minister of india 2013,Sushilkumar Shinde,Sushilkumar Shinde,1.0,0.3796510696411133,60,8,52
644,who survives the plane crash on grey's anatomy,Dr. Meredith Grey (Ellen Pompeo),Derek and Meredith,0.25,0.2705254554748535,57,5,51
645,where is the united states located on earth,38°00′00″N 97°00′00″W﻿ / ﻿38.000°N 97.000°W,North America,0.0,0.3702547550201416,54,4,50
646,who is the famous painter who painted shakunthala,Raja Ravi Varma.,Raja Ravi Varma,1.0,0.4076564311981201,62,8,54
647,the highest yield of rice per hectare in india is in which state,West Bengal,Punjab,0.0,0.502241849899292,61,5,56
648,who wrote have a little talk with jesus,Cleavant Derricks,Cleavant Derricks,1.0,0.3582890033721924,60,9,51
649,who owns the pawn shop on pawn stars,Richard (Rick) Kevin Harrison,Rick Harrison,0.6666666666666666,0.3499789237976074,54,4,50
650,who wrote the song i'm coming home,Jermaine Cole,Diddy-Dirty Money feat. Skylar Grey,0.0,0.43292856216430664,62,4,50
651,who has won the mens single title in the australian open tennis tournament 2018,Roger Federer,Roger Federer,1.0,0.2955470085144043,64,5,59
652,when does episode 5 come out for game of thrones,"April 12, 2015",Unknown,0.0,0.3285067081451416,57,3,54
653,who sang best of my love by the eagles,Don Henley,Eagles,0.0,0.31238389015197754,57,4,52
654,where is the baseball all-star game being played,"July 11, 2017","Denver, Colorado",0.0,0.3247406482696533,56,9,51
655,who plays second base for the boston red sox,Dustin Luis Pedroia,No current second baseman listed,0.0,0.3285713195800781,60,4,53
656,when did the transcontinental railroad start being built,"January 8, 1863",1863,0.5,0.30631518363952637,55,4,51
657,who plays the role of julian on instinct,Naveen Andrews,Alan Cumming,0.0,0.36228418350219727,56,5,51
658,when does dynasty come back for season 2,"October 12, 2018",Fall 2018,0.4,0.36798906326293945,57,6,51
659,who was prime minister when we joined europe,Edward Heath,Edward Heath,1.0,0.33243274688720703,54,4,50
660,who wrote turn me on by norah jones,John D. Loudermilk,John D. Loudermilk,1.0,0.3791522979736328,61,9,52
661,who sings the song tequila makes my clothes fall off,Joe Nichols,Joe Nichols,1.0,0.2945363521575928,57,4,53
662,when is the next dragonball movie coming out,January 2019 (January 2019) (U.S. theatrical),UNKNOWN,0.0,0.31545400619506836,54,3,51
663,where did the day of the dead originate from,celebrations in Mexico developed from ancient traditions among its pre-Columbian cultures,Mexico,0.16666666666666669,0.3235819339752197,54,3,51
664,what country has the most medals in olympic history,United States,United States,1.0,0.25442934036254883,57,4,53
665,what do the aliens from toy story say,"You have saved our lives, we are eternally grateful,""",To infinity and beyond!,0.0,0.3935678005218506,57,10,50
666,which country has the largest population in europe,Germany,Russia,0.0,0.3144547939300537,53,3,50
667,who directed taylor swift out of the woods,Joseph Kahn,Joseph Kahn,1.0,0.363140344619751,55,4,51
668,who plays tom buchanan in the great gatsby 2013,Joel Edgerton,Joel Edgerton,1.0,0.35786867141723633,63,7,56
669,when does greys anatomy season 13 come on now tv,"September 22, 2016",Check the Now TV schedule for the most accurate information.,0.0,0.446805477142334,67,22,54
670,what type of paint are cars painted with,Enamel,Automotive paint,0.0,0.2888331413269043,55,5,50
671,phase of the moon during a lunar eclipse,a lunar eclipse can occur only the night of a full moon,Full moon,0.3636363636363636,0.3127737045288086,54,4,50
672,what transmission is in a 2003 jeep liberty,manual transmission,Automatic,0.0,0.32371997833251953,55,5,52
673,what family is rosaline from in romeo and juliet,Capulet,Capulet,1.0,0.36357593536376953,60,4,56
674,when does the next godzilla anime come out,November 2018,No official release date confirmed.,0.0,0.3158853054046631,59,3,51
675,how many harry potter rides are at universal,four,2,0.0,0.2583463191986084,55,3,52
676,when did what happens in vegas stays in vegas start,2004,2003,0.0,0.26860880851745605,56,4,52
677,where did the shot heard around the world happen,at the Polo Grounds in New York City,"Lexington, Massachusetts",0.0,0.3881208896636963,57,6,51
678,where is area code 708 located in the usa,western and southern Cook County and eastern and southern Will County in the state of Illinois,Illinois,0.125,0.29607725143432617,56,4,52
679,who sings i'm trying to leave something behind,Sean Rowe,Ben Harper,0.0,0.3397812843322754,55,6,51
680,when did sendong enter the philippine area of responsibility,Early on December 15,"December 15, 2011",0.5714285714285715,0.38042235374450684,63,9,54
681,who played the godfather in the movie the godfather,Marlon Brando,Marlon Brando,1.0,0.359926700592041,59,6,53
682,when did the pepsi max open in blackpool,28 May 1994,2011,0.0,0.3672165870666504,56,4,52
683,when has the eagles been to the super bowl,1960,The Eagles have been to the Super Bowl three times.,0.0,0.498443603515625,63,11,52
684,composition of the inner core of the earth,iron–nickel alloy and some light elements,Iron and nickel,0.2222222222222222,0.3258931636810303,55,5,50
685,who was nominated first woman for rajya sabha,Rukmini Devi Arundale,Vijaya Lakshmi Pandit,0.0,0.3859410285949707,62,10,52
686,which is the first news paper in malayalam,Rajyasamacharam,1847,0.0,0.4028928279876709,56,4,52
687,who is the girl in the bon jovi it's my life video,Shiri Appleby,Carmen Electra,0.0,0.3347327709197998,63,6,56
688,an animal that eat both plants and animals,Omnivore,Omnivore,1.0,0.32877278327941895,56,6,50
689,who plays the little girl in christopher robin,Elsa Minell Solak,Bronte Carmichael,0.0,0.36150169372558594,57,6,51
690,taarak mehta ka ooltah chashmah sonu original name,Jheel Mehta as Sonalika Aatmaram Bhide (Sonu),Nidhi Bhanushali,0.0,0.4317142963409424,66,9,57
691,who plays gwen stacy in into the spiderverse,Hailee Steinfeld,Hailee Steinfeld,1.0,0.4184844493865967,59,6,53
692,when does kanye come on keeping up with the kardashians,season seven,Unknown,0.0,0.5499236583709717,58,3,55
693,what does mono no aware mean in japanese,the pathos of things,Mono no aware means the awareness of impermanence or the transience of things.,0.28571428571428575,0.48824596405029297,69,6,50
694,who sings i always feel like someone is watching me,Rockwell,Rockwell,1.0,0.334362268447876,56,4,52
695,the blueprint of any database system is the,schema,database schema,0.6666666666666666,0.3107564449310303,54,4,50
696,where is the groundhog for groundhog's day located,Punxsutawney in western Pennsylvania,"Punxsutawney, Pennsylvania",0.6666666666666666,0.38889575004577637,63,6,53
697,what does the dc in washington dc stand for,District of Columbia,District of Columbia,1.0,0.25888514518737793,56,5,51
698,what is the medical term for webbed toes,syndactyly,Syndactyly,1.0,0.38773465156555176,58,7,51
699,who was president of the united states when katrina hit louisiana,President George W. Bush,George W. Bush,0.8571428571428571,0.35614514350891113,61,6,55
700,voice of peggy on king of the hill,Kathy Ann Najimy,Kathy Najimy,0.8,0.39159107208251953,58,7,51
701,when did the chinese new year start 2018,15 Feb,February 16,0.0,0.35162973403930664,57,9,52
702,who has the power to create post offices,Congress,US Congress,0.6666666666666666,0.3683490753173828,54,3,50
703,when does the new season of major crimes start 2015,"June 8, 2015",September 2015,0.4,0.3576827049255371,60,9,54
704,how many seats do the democrats hold in the senate,46,50,0.0,0.32726311683654785,56,3,53
705,when does once upon a time season 7 episode 11 come on,"March 2, 2018",Check your local listings for the most up-to-date information.,0.0,0.4317796230316162,70,15,56
706,what were the original m and m colors,tan,"Brown, red, yellow, green, orange, and violet",0.0,0.37731504440307617,64,14,50
707,who landed the first 900 on a skateboard,Tony Hawk,Tony Hawk,1.0,0.3390491008758545,55,4,51
708,why do the british wear a red flower,commemorate their servicemen and women killed in all conflicts,Remembrance for fallen soldiers,0.0,0.5110888481140137,57,9,50
709,which team won most of the fifa world cup,Brazil,Brazil,1.0,0.36112499237060547,55,3,52
710,who developed the great man theory of leadership,Scottish writer Thomas Carlyle,Thomas Carlyle,0.6666666666666666,0.37166738510131836,55,5,50
711,what is the function of the super vena cava,carries deoxygenated blood from the upper half of the body,Returns blood from the upper body to the heart.,0.5333333333333333,0.46270060539245605,65,16,53
712,who is doing the half time super bowl,Justin Timberlake,The Weeknd,0.0,0.3788340091705322,55,5,50
713,when did gareth southgate first play for england,1995,1995,1.0,0.3232729434967041,57,4,53
714,what is the elevation of klamath falls oregon,"4,099 ft (1,249.4 m)",4091 feet,0.0,0.36553454399108887,58,5,53
715,when did phantom of the opera take place,in the 1890s,1881,0.0,0.3636891841888428,54,17,50
716,oriental bank of commerce is govt or private,public sector,Public,0.6666666666666666,0.3623521327972412,55,3,52
717,who is kyles mom on y & r,Diane Jenkins (Maura West),Diane Jenkins,0.6666666666666666,0.32332491874694824,56,5,51
718,what are the names of the two rovers currently exploring mars,MER-A Spirit,Perseverance and Curiosity,0.0,0.37081432342529297,63,9,54
719,who writes the script for big bang theory,Chuck Lorre,Chuck Lorre and Bill Prady,0.5714285714285715,0.3864591121673584,59,9,50
720,who plays tom riddle in the half blood prince,Frank Stephenson Dillane,Frank Dillane,0.8,0.3828737735748291,58,6,52
721,is pure gold an element or a compound,chemical element,Element,0.6666666666666666,0.2591421604156494,53,3,50
722,the doctrine of lapse was causes of which rebellion,Indian Rebellion of 1857,Indian Rebellion of 1857,1.0,0.38747739791870117,59,5,51
723,original singer of get your kicks on route 66,Nat King Cole,Nat King Cole,1.0,0.3856370449066162,57,5,52
724,who played dumbledore in the goblet of fire,Michael Gambon,Michael Gambon,1.0,0.45481276512145996,57,5,52
725,what agency was created to secure america from terrorist attacks,United States Department of Homeland Security (DHS),TSA,0.0,0.3000905513763428,56,6,52
726,where in the bible is the story of ruth and naomi,The Book of Ruth,Ruth 1:1-22,0.4,0.4706871509552002,64,5,54
727,what country gave united states the statue of liberty,France,France,1.0,0.3330080509185791,54,3,51
728,what part of the brain is memory affected by alcohol,hippocampus,Hippocampus,1.0,0.35155177116394043,58,18,52
729,who sang the song my heart will go on,Celine Dion,Celine Dion,1.0,0.36331701278686523,56,5,51
730,relaying signals from the neuron to other cells is a function of the,thalamus,axon,0.0,0.2972555160522461,59,3,56
731,where does black lightning tv show take place,Freeland,Freeland,1.0,0.27541351318359375,54,4,50
732,who killed peter on the tv show soap,Chester,The Major,0.0,0.2656676769256592,54,14,50
733,where did our lady of mount carmel appear,England,"Carmel, Israel",0.0,0.3159615993499756,58,7,51
734,when did that 70's show first air,"August 23, 1998",1998,0.5,0.29540586471557617,55,4,51
